@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N15-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
436.476804,6.928203,114.315353,263.271723,-438.208854,155.884573,-275.396078,119.511506,-410.496041,-576.772919,57.157677,-398.371686,24.248711,-41.569219,-41.569219,9
407.03194,221.702503,199.185843,168.008928,-313.501196,-121.243557,-128.17176,140.296115,-270.199926,-698.016475,84.87049,-233.826859,-17.320508,95.262794,-219.970453,4
493.63448,211.310199,60.621778,81.406388,-419.156295,145.492268,-91.798693,173.205081,-178.401233,-320.429399,254.611469,-169.740979,168.008928,200.917894,62.353829,2
458.993464,199.185843,109.119201,45.033321,-374.122974,88.334591,-55.425626,173.205081,-142.028166,-311.769145,206.114046,-174.937132,168.008928,188.793538,20.78461,2
472.84987,219.970453,83.138439,65.817931,-387.979381,105.655099,-65.817931,173.205081,-150.68842,-325.625552,235.55891,-147.224319,136.832014,116.047404,96.994845,2
427.816549,280.592231,185.329436,122.975607,-346.410162,-159.348674,-84.87049,162.812776,-244.219164,-675.499815,103.923048,-214.7743,-1.732051,128.17176,-193.98969,4
363.73067,8.660254,128.17176,204.381995,-445.137058,107.38715,-207.846097,98.726896,-323.893501,-448.601159,60.621778,-379.319127,36.373067,129.903811,-55.425626,9
387.979381,-12.124356,190.525589,188.793538,-413.960143,27.712813,-233.826859,100.458947,-358.534517,-427.816549,17.320508,-377.587076,34.641016,91.798693,-96.994845,9
152.420471,171.47303,398.371686,292.716586,-614.878037,71.014083,-58.889727,124.707658,-67.549981,-469.385769,251.147367,-297.912739,112.583302,448.601159,-150.68842,8
188.793538,216.506351,426.084499,289.252485,-547.328055,-39.837169,-76.210236,110.851252,-76.210236,-476.313972,86.60254,-226.898656,90.066642,306.572993,-204.381995,8
320.429399,117.779455,131.635861,162.812776,-433.012702,190.525589,-102.190998,159.348674,-128.17176,-566.380614,159.348674,-297.912739,72.746134,34.641016,-12.124356,6
524.811395,114.315353,96.994845,131.635861,-368.926822,62.353829,-174.937132,133.367912,-296.180688,-393.175533,155.884573,-233.826859,74.478185,126.439709,-55.425626,1
426.084499,100.458947,79.674337,107.38715,-469.385769,81.406388,-147.224319,166.276878,-209.578148,-365.46272,216.506351,-301.376841,138.564065,375.855025,-116.047404,7
389.711432,136.832014,136.832014,148.956369,-403.567838,142.028166,-116.047404,173.205081,-190.525589,-618.342138,173.205081,-294.448637,64.08588,-10.392305,-19.052559,6
557.72036,159.348674,150.68842,254.611469,-292.716586,34.641016,-265.003774,173.205081,-408.763991,-746.513898,76.210236,-277.128129,41.569219,13.856406,-301.376841,9
379.319127,41.569219,131.635861,214.7743,-280.592231,77.942286,-232.094808,173.205081,-355.070416,-682.428018,77.942286,-361.998619,12.124356,3.464102,-270.199926,9
450.33321,43.30127,116.047404,131.635861,-278.86018,-81.406388,-180.133284,95.262794,-337.749907,-427.816549,129.903811,-285.788383,12.124356,174.937132,-162.812776,1
315.233247,339.481958,381.051178,316.965298,-533.471649,64.08588,-55.425626,117.779455,29.444864,-316.965298,119.511506,-25.980762,232.094808,464.189616,-247.683265,5
410.496041,159.348674,169.740979,119.511506,-367.194771,53.693575,-117.779455,173.205081,-266.735824,-727.461339,159.348674,-323.893501,-5.196152,-55.425626,-41.569219,6
377.587076,-41.569219,43.30127,142.028166,-403.567838,128.17176,-183.597386,142.028166,-223.434554,-268.467875,192.25764,-329.089653,138.564065,265.003774,-90.066642,1
195.721741,136.832014,439.940905,346.410162,-495.366531,0,-162.812776,76.210236,-195.721741,-417.424245,13.856406,-218.238402,50.229473,173.205081,-180.133284,8
509.222937,209.578148,79.674337,116.047404,-465.921667,218.238402,-112.583302,173.205081,-162.812776,-327.357603,223.434554,-173.205081,161.080725,143.760217,83.138439,2
266.735824,164.544827,119.511506,124.707658,-375.855025,58.889727,-60.621778,138.564065,-136.832014,-665.10751,138.564065,-277.128129,-29.444864,3.464102,-53.693575,6
481.510125,25.980762,-60.621778,252.879418,-458.993464,387.979381,-233.826859,131.635861,-154.152522,-356.802466,145.492268,-214.7743,119.511506,-43.30127,50.229473,8
360.266568,6.928203,69.282032,93.530744,-284.056332,-39.837169,-138.564065,109.119201,-240.755062,-379.319127,126.439709,-306.572993,50.229473,259.807621,-206.114046,1
471.11782,242.487113,55.425626,219.970453,-450.33321,164.544827,-58.889727,173.205081,-3.464102,-490.170379,251.147367,-152.420471,174.937132,221.702503,-103.923048,8
401.835787,27.712813,-38.105118,152.420471,-467.653718,282.324282,-199.185843,147.224319,-273.664028,-497.098582,218.238402,-370.658873,1.732051,131.635861,13.856406,9
341.214009,-150.68842,69.282032,147.224319,-268.467875,119.511506,-171.47303,91.798693,-244.219164,-330.821704,41.569219,-360.266568,0,-150.68842,-1.732051,8
386.24733,24.248711,5.196152,152.420471,-452.065261,202.649944,-195.721741,145.492268,-270.199926,-478.046023,214.7743,-368.926822,15.588457,211.310199,-53.693575,9
346.410162,-13.856406,-10.392305,86.60254,-443.405007,202.649944,-129.903811,162.812776,-218.238402,-446.869108,225.166605,-389.711432,0,51.961524,55.425626,3
474.581921,252.879418,119.511506,159.348674,-517.883191,126.439709,-65.817931,173.205081,-51.961524,-323.893501,258.07557,-122.975607,187.061487,235.55891,43.30127,7
476.313972,207.846097,67.549981,169.740979,-590.629325,129.903811,-133.367912,169.740979,-216.506351,-547.328055,301.376841,-292.716586,62.353829,171.47303,86.60254,7
358.534517,96.994845,100.458947,168.008928,-448.601159,265.003774,-148.956369,155.884573,-161.080725,-479.778074,147.224319,-296.180688,119.511506,79.674337,-1.732051,6
469.385769,221.702503,58.889727,60.621778,-422.620397,147.224319,-76.210236,173.205081,-171.47303,-308.305044,271.931977,-164.544827,147.224319,197.453792,96.994845,2
261.539672,138.564065,34.641016,117.779455,-360.266568,84.87049,-90.066642,142.028166,-164.544827,-602.753681,169.740979,-251.147367,-48.497423,15.588457,-27.712813,6
358.534517,1.732051,62.353829,91.798693,-287.520434,-10.392305,-138.564065,109.119201,-235.55891,-360.266568,133.367912,-303.108891,53.693575,265.003774,-197.453792,1
100.458947,157.616623,225.166605,292.716586,-408.763991,-96.994845,-46.765372,88.334591,24.248711,-504.026785,133.367912,-176.669182,12.124356,358.534517,-337.749907,0
330.821704,121.243557,124.707658,148.956369,-420.888346,200.917894,-114.315353,152.420471,-155.884573,-536.93575,155.884573,-289.252485,77.942286,46.765372,3.464102,6
360.266568,51.961524,17.320508,122.975607,-457.261413,109.119201,-161.080725,173.205081,-263.271723,-555.988309,174.937132,-375.855025,-29.444864,10.392305,15.588457,3
299.64479,122.975607,126.439709,155.884573,-408.763991,162.812776,-96.994845,148.956369,-131.635861,-562.916512,148.956369,-280.592231,60.621778,43.30127,-29.444864,6
394.907584,284.056332,183.597386,256.34352,-543.863954,223.434554,-53.693575,154.152522,25.980762,-393.175533,275.396078,-117.779455,195.721741,389.711432,-86.60254,8
396.639635,-31.176915,0,173.205081,-413.960143,265.003774,-216.506351,135.099963,-278.86018,-356.802466,178.401233,-334.285806,74.478185,48.497423,43.30127,1
242.487113,145.492268,71.014083,122.975607,-361.998619,79.674337,-77.942286,136.832014,-152.420471,-625.270342,148.956369,-259.807621,-51.961524,-5.196152,-29.444864,6
188.793538,185.329436,259.807621,290.984536,-434.744753,-48.497423,-86.60254,138.564065,-60.621778,-620.074189,143.760217,-223.434554,57.157677,316.965298,-349.874263,0
540.399852,81.406388,124.707658,157.616623,-358.534517,-20.78461,-204.381995,129.903811,-377.587076,-504.026785,164.544827,-313.501196,38.105118,119.511506,-102.190998,1
438.208854,38.105118,117.779455,209.578148,-433.012702,245.951215,-202.649944,173.205081,-240.755062,-491.902429,185.329436,-332.553755,131.635861,-13.856406,27.712813,6
502.294734,261.539672,148.956369,221.702503,-519.615242,58.889727,-95.262794,173.205081,-90.066642,-361.998619,259.807621,-126.439709,193.98969,268.467875,-6.928203,7
401.835787,41.569219,-84.87049,150.68842,-467.653718,242.487113,-187.061487,173.205081,-249.415316,-500.562683,252.879418,-344.678111,10.392305,50.229473,60.621778,3
348.142212,107.38715,74.478185,159.348674,-323.893501,-50.229473,-181.865335,150.68842,-268.467875,-601.02163,109.119201,-303.108891,13.856406,232.094808,-290.984536,4
187.061487,128.17176,285.788383,173.205081,-315.233247,-131.635861,-173.205081,43.30127,-299.64479,-358.534517,43.30127,-233.826859,31.176915,493.63448,-336.017857,0
543.863954,287.520434,96.994845,148.956369,-455.529362,178.401233,-169.740979,162.812776,-263.271723,-474.581921,206.114046,-142.028166,93.530744,76.210236,95.262794,2
446.869108,268.467875,43.30127,219.970453,-474.581921,192.25764,-46.765372,173.205081,41.569219,-450.33321,270.199926,-117.779455,195.721741,315.233247,-126.439709,8
368.926822,8.660254,8.660254,114.315353,-426.084499,140.296115,-174.937132,145.492268,-271.931977,-531.739598,110.851252,-398.371686,5.196152,48.497423,-43.30127,9
355.070416,55.425626,43.30127,105.655099,-438.208854,96.994845,-140.296115,173.205081,-247.683265,-533.471649,166.276878,-363.73067,-27.712813,3.464102,13.856406,3
356.802466,-10.392305,76.210236,155.884573,-441.672956,96.994845,-216.506351,114.315353,-356.802466,-495.366531,12.124356,-427.816549,1.732051,53.693575,-71.014083,9
495.366531,178.401233,50.229473,55.425626,-358.534517,77.942286,-105.655099,162.812776,-190.525589,-387.979381,219.970453,-233.826859,178.401233,387.979381,-142.028166,2
495.366531,169.740979,12.124356,171.47303,-594.093427,256.34352,-129.903811,171.47303,-81.406388,-361.998619,252.879418,-202.649944,162.812776,193.98969,60.621778,7
493.63448,219.970453,-81.406388,116.047404,-543.863954,218.238402,-93.530744,173.205081,-102.190998,-408.763991,322.16145,-164.544827,71.014083,169.740979,110.851252,7
391.443483,327.357603,206.114046,180.133284,-467.653718,22.51666,-67.549981,173.205081,-91.798693,-453.797312,206.114046,-103.923048,119.511506,251.147367,-86.60254,7
405.299889,72.746134,50.229473,81.406388,-415.692194,-1.732051,-119.511506,168.008928,-219.970453,-471.11782,221.702503,-353.338365,79.674337,318.697349,-152.420471,7
533.471649,124.707658,135.099963,143.760217,-363.73067,43.30127,-185.329436,131.635861,-337.749907,-429.5486,136.832014,-252.879418,84.87049,79.674337,-32.908965,1
275.396078,91.798693,72.746134,114.315353,-308.305044,-39.837169,-148.956369,124.707658,-225.166605,-474.581921,88.334591,-282.324282,43.30127,344.678111,-308.305044,4
472.84987,251.147367,145.492268,105.655099,-427.816549,27.712813,-86.60254,173.205081,-187.061487,-393.175533,233.826859,-168.008928,129.903811,221.702503,10.392305,2
419.156295,32.908965,-53.693575,174.937132,-479.778074,254.611469,-214.7743,173.205081,-292.716586,-507.490887,219.970453,-355.070416,1.732051,8.660254,55.425626,3
306.572993,325.625552,304.840942,251.147367,-526.543446,50.229473,0,112.583302,96.994845,-329.089653,218.238402,-32.908965,193.98969,479.778074,-171.47303,5
344.678111,-43.30127,109.119201,148.956369,-150.68842,-71.014083,-204.381995,60.621778,-308.305044,-259.807621,19.052559,-216.506351,32.908965,150.68842,-270.199926,1
484.974226,117.779455,-22.51666,64.08588,-320.429399,157.616623,-124.707658,122.975607,-197.453792,-294.448637,168.008928,-154.152522,90.066642,38.105118,57.157677,1
327.357603,166.276878,166.276878,145.492268,-396.639635,103.923048,-91.798693,145.492268,-190.525589,-656.447256,145.492268,-297.912739,15.588457,3.464102,-22.51666,6
377.587076,147.224319,148.956369,145.492268,-424.352448,187.061487,-124.707658,155.884573,-199.185843,-564.648563,140.296115,-303.108891,79.674337,48.497423,-5.196152,6
484.974226,221.702503,91.798693,60.621778,-412.228092,133.367912,-91.798693,173.205081,-173.205081,-361.998619,187.061487,-176.669182,133.367912,131.635861,53.693575,2
446.869108,133.367912,-38.105118,155.884573,-587.165224,292.716586,-142.028166,173.205081,-107.38715,-349.874263,268.467875,-245.951215,143.760217,209.578148,84.87049,7
488.438328,135.099963,129.903811,206.114046,-313.501196,74.478185,-242.487113,173.205081,-353.338365,-663.375459,83.138439,-289.252485,55.425626,124.707658,-313.501196,9
143.760217,176.669182,455.529362,284.056332,-535.2037,-3.464102,-55.425626,122.975607,-58.889727,-483.242175,112.583302,-280.592231,129.903811,375.855025,-251.147367,8
304.840942,116.047404,62.353829,136.832014,-403.567838,202.649944,-119.511506,140.296115,-174.937132,-576.772919,159.348674,-282.324282,-0,-3.464102,17.320508,6
413.960143,12.124356,13.856406,155.884573,-467.653718,225.166605,-209.578148,157.616623,-292.716586,-510.954988,206.114046,-401.835787,5.196152,181.865335,-57.157677,9
452.065261,17.320508,105.655099,216.506351,-460.725515,79.674337,-261.539672,173.205081,-375.855025,-625.270342,72.746134,-426.084499,20.78461,-34.641016,-91.798693,5
185.329436,190.525589,204.381995,273.664028,-431.280651,-19.052559,-34.641016,116.047404,12.124356,-578.50497,161.080725,-193.98969,17.320508,228.630707,-235.55891,0
247.683265,69.282032,261.539672,438.208854,-351.606314,-34.641016,-254.611469,45.033321,-207.846097,-481.510125,3.464102,-152.420471,0,122.975607,-322.16145,8
562.916512,150.68842,-114.315353,157.616623,-415.692194,313.501196,-204.381995,135.099963,-197.453792,-297.912739,221.702503,-84.87049,76.210236,29.444864,95.262794,1
363.73067,289.252485,96.994845,77.942286,-306.572993,-140.296115,-72.746134,133.367912,-219.970453,-604.485732,95.262794,-164.544827,-17.320508,173.205081,-188.793538,4
344.678111,-36.373067,74.478185,88.334591,-244.219164,22.51666,-133.367912,88.334591,-190.525589,-173.205081,128.17176,-235.55891,100.458947,284.056332,-164.544827,1
133.367912,155.884573,193.98969,221.702503,-329.089653,-180.133284,-84.87049,110.851252,-69.282032,-356.802466,148.956369,-121.243557,53.693575,474.581921,-382.783228,0
438.208854,237.290961,159.348674,277.128129,-476.313972,102.190998,-51.961524,166.276878,38.105118,-386.24733,285.788383,-122.975607,219.970453,344.678111,-140.296115,8
507.490887,183.597386,38.105118,74.478185,-412.228092,79.674337,-110.851252,173.205081,-214.7743,-448.601159,216.506351,-239.023011,84.87049,161.080725,-8.660254,2
334.285806,121.243557,50.229473,232.094808,-545.596004,135.099963,-121.243557,173.205081,-148.956369,-562.916512,322.16145,-299.64479,-5.196152,126.439709,41.569219,7
526.543446,221.702503,12.124356,242.487113,-420.888346,187.061487,-109.119201,173.205081,-51.961524,-505.758836,244.219164,-142.028166,185.329436,129.903811,-81.406388,8
413.960143,15.588457,-65.817931,166.276878,-408.763991,249.415316,-213.042249,173.205081,-273.664028,-569.844716,226.898656,-370.658873,-24.248711,48.497423,-41.569219,9
462.457566,213.042249,-6.928203,150.68842,-564.648563,244.219164,-81.406388,173.205081,-20.78461,-282.324282,290.984536,-117.779455,169.740979,221.702503,102.190998,7
398.371686,38.105118,-58.889727,180.133284,-498.830633,327.357603,-204.381995,173.205081,-251.147367,-484.974226,230.362757,-334.285806,-13.856406,-10.392305,83.138439,3
360.266568,-10.392305,88.334591,109.119201,-251.147367,-58.889727,-161.080725,100.458947,-258.07557,-332.553755,88.334591,-284.056332,58.889727,256.34352,-251.147367,1
424.352448,131.635861,72.746134,166.276878,-458.993464,296.180688,-176.669182,164.544827,-221.702503,-462.457566,164.544827,-285.788383,128.17176,90.066642,38.105118,6
232.094808,171.47303,86.60254,65.817931,-315.233247,-1.732051,-34.641016,136.832014,-131.635861,-620.074189,140.296115,-240.755062,-45.033321,38.105118,-69.282032,6
528.275496,235.55891,133.367912,164.544827,-455.529362,129.903811,-140.296115,173.205081,-214.7743,-427.816549,204.381995,-176.669182,98.726896,103.923048,50.229473,2
439.940905,273.664028,103.923048,218.238402,-493.63448,174.937132,-34.641016,173.205081,48.497423,-407.03194,247.683265,-117.779455,213.042249,337.749907,-119.511506,8
474.581921,102.190998,79.674337,140.296115,-460.725515,48.497423,-181.865335,171.47303,-258.07557,-448.601159,214.7743,-318.697349,116.047404,330.821704,-142.028166,7
441.672956,88.334591,174.937132,145.492268,-493.63448,55.425626,-168.008928,173.205081,-325.625552,-555.988309,209.578148,-389.711432,17.320508,98.726896,6.928203,3
178.401233,173.205081,209.578148,259.807621,-407.03194,-15.588457,-86.60254,131.635861,-74.478185,-611.413935,133.367912,-219.970453,20.78461,244.219164,-287.520434,0
410.496041,64.08588,112.583302,122.975607,-467.653718,69.282032,-154.152522,173.205081,-297.912739,-559.452411,176.669182,-394.907584,-5.196152,20.78461,24.248711,3
412.228092,74.478185,-95.262794,164.544827,-497.098582,235.55891,-195.721741,173.205081,-251.147367,-540.399852,252.879418,-336.017857,-5.196152,45.033321,76.210236,3
394.907584,-8.660254,90.066642,138.564065,-325.625552,-12.124356,-187.061487,119.511506,-273.664028,-349.874263,142.028166,-313.501196,79.674337,273.664028,-197.453792,1
407.03194,6.928203,124.707658,168.008928,-433.012702,102.190998,-226.898656,171.47303,-334.285806,-590.629325,187.061487,-445.137058,6.928203,259.807621,-209.578148,9
249.415316,150.68842,407.03194,407.03194,-559.452411,81.406388,-211.310199,98.726896,-237.290961,-533.471649,60.621778,-261.539672,62.353829,171.47303,-180.133284,8
259.807621,164.544827,36.373067,135.099963,-320.429399,100.458947,-84.87049,143.760217,-116.047404,-568.112665,128.17176,-183.597386,-10.392305,71.014083,-133.367912,6
424.352448,-13.856406,93.530744,159.348674,-285.788383,-34.641016,-209.578148,102.190998,-322.16145,-363.73067,122.975607,-296.180688,48.497423,197.453792,-190.525589,1
445.137058,226.898656,107.38715,24.248711,-375.855025,31.176915,-51.961524,173.205081,-159.348674,-408.763991,190.525589,-192.25764,109.119201,159.348674,6.928203,2
348.142212,207.846097,275.396078,297.912739,-484.974226,58.889727,-77.942286,173.205081,-77.942286,-732.657492,173.205081,-275.396078,83.138439,90.066642,-197.453792,0
401.835787,119.511506,129.903811,161.080725,-434.744753,225.166605,-173.205081,157.616623,-258.07557,-535.2037,150.68842,-322.16145,103.923048,51.961524,20.78461,6
322.16145,93.530744,84.87049,223.434554,-535.2037,72.746134,-93.530744,173.205081,-110.851252,-524.811395,311.769145,-311.769145,20.78461,154.152522,13.856406,7
412.228092,116.047404,-95.262794,100.458947,-552.524208,337.749907,-121.243557,169.740979,-83.138439,-271.931977,268.467875,-225.166605,136.832014,230.362757,109.119201,7
507.490887,216.506351,48.497423,93.530744,-439.940905,197.453792,-122.975607,173.205081,-209.578148,-320.429399,252.879418,-166.276878,142.028166,178.401233,86.60254,2
310.037095,316.965298,341.214009,301.376841,-526.543446,98.726896,-57.157677,105.655099,27.712813,-310.037095,140.296115,-20.78461,171.47303,381.051178,-174.937132,5
374.122974,72.746134,-17.320508,140.296115,-403.567838,245.951215,-193.98969,173.205081,-261.539672,-580.237021,150.68842,-337.749907,13.856406,51.961524,-74.478185,5
382.783228,230.362757,155.884573,124.707658,-330.821704,-10.392305,-103.923048,145.492268,-232.094808,-659.911358,93.530744,-216.506351,-27.712813,60.621778,-152.420471,4
226.898656,100.458947,433.012702,405.299889,-483.242175,-48.497423,-204.381995,72.746134,-207.846097,-400.103737,31.176915,-213.042249,69.282032,136.832014,-173.205081,8
273.664028,199.185843,62.353829,122.975607,-308.305044,-100.458947,-81.406388,135.099963,-154.152522,-497.098582,168.008928,-181.865335,32.908965,318.697349,-228.630707,4
367.194771,218.238402,102.190998,174.937132,-308.305044,-81.406388,-136.832014,135.099963,-258.07557,-658.179307,121.243557,-211.310199,-13.856406,148.956369,-218.238402,4
225.166605,168.008928,377.587076,377.587076,-488.438328,-39.837169,-188.793538,83.138439,-183.597386,-552.524208,1.732051,-209.578148,0,171.47303,-273.664028,8
434.744753,136.832014,93.530744,117.779455,-336.017857,45.033321,-168.008928,162.812776,-280.592231,-609.681884,162.812776,-311.769145,31.176915,303.108891,-290.984536,9
552.524208,225.166605,-22.51666,221.702503,-427.816549,171.47303,-142.028166,173.205081,-96.994845,-438.208854,249.415316,-119.511506,188.793538,133.367912,-24.248711,8
381.051178,91.798693,103.923048,164.544827,-588.897275,419.156295,-161.080725,131.635861,-176.669182,-311.769145,90.066642,-339.481958,173.205081,200.917894,50.229473,8
526.543446,273.664028,41.569219,180.133284,-564.648563,193.98969,-126.439709,173.205081,-107.38715,-348.142212,289.252485,-102.190998,157.616623,202.649944,102.190998,7
387.979381,43.30127,36.373067,133.367912,-512.687039,164.544827,-176.669182,173.205081,-256.34352,-474.581921,204.381995,-375.855025,31.176915,105.655099,36.373067,3
368.926822,22.51666,38.105118,143.760217,-439.940905,169.740979,-190.525589,143.760217,-273.664028,-483.242175,200.917894,-377.587076,12.124356,239.023011,-91.798693,9
367.194771,55.425626,-39.837169,112.583302,-452.065261,133.367912,-150.68842,173.205081,-232.094808,-545.596004,183.597386,-360.266568,-22.51666,10.392305,17.320508,3
424.352448,76.210236,249.415316,237.290961,-502.294734,109.119201,-192.25764,116.047404,-289.252485,-597.557529,102.190998,-377.587076,121.243557,-31.176915,38.105118,8
396.639635,287.520434,161.080725,79.674337,-325.625552,-166.276878,-64.08588,152.420471,-214.7743,-652.983154,131.635861,-188.793538,-22.51666,136.832014,-161.080725,4
323.893501,282.324282,207.846097,128.17176,-322.16145,-206.114046,-67.549981,148.956369,-218.238402,-656.447256,143.760217,-190.525589,-24.248711,226.898656,-242.487113,4
542.131903,93.530744,166.276878,261.539672,-398.371686,102.190998,-287.520434,173.205081,-415.692194,-722.265187,58.889727,-361.998619,43.30127,-53.693575,-173.205081,9
458.993464,15.588457,-0,233.826859,-379.319127,233.826859,-287.520434,173.205081,-386.24733,-654.715205,135.099963,-384.515279,10.392305,-53.693575,-110.851252,9
349.874263,119.511506,140.296115,138.564065,-415.692194,187.061487,-122.975607,157.616623,-187.061487,-554.256258,138.564065,-316.965298,88.334591,53.693575,-17.320508,6
256.34352,159.348674,320.429399,216.506351,-460.725515,-62.353829,-15.588457,164.544827,-62.353829,-602.753681,334.285806,-348.142212,166.276878,481.510125,-233.826859,8
413.960143,233.826859,124.707658,155.884573,-304.840942,-136.832014,-157.616623,131.635861,-313.501196,-692.820323,133.367912,-226.898656,-43.30127,183.597386,-240.755062,4
531.739598,91.798693,-84.87049,270.199926,-443.405007,360.266568,-214.7743,147.224319,-117.779455,-355.070416,193.98969,-147.224319,174.937132,8.660254,13.856406,8
512.687039,183.597386,3.464102,181.865335,-587.165224,265.003774,-140.296115,173.205081,-74.478185,-320.429399,244.219164,-164.544827,197.453792,187.061487,83.138439,7
391.443483,34.641016,102.190998,138.564065,-493.63448,129.903811,-173.205081,173.205081,-259.807621,-365.46272,221.702503,-372.390924,135.099963,254.611469,-17.320508,3
348.142212,-71.014083,-17.320508,164.544827,-280.592231,152.420471,-180.133284,102.190998,-200.917894,-405.299889,31.176915,-292.716586,0,-161.080725,-39.837169,8
318.697349,259.807621,361.998619,247.683265,-507.490887,19.052559,-15.588457,173.205081,-25.980762,-575.040868,268.467875,-258.07557,178.401233,405.299889,-195.721741,8
419.156295,-6.928203,-62.353829,181.865335,-346.410162,221.702503,-235.55891,173.205081,-275.396078,-604.485732,166.276878,-374.122974,1.732051,34.641016,-150.68842,9
488.438328,150.68842,-12.124356,88.334591,-441.672956,152.420471,-126.439709,173.205081,-176.669182,-316.965298,259.807621,-207.846097,129.903811,275.396078,-12.124356,2
287.520434,263.271723,381.051178,254.611469,-604.485732,86.60254,-8.660254,168.008928,-10.392305,-450.33321,329.089653,-251.147367,204.381995,514.41909,-116.047404,8
490.170379,235.55891,8.660254,131.635861,-559.452411,223.434554,-110.851252,173.205081,-91.798693,-318.697349,289.252485,-131.635861,150.68842,240.755062,84.87049,7
242.487113,209.578148,102.190998,72.746134,-337.749907,-27.712813,-27.712813,136.832014,-129.903811,-640.858799,157.616623,-230.362757,-43.30127,60.621778,-67.549981,6
502.294734,287.520434,43.30127,207.846097,-517.883191,72.746134,-100.458947,173.205081,-93.530744,-478.046023,268.467875,-128.17176,121.243557,197.453792,5.196152,7
438.208854,31.176915,84.87049,117.779455,-396.639635,15.588457,-161.080725,173.205081,-239.023011,-408.763991,207.846097,-348.142212,119.511506,320.429399,-187.061487,7
484.974226,245.951215,214.7743,121.243557,-410.496041,-27.712813,-98.726896,173.205081,-218.238402,-462.457566,195.721741,-192.25764,116.047404,180.133284,-36.373067,2
436.476804,-3.464102,-13.856406,187.061487,-467.653718,263.271723,-226.898656,164.544827,-304.840942,-472.84987,233.826859,-375.855025,41.569219,48.497423,46.765372,1
554.256258,254.611469,-8.660254,192.25764,-585.433173,226.898656,-143.760217,173.205081,-112.583302,-413.960143,278.86018,-126.439709,133.367912,150.68842,95.262794,7
110.851252,162.812776,216.506351,311.769145,-457.261413,-86.60254,-77.942286,83.138439,0,-433.012702,152.420471,-159.348674,43.30127,417.424245,-306.572993,0
493.63448,268.467875,147.224319,237.290961,-543.863954,90.066642,-90.066642,173.205081,-41.569219,-365.46272,259.807621,-109.119201,188.793538,268.467875,-17.320508,7
476.313972,152.420471,-48.497423,55.425626,-303.108891,162.812776,-95.262794,145.492268,-95.262794,-242.487113,152.420471,-95.262794,171.47303,102.190998,1.732051,1
138.564065,200.917894,228.630707,252.879418,-413.960143,-154.152522,-53.693575,93.530744,-29.444864,-491.902429,157.616623,-154.152522,29.444864,398.371686,-315.233247,0
334.285806,135.099963,155.884573,128.17176,-387.979381,67.549981,-88.334591,173.205081,-197.453792,-710.140831,173.205081,-337.749907,0,-10.392305,-53.693575,6
512.687039,233.826859,57.157677,83.138439,-460.725515,131.635861,-122.975607,173.205081,-213.042249,-394.907584,214.7743,-192.25764,122.975607,161.080725,67.549981,2
311.769145,308.305044,280.592231,256.34352,-555.988309,126.439709,-1.732051,126.439709,126.439709,-209.578148,239.023011,-8.660254,235.55891,490.170379,-124.707658,5
219.970453,136.832014,32.908965,121.243557,-306.572993,-3.464102,-102.190998,133.367912,-168.008928,-545.596004,138.564065,-235.55891,-15.588457,218.238402,-213.042249,4
301.376841,133.367912,129.903811,116.047404,-374.122974,129.903811,-96.994845,143.760217,-185.329436,-601.02163,143.760217,-290.984536,22.51666,0,-3.464102,6
573.308817,258.07557,126.439709,289.252485,-564.648563,235.55891,-171.47303,173.205081,-150.68842,-379.319127,278.86018,-117.779455,180.133284,176.669182,65.817931,7
382.783228,315.233247,289.252485,327.357603,-592.361376,242.487113,-91.798693,138.564065,-25.980762,-412.228092,256.34352,-93.530744,157.616623,341.214009,-64.08588,8
356.802466,242.487113,126.439709,155.884573,-313.501196,-67.549981,-121.243557,140.296115,-254.611469,-666.839561,143.760217,-204.381995,-29.444864,195.721741,-239.023011,4
439.940905,292.716586,124.707658,46.765372,-393.175533,3.464102,-46.765372,173.205081,-162.812776,-509.222937,206.114046,-166.276878,58.889727,114.315353,38.105118,2
233.826859,143.760217,107.38715,100.458947,-363.73067,22.51666,-36.373067,147.224319,-100.458947,-637.394697,154.152522,-284.056332,-15.588457,53.693575,-83.138439,6
581.969071,77.942286,289.252485,256.34352,-355.070416,51.961524,-268.467875,138.564065,-419.156295,-545.596004,69.282032,-313.501196,133.367912,-1.732051,-119.511506,9
396.639635,19.052559,24.248711,145.492268,-491.902429,193.98969,-185.329436,173.205081,-258.07557,-446.869108,223.434554,-372.390924,50.229473,124.707658,15.588457,3
460.725515,96.994845,64.08588,140.296115,-450.33321,29.444864,-178.401233,168.008928,-256.34352,-458.993464,209.578148,-322.16145,102.190998,332.553755,-157.616623,7
86.60254,102.190998,187.061487,268.467875,-344.678111,-69.282032,-102.190998,62.353829,-24.248711,-273.664028,105.655099,-109.119201,58.889727,481.510125,-377.587076,0
