@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N3-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
517.883191,297.912739,84.87049,7
408.763991,39.837169,12.124356,3
164.544827,240.755062,289.252485,0
361.998619,-25.980762,129.903811,1
161.080725,166.276878,107.38715,6
374.122974,31.176915,-39.837169,9
145.492268,180.133284,219.970453,0
403.567838,53.693575,-79.674337,3
353.338365,303.108891,162.812776,4
394.907584,83.138439,136.832014,6
370.658873,98.726896,83.138439,6
103.923048,143.760217,204.381995,0
121.243557,96.994845,142.028166,0
344.678111,81.406388,100.458947,6
90.066642,133.367912,239.023011,0
135.099963,100.458947,155.884573,0
297.912739,322.16145,310.037095,5
502.294734,174.937132,25.980762,1
519.615242,168.008928,88.334591,2
325.625552,323.893501,322.16145,5
479.778074,275.396078,166.276878,7
332.553755,214.7743,145.492268,4
348.142212,51.961524,71.014083,8
415.692194,-25.980762,22.51666,9
303.108891,185.329436,103.923048,4
342.94606,173.205081,79.674337,4
519.615242,214.7743,15.588457,1
502.294734,211.310199,-50.229473,7
193.98969,159.348674,415.692194,8
329.089653,322.16145,306.572993,5
375.855025,27.712813,-13.856406,3
505.758836,69.282032,114.315353,1
374.122974,64.08588,344.678111,9
278.86018,323.893501,358.534517,5
491.902429,155.884573,-20.78461,1
588.897275,200.917894,13.856406,1
439.940905,65.817931,12.124356,1
384.515279,-15.588457,76.210236,1
535.2037,96.994845,318.697349,9
439.940905,57.157677,100.458947,5
403.567838,162.812776,122.975607,7
464.189616,110.851252,51.961524,7
536.93575,62.353829,-76.210236,8
458.993464,249.415316,124.707658,2
497.098582,271.931977,36.373067,7
105.655099,173.205081,251.147367,0
393.175533,13.856406,62.353829,3
356.802466,86.60254,-1.732051,5
550.792157,218.238402,34.641016,2
128.17176,176.669182,188.793538,0
387.979381,34.641016,-39.837169,3
322.16145,152.420471,147.224319,6
545.596004,223.434554,57.157677,8
240.755062,178.401233,450.33321,8
433.012702,79.674337,71.014083,7
329.089653,183.597386,100.458947,4
486.706277,263.271723,150.68842,7
391.443483,285.788383,226.898656,0
351.606314,45.033321,3.464102,3
484.974226,219.970453,41.569219,7
438.208854,90.066642,88.334591,3
174.937132,211.310199,422.620397,8
361.998619,244.219164,133.367912,4
445.137058,119.511506,-19.052559,7
86.60254,34.641016,206.114046,0
510.954988,252.879418,-6.928203,7
218.238402,46.765372,185.329436,0
403.567838,-24.248711,13.856406,9
557.72036,240.755062,71.014083,2
497.098582,284.056332,128.17176,7
348.142212,341.214009,386.24733,5
365.46272,-6.928203,43.30127,3
483.242175,145.492268,98.726896,9
185.329436,221.702503,237.290961,0
561.184462,39.837169,287.520434,9
187.061487,214.7743,277.128129,0
521.347293,91.798693,81.406388,1
91.798693,171.47303,206.114046,0
316.965298,-41.569219,-13.856406,3
429.5486,290.984536,152.420471,4
351.606314,19.052559,74.478185,3
562.916512,39.837169,275.396078,9
320.429399,320.429399,306.572993,5
268.467875,342.94606,315.233247,5
469.385769,60.621778,107.38715,1
329.089653,-117.779455,48.497423,1
471.11782,136.832014,-64.08588,2
325.625552,50.229473,98.726896,4
387.979381,256.34352,174.937132,4
476.313972,79.674337,90.066642,1
188.793538,168.008928,221.702503,0
495.366531,251.147367,-8.660254,7
486.706277,270.199926,188.793538,4
313.501196,155.884573,109.119201,4
363.73067,-88.334591,79.674337,1
481.510125,55.425626,95.262794,1
261.539672,296.180688,332.553755,5
469.385769,242.487113,25.980762,7
303.108891,195.721741,102.190998,4
368.926822,76.210236,53.693575,5
315.233247,346.410162,379.319127,5
138.564065,206.114046,233.826859,0
549.060106,88.334591,143.760217,9
303.108891,313.501196,282.324282,5
394.907584,39.837169,-38.105118,3
483.242175,218.238402,48.497423,2
497.098582,242.487113,41.569219,7
396.639635,-10.392305,36.373067,9
239.023011,211.310199,439.940905,8
555.988309,268.467875,133.367912,2
530.007547,233.826859,31.176915,2
245.951215,150.68842,57.157677,4
290.984536,155.884573,109.119201,4
389.711432,83.138439,174.937132,8
419.156295,10.392305,-20.78461,9
398.371686,256.34352,159.348674,4
408.763991,107.38715,278.86018,9
415.692194,261.539672,116.047404,2
225.166605,187.061487,62.353829,6
358.534517,320.429399,375.855025,5
360.266568,136.832014,168.008928,6
450.33321,1.732051,-32.908965,9
301.376841,193.98969,161.080725,6
277.128129,129.903811,83.138439,6
398.371686,51.961524,93.530744,5
327.357603,183.597386,119.511506,4
278.86018,213.042249,72.746134,4
303.108891,181.865335,88.334591,4
446.869108,277.128129,173.205081,2
484.974226,297.912739,202.649944,7
488.438328,271.931977,88.334591,7
233.826859,313.501196,268.467875,5
478.046023,34.641016,31.176915,5
110.851252,126.439709,199.185843,0
290.984536,60.621778,247.683265,8
204.381995,235.55891,275.396078,0
538.667801,209.578148,5.196152,7
284.056332,275.396078,336.017857,8
365.46272,344.678111,320.429399,5
322.16145,284.056332,443.405007,5
365.46272,65.817931,-86.60254,3
162.812776,91.798693,330.821704,8
543.863954,129.903811,105.655099,1
356.802466,43.30127,50.229473,3
285.788383,142.028166,96.994845,6
254.611469,148.956369,81.406388,6
382.783228,62.353829,-50.229473,3
361.998619,223.434554,126.439709,4
521.347293,233.826859,-13.856406,8
462.457566,230.362757,95.262794,2
306.572993,114.315353,124.707658,6
398.371686,43.30127,-98.726896,3
355.070416,249.415316,232.094808,0
401.835787,10.392305,-39.837169,9
261.539672,140.296115,131.635861,6
419.156295,25.980762,145.492268,9
389.711432,50.229473,-60.621778,3
375.855025,53.693575,6.928203,3
242.487113,225.166605,254.611469,0
453.797312,95.262794,27.712813,7
193.98969,223.434554,419.156295,8
107.38715,159.348674,223.434554,0
268.467875,133.367912,128.17176,6
329.089653,136.832014,138.564065,4
147.224319,180.133284,408.763991,8
523.079344,119.511506,190.525589,9
251.147367,135.099963,90.066642,6
233.826859,214.7743,266.735824,0
303.108891,247.683265,121.243557,4
230.362757,145.492268,116.047404,6
351.606314,180.133284,119.511506,4
448.601159,-8.660254,109.119201,1
419.156295,64.08588,-64.08588,3
493.63448,268.467875,129.903811,2
417.424245,95.262794,119.511506,6
242.487113,230.362757,214.7743,0
122.975607,91.798693,226.898656,0
232.094808,164.544827,207.846097,0
223.434554,147.224319,29.444864,6
474.581921,219.970453,77.942286,2
481.510125,25.980762,214.7743,5
330.821704,292.716586,230.362757,5
493.63448,259.807621,143.760217,2
187.061487,150.68842,60.621778,6
484.974226,268.467875,136.832014,7
341.214009,297.912739,308.305044,5
462.457566,0,107.38715,5
486.706277,235.55891,114.315353,2
488.438328,228.630707,29.444864,7
367.194771,36.373067,5.196152,3
147.224319,180.133284,244.219164,0
410.496041,22.51666,-5.196152,3
505.758836,166.276878,176.669182,9
439.940905,161.080725,-60.621778,1
450.33321,17.320508,60.621778,1
225.166605,169.740979,353.338365,8
407.03194,148.956369,-32.908965,8
337.749907,83.138439,-50.229473,5
372.390924,265.003774,140.296115,4
472.84987,237.290961,117.779455,8
481.510125,282.324282,145.492268,7
311.769145,-5.196152,90.066642,9
498.830633,226.898656,81.406388,2
479.778074,-13.856406,-31.176915,9
446.869108,126.439709,-43.30127,7
379.319127,121.243557,216.506351,6
290.984536,138.564065,375.855025,8
505.758836,188.793538,19.052559,2
351.606314,-27.712813,58.889727,1
277.128129,337.749907,348.142212,5
339.481958,-145.492268,69.282032,8
455.529362,34.641016,237.290961,9
88.334591,147.224319,206.114046,0
372.390924,32.908965,-53.693575,3
398.371686,-8.660254,83.138439,9
277.128129,150.68842,90.066642,6
308.305044,112.583302,140.296115,6
336.017857,145.492268,131.635861,6
351.606314,-109.119201,-1.732051,8
353.338365,306.572993,329.089653,5
368.926822,36.373067,24.248711,9
564.648563,278.86018,43.30127,7
275.396078,79.674337,19.052559,4
348.142212,218.238402,129.903811,4
374.122974,77.942286,25.980762,7
358.534517,112.583302,168.008928,4
517.883191,119.511506,-20.78461,1
387.979381,15.588457,-51.961524,3
308.305044,325.625552,256.34352,5
479.778074,202.649944,20.78461,1
310.037095,-10.392305,69.282032,9
206.114046,161.080725,128.17176,6
294.448637,128.17176,116.047404,6
502.294734,147.224319,193.98969,9
287.520434,38.105118,71.014083,4
249.415316,145.492268,114.315353,6
427.816549,69.282032,19.052559,5
292.716586,148.956369,109.119201,4
502.294734,219.970453,31.176915,7
394.907584,17.320508,-1.732051,9
498.830633,287.520434,168.008928,7
377.587076,223.434554,129.903811,4
398.371686,102.190998,367.194771,9
344.678111,226.898656,117.779455,4
436.476804,-19.052559,-8.660254,9
365.46272,202.649944,91.798693,4
313.501196,-69.282032,39.837169,1
594.093427,206.114046,-162.812776,1
566.380614,206.114046,20.78461,8
394.907584,228.630707,174.937132,4
244.219164,122.975607,71.014083,4
318.697349,316.965298,303.108891,5
431.280651,27.712813,88.334591,1
386.24733,-5.196152,25.980762,1
410.496041,76.210236,83.138439,9
519.615242,232.094808,100.458947,2
502.294734,259.807621,129.903811,2
282.324282,147.224319,140.296115,6
614.878037,79.674337,330.821704,9
488.438328,214.7743,221.702503,4
417.424245,10.392305,-17.320508,3
353.338365,46.765372,-62.353829,3
225.166605,162.812776,124.707658,6
247.683265,143.760217,112.583302,6
353.338365,86.60254,29.444864,5
549.060106,128.17176,110.851252,1
116.047404,159.348674,193.98969,0
265.003774,214.7743,218.238402,8
304.840942,247.683265,145.492268,4
294.448637,-72.746134,86.60254,1
381.051178,-69.282032,86.60254,1
400.103737,103.923048,131.635861,4
516.151141,214.7743,-3.464102,7
337.749907,103.923048,109.119201,6
483.242175,155.884573,25.980762,7
325.625552,45.033321,38.105118,3
315.233247,135.099963,112.583302,7
420.888346,275.396078,124.707658,8
538.667801,207.846097,22.51666,2
292.716586,58.889727,218.238402,8
122.975607,192.25764,278.86018,0
396.639635,6.928203,31.176915,9
176.669182,102.190998,161.080725,0
387.979381,76.210236,43.30127,3
446.869108,62.353829,164.544827,9
382.783228,38.105118,-31.176915,3
500.562683,199.185843,-1.732051,2
278.86018,140.296115,83.138439,6
204.381995,166.276878,-15.588457,6
233.826859,237.290961,391.443483,8
315.233247,-8.660254,121.243557,8
419.156295,36.373067,-53.693575,3
325.625552,346.410162,313.501196,5
568.112665,131.635861,-95.262794,1
545.596004,244.219164,84.87049,2
325.625552,330.821704,311.769145,5
131.635861,192.25764,237.290961,0
142.028166,116.047404,117.779455,0
336.017857,200.917894,103.923048,4
374.122974,282.324282,122.975607,4
481.510125,131.635861,-124.707658,1
547.328055,199.185843,-1.732051,1
336.017857,159.348674,147.224319,6
469.385769,38.105118,12.124356,5
479.778074,197.453792,0,7
389.711432,-22.51666,19.052559,1
126.439709,168.008928,277.128129,0
171.47303,223.434554,419.156295,8
270.199926,209.578148,408.763991,8
322.16145,-38.105118,157.616623,9
401.835787,55.425626,72.746134,9
299.64479,178.401233,148.956369,4
420.888346,22.51666,93.530744,1
505.758836,239.023011,13.856406,7
420.888346,15.588457,119.511506,1
240.755062,209.578148,455.529362,8
268.467875,147.224319,140.296115,6
320.429399,273.664028,155.884573,4
275.396078,173.205081,27.712813,4
431.280651,3.464102,12.124356,9
519.615242,245.951215,65.817931,1
387.979381,105.655099,155.884573,6
452.065261,202.649944,206.114046,4
500.562683,225.166605,74.478185,2
426.084499,22.51666,-10.392305,9
325.625552,339.481958,401.835787,5
252.879418,174.937132,109.119201,6
446.869108,-1.732051,-19.052559,1
530.007547,178.401233,15.588457,1
408.763991,6.928203,55.425626,9
315.233247,159.348674,148.956369,6
415.692194,259.807621,155.884573,4
303.108891,39.837169,207.846097,8
226.898656,62.353829,197.453792,0
235.55891,200.917894,394.907584,8
391.443483,-53.693575,53.693575,1
348.142212,228.630707,188.793538,4
365.46272,38.105118,228.630707,9
479.778074,252.879418,110.851252,8
379.319127,216.506351,154.152522,4
310.037095,27.712813,204.381995,8
296.180688,320.429399,240.755062,5
526.543446,242.487113,-41.569219,7
379.319127,91.798693,24.248711,3
497.098582,1.732051,90.066642,5
389.711432,187.061487,168.008928,4
268.467875,237.290961,408.763991,8
377.587076,129.903811,77.942286,4
407.03194,60.621778,188.793538,1
386.24733,29.444864,65.817931,3
401.835787,51.961524,-117.779455,3
116.047404,74.478185,211.310199,0
391.443483,245.951215,161.080725,4
398.371686,-12.124356,51.961524,1
136.832014,98.726896,219.970453,0
497.098582,247.683265,124.707658,2
323.893501,-84.87049,74.478185,1
434.744753,72.746134,-36.373067,3
497.098582,81.406388,311.769145,9
457.261413,-17.320508,13.856406,9
258.07557,277.128129,273.664028,0
353.338365,12.124356,-24.248711,3
408.763991,34.641016,-64.08588,3
521.347293,270.199926,-13.856406,7
550.792157,242.487113,-6.928203,7
455.529362,65.817931,65.817931,9
441.672956,98.726896,-25.980762,7
200.917894,161.080725,429.5486,8
320.429399,346.410162,374.122974,5
460.725515,226.898656,143.760217,2
135.099963,187.061487,204.381995,0
469.385769,252.879418,72.746134,7
299.64479,124.707658,88.334591,6
178.401233,185.329436,277.128129,0
268.467875,332.553755,344.678111,5
129.903811,173.205081,181.865335,0
403.567838,69.282032,-39.837169,3
271.931977,185.329436,140.296115,6
332.553755,-6.928203,-10.392305,9
452.065261,48.497423,-17.320508,3
457.261413,244.219164,162.812776,2
315.233247,223.434554,135.099963,4
292.716586,232.094808,427.816549,8
497.098582,304.840942,176.669182,2
450.33321,51.961524,-22.51666,5
282.324282,265.003774,417.424245,8
434.744753,5.196152,-24.248711,9
374.122974,32.908965,8.660254,3
136.832014,174.937132,244.219164,0
292.716586,318.697349,316.965298,5
110.851252,180.133284,245.951215,0
547.328055,83.138439,128.17176,1
507.490887,166.276878,-25.980762,2
142.028166,147.224319,148.956369,0
464.189616,226.898656,110.851252,2
381.051178,34.641016,-81.406388,3
483.242175,31.176915,53.693575,1
507.490887,214.7743,64.08588,2
252.879418,188.793538,116.047404,4
483.242175,24.248711,117.779455,5
493.63448,178.401233,-8.660254,2
445.137058,242.487113,169.740979,4
439.940905,256.34352,256.34352,8
346.410162,3.464102,-17.320508,3
285.788383,128.17176,188.793538,6
296.180688,133.367912,126.439709,6
377.587076,55.425626,-5.196152,3
360.266568,181.865335,173.205081,6
384.515279,69.282032,-77.942286,3
481.510125,76.210236,100.458947,1
488.438328,242.487113,69.282032,2
523.079344,258.07557,19.052559,7
342.94606,126.439709,114.315353,4
178.401233,199.185843,233.826859,0
561.184462,187.061487,-20.78461,1
242.487113,150.68842,90.066642,6
88.334591,131.635861,216.506351,0
332.553755,-95.262794,-1.732051,8
299.64479,129.903811,74.478185,6
476.313972,239.023011,190.525589,2
554.256258,232.094808,140.296115,2
484.974226,292.716586,74.478185,7
507.490887,232.094808,96.994845,2
533.471649,242.487113,76.210236,8
516.151141,251.147367,57.157677,2
261.539672,136.832014,88.334591,6
393.175533,-20.78461,31.176915,1
129.903811,197.453792,239.023011,0
242.487113,192.25764,88.334591,6
417.424245,6.928203,62.353829,9
349.874263,-6.928203,88.334591,3
484.974226,154.152522,-43.30127,2
100.458947,154.152522,261.539672,0
289.252485,126.439709,100.458947,6
374.122974,-17.320508,39.837169,1
268.467875,192.25764,96.994845,4
521.347293,230.362757,131.635861,2
484.974226,249.415316,95.262794,8
375.855025,53.693575,-25.980762,3
299.64479,216.506351,126.439709,4
216.506351,164.544827,434.744753,8
363.73067,3.464102,-34.641016,9
393.175533,102.190998,122.975607,6
408.763991,219.970453,121.243557,4
327.357603,41.569219,19.052559,9
446.869108,207.846097,51.961524,2
495.366531,287.520434,48.497423,7
493.63448,244.219164,105.655099,2
271.931977,152.420471,76.210236,6
510.954988,105.655099,150.68842,9
105.655099,148.956369,209.578148,0
301.376841,128.17176,96.994845,7
436.476804,69.282032,17.320508,3
446.869108,22.51666,136.832014,1
368.926822,53.693575,-41.569219,3
223.434554,154.152522,370.658873,8
429.5486,178.401233,10.392305,1
545.596004,225.166605,20.78461,2
495.366531,223.434554,133.367912,2
339.481958,173.205081,280.592231,0
344.678111,53.693575,-41.569219,3
297.912739,339.481958,318.697349,5
438.208854,223.434554,192.25764,4
306.572993,159.348674,164.544827,6
471.11782,265.003774,173.205081,7
455.529362,41.569219,131.635861,9
344.678111,-10.392305,-29.444864,9
337.749907,53.693575,20.78461,1
410.496041,58.889727,74.478185,7
400.103737,50.229473,-27.712813,3
478.046023,230.362757,95.262794,2
472.84987,263.271723,15.588457,7
178.401233,228.630707,235.55891,0
474.581921,245.951215,122.975607,2
336.017857,-43.30127,29.444864,9
458.993464,152.420471,-12.124356,7
476.313972,277.128129,98.726896,7
148.956369,199.185843,221.702503,0
478.046023,240.755062,60.621778,2
410.496041,12.124356,-90.066642,9
396.639635,57.157677,-93.530744,3
429.5486,65.817931,-10.392305,3
360.266568,-46.765372,100.458947,1
301.376841,136.832014,136.832014,6
415.692194,280.592231,258.07557,8
377.587076,-77.942286,39.837169,1
256.34352,258.07557,412.228092,8
377.587076,55.425626,-65.817931,3
268.467875,131.635861,171.47303,4
207.846097,233.826859,256.34352,0
419.156295,91.798693,145.492268,6
277.128129,162.812776,131.635861,6
498.830633,147.224319,31.176915,2
299.64479,161.080725,148.956369,6
353.338365,64.08588,-32.908965,3
259.807621,13.856406,213.042249,8
391.443483,225.166605,202.649944,4
408.763991,15.588457,-46.765372,9
247.683265,100.458947,110.851252,4
346.410162,254.611469,161.080725,4
469.385769,308.305044,96.994845,7
413.960143,-3.464102,41.569219,1
344.678111,266.735824,159.348674,4
391.443483,29.444864,25.980762,5
223.434554,183.597386,422.620397,8
299.64479,142.028166,207.846097,6
358.534517,81.406388,-6.928203,5
540.399852,240.755062,45.033321,7
495.366531,219.970453,25.980762,7
251.147367,133.367912,353.338365,8
389.711432,-74.478185,31.176915,1
497.098582,219.970453,90.066642,2
457.261413,60.621778,84.87049,7
228.630707,261.539672,207.846097,0
275.396078,332.553755,320.429399,5
327.357603,-5.196152,81.406388,9
308.305044,322.16145,318.697349,5
161.080725,173.205081,84.87049,6
429.5486,128.17176,91.798693,3
247.683265,142.028166,110.851252,6
370.658873,22.51666,-69.282032,3
469.385769,242.487113,95.262794,2
370.658873,278.86018,213.042249,0
387.979381,273.664028,100.458947,4
554.256258,251.147367,48.497423,2
438.208854,218.238402,140.296115,8
367.194771,69.282032,-90.066642,3
379.319127,38.105118,-65.817931,3
157.616623,193.98969,242.487113,0
263.271723,329.089653,387.979381,5
169.740979,213.042249,422.620397,8
533.471649,322.16145,190.525589,2
135.099963,192.25764,256.34352,0
379.319127,200.917894,-25.980762,1
356.802466,76.210236,119.511506,8
394.907584,174.937132,190.525589,4
278.86018,168.008928,181.865335,6
509.222937,57.157677,93.530744,1
419.156295,306.572993,168.008928,4
441.672956,69.282032,32.908965,5
460.725515,232.094808,72.746134,2
417.424245,292.716586,176.669182,4
491.902429,57.157677,114.315353,1
185.329436,209.578148,244.219164,0
387.979381,-31.176915,65.817931,1
457.261413,256.34352,-1.732051,7
502.294734,3.464102,93.530744,5
583.701122,195.721741,202.649944,9
408.763991,1.732051,-69.282032,9
290.984536,131.635861,150.68842,6
462.457566,235.55891,100.458947,2
426.084499,76.210236,12.124356,7
348.142212,266.735824,233.826859,5
478.046023,252.879418,193.98969,7
484.974226,239.023011,239.023011,4
460.725515,244.219164,162.812776,2
465.921667,51.961524,77.942286,5
370.658873,76.210236,17.320508,3
296.180688,329.089653,372.390924,5
358.534517,235.55891,119.511506,4
270.199926,131.635861,60.621778,6
116.047404,181.865335,219.970453,0
284.056332,290.984536,394.907584,8
346.410162,74.478185,8.660254,3
363.73067,6.928203,185.329436,9
297.912739,46.765372,0,3
484.974226,45.033321,79.674337,1
240.755062,138.564065,83.138439,6
521.347293,157.616623,122.975607,1
410.496041,233.826859,187.061487,4
448.601159,235.55891,10.392305,8
413.960143,247.683265,64.08588,8
110.851252,154.152522,200.917894,0
330.821704,90.066642,183.597386,8
356.802466,64.08588,-24.248711,3
332.553755,271.931977,116.047404,4
325.625552,330.821704,271.931977,5
516.151141,207.846097,12.124356,8
486.706277,270.199926,109.119201,2
256.34352,327.357603,282.324282,5
524.811395,280.592231,6.928203,7
254.611469,140.296115,72.746134,6
476.313972,62.353829,95.262794,1
476.313972,249.415316,171.47303,7
346.410162,81.406388,38.105118,3
407.03194,6.928203,-27.712813,9
387.979381,-57.157677,41.569219,1
497.098582,159.348674,3.464102,2
377.587076,36.373067,13.856406,7
278.86018,128.17176,17.320508,4
219.970453,152.420471,83.138439,6
150.68842,169.740979,445.137058,8
464.189616,219.970453,154.152522,2
554.256258,271.931977,69.282032,7
413.960143,36.373067,-39.837169,9
429.5486,-5.196152,64.08588,1
483.242175,154.152522,3.464102,7
349.874263,62.353829,-91.798693,5
465.921667,157.616623,-24.248711,7
452.065261,129.903811,183.597386,6
379.319127,36.373067,-71.014083,3
342.94606,-24.248711,116.047404,9
445.137058,65.817931,320.429399,9
188.793538,218.238402,240.755062,0
277.128129,318.697349,355.070416,5
166.276878,218.238402,237.290961,0
523.079344,204.381995,17.320508,7
164.544827,164.544827,249.415316,0
521.347293,261.539672,20.78461,7
386.24733,46.765372,-90.066642,3
303.108891,150.68842,88.334591,6
512.687039,221.702503,62.353829,2
394.907584,8.660254,22.51666,9
505.758836,263.271723,17.320508,7
128.17176,131.635861,237.290961,0
361.998619,43.30127,20.78461,3
471.11782,15.588457,71.014083,1
356.802466,-79.674337,51.961524,1
452.065261,273.664028,195.721741,4
443.405007,1.732051,22.51666,9
521.347293,193.98969,50.229473,2
316.965298,-3.464102,-25.980762,9
469.385769,230.362757,53.693575,2
133.367912,185.329436,254.611469,0
313.501196,346.410162,330.821704,5
389.711432,43.30127,58.889727,1
471.11782,223.434554,112.583302,2
348.142212,-10.392305,161.080725,9
306.572993,289.252485,275.396078,5
299.64479,166.276878,105.655099,4
420.888346,128.17176,51.961524,3
419.156295,31.176915,0,9
282.324282,316.965298,318.697349,5
278.86018,280.592231,401.835787,8
446.869108,284.056332,119.511506,2
372.390924,77.942286,69.282032,3
462.457566,39.837169,83.138439,1
351.606314,-5.196152,5.196152,3
391.443483,-67.549981,64.08588,1
342.94606,206.114046,162.812776,4
226.898656,195.721741,249.415316,0
284.056332,190.525589,154.152522,6
540.399852,72.746134,330.821704,9
361.998619,-13.856406,57.157677,9
116.047404,181.865335,235.55891,0
367.194771,154.152522,142.028166,4
517.883191,121.243557,131.635861,9
277.128129,206.114046,100.458947,6
457.261413,277.128129,140.296115,2
400.103737,232.094808,169.740979,4
533.471649,280.592231,8.660254,7
278.86018,166.276878,84.87049,6
377.587076,-34.641016,72.746134,1
403.567838,55.425626,-13.856406,3
237.290961,265.003774,265.003774,0
478.046023,20.78461,143.760217,5
445.137058,-8.660254,27.712813,9
252.879418,138.564065,119.511506,6
405.299889,310.037095,174.937132,4
400.103737,-60.621778,31.176915,1
273.664028,166.276878,74.478185,4
394.907584,31.176915,-45.033321,9
349.874263,102.190998,102.190998,6
330.821704,193.98969,233.826859,0
543.863954,95.262794,124.707658,1
405.299889,275.396078,121.243557,4
280.592231,180.133284,55.425626,4
450.33321,240.755062,91.798693,2
361.998619,-48.497423,5.196152,9
431.280651,301.376841,136.832014,7
76.210236,81.406388,159.348674,0
493.63448,263.271723,133.367912,7
159.348674,225.166605,237.290961,0
382.783228,51.961524,-50.229473,5
200.917894,225.166605,389.711432,8
398.371686,71.014083,55.425626,5
329.089653,200.917894,124.707658,4
316.965298,83.138439,-1.732051,7
387.979381,36.373067,27.712813,7
481.510125,214.7743,-31.176915,7
265.003774,195.721741,219.970453,0
573.308817,202.649944,-13.856406,8
453.797312,166.276878,180.133284,9
375.855025,-5.196152,83.138439,1
578.50497,188.793538,-64.08588,1
100.458947,157.616623,247.683265,0
368.926822,121.243557,103.923048,9
304.840942,162.812776,148.956369,6
310.037095,107.38715,155.884573,7
465.921667,273.664028,147.224319,7
528.275496,122.975607,55.425626,1
323.893501,325.625552,315.233247,5
465.921667,292.716586,188.793538,7
424.352448,81.406388,105.655099,5
445.137058,51.961524,57.157677,3
502.294734,202.649944,57.157677,2
374.122974,34.641016,-38.105118,3
329.089653,187.061487,138.564065,6
375.855025,296.180688,162.812776,4
356.802466,131.635861,140.296115,6
510.954988,207.846097,24.248711,2
348.142212,19.052559,-69.282032,3
219.970453,150.68842,339.481958,8
464.189616,254.611469,84.87049,7
536.93575,235.55891,45.033321,7
375.855025,251.147367,128.17176,4
379.319127,50.229473,-3.464102,3
387.979381,48.497423,-24.248711,3
386.24733,34.641016,-3.464102,9
336.017857,112.583302,86.60254,7
379.319127,263.271723,64.08588,1
233.826859,237.290961,436.476804,8
342.94606,38.105118,-77.942286,3
76.210236,107.38715,226.898656,0
375.855025,46.765372,-34.641016,3
349.874263,109.119201,138.564065,7
147.224319,183.597386,367.194771,8
455.529362,259.807621,187.061487,4
469.385769,162.812776,5.196152,2
500.562683,190.525589,46.765372,2
413.960143,-55.425626,48.497423,1
287.520434,316.965298,320.429399,5
384.515279,223.434554,195.721741,4
384.515279,8.660254,-41.569219,9
469.385769,252.879418,15.588457,7
265.003774,162.812776,93.530744,4
471.11782,235.55891,-12.124356,7
538.667801,259.807621,-3.464102,7
483.242175,245.951215,126.439709,2
493.63448,249.415316,136.832014,2
505.758836,271.931977,50.229473,7
509.222937,232.094808,3.464102,7
316.965298,131.635861,81.406388,6
252.879418,249.415316,410.496041,8
381.051178,53.693575,-93.530744,3
370.658873,-60.621778,64.08588,1
320.429399,116.047404,34.641016,4
391.443483,-43.30127,60.621778,1
329.089653,124.707658,126.439709,6
375.855025,308.305044,154.152522,4
507.490887,285.788383,162.812776,7
297.912739,119.511506,67.549981,6
344.678111,64.08588,-17.320508,5
325.625552,247.683265,128.17176,4
311.769145,325.625552,323.893501,5
221.702503,116.047404,311.769145,8
313.501196,150.68842,81.406388,4
441.672956,213.042249,112.583302,2
469.385769,221.702503,60.621778,1
249.415316,171.47303,36.373067,6
370.658873,10.392305,-65.817931,9
363.73067,219.970453,119.511506,4
230.362757,140.296115,51.961524,6
517.883191,239.023011,-1.732051,8
72.746134,147.224319,197.453792,0
408.763991,41.569219,-71.014083,3
329.089653,22.51666,192.25764,9
491.902429,292.716586,39.837169,7
460.725515,277.128129,150.68842,7
471.11782,216.506351,51.961524,2
374.122974,223.434554,185.329436,4
481.510125,268.467875,77.942286,7
235.55891,235.55891,426.084499,8
486.706277,252.879418,74.478185,2
504.026785,308.305044,86.60254,7
467.653718,221.702503,105.655099,2
349.874263,84.87049,3.464102,5
386.24733,51.961524,6.928203,3
379.319127,81.406388,-29.444864,5
285.788383,181.865335,95.262794,4
379.319127,-29.444864,-1.732051,9
342.94606,152.420471,122.975607,6
136.832014,119.511506,204.381995,0
481.510125,233.826859,126.439709,2
389.711432,53.693575,19.052559,3
441.672956,67.549981,-72.746134,3
133.367912,55.425626,195.721741,0
297.912739,50.229473,-17.320508,9
424.352448,65.817931,-95.262794,3
476.313972,249.415316,116.047404,7
342.94606,58.889727,41.569219,3
145.492268,206.114046,270.199926,0
84.87049,150.68842,221.702503,0
450.33321,48.497423,-39.837169,3
346.410162,-43.30127,57.157677,1
401.835787,6.928203,-86.60254,9
509.222937,169.740979,57.157677,2
576.772919,193.98969,-110.851252,1
519.615242,185.329436,20.78461,2
486.706277,6.928203,77.942286,5
216.506351,152.420471,95.262794,6
410.496041,83.138439,-103.923048,3
310.037095,346.410162,365.46272,5
368.926822,100.458947,51.961524,6
400.103737,-34.641016,72.746134,1
377.587076,69.282032,-83.138439,3
247.683265,154.152522,122.975607,6
479.778074,32.908965,84.87049,9
510.954988,237.290961,13.856406,7
433.012702,-22.51666,84.87049,1
133.367912,164.544827,199.185843,0
284.056332,181.865335,183.597386,6
387.979381,72.746134,12.124356,9
375.855025,232.094808,178.401233,4
450.33321,259.807621,223.434554,4
471.11782,15.588457,112.583302,5
