@relation vehicle-weka.filters.unsupervised.attribute.RandomProjection-N9-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute Class {opel,saab,bus,van}

@data
822.724134,287.520434,282.324282,-34.641016,13.856406,-1077.335602,145.492268,-344.678111,-1262.665039,van
928.379233,332.553755,320.429399,-135.099963,45.033321,-1186.454803,138.564065,-417.424245,-1884.471279,saab
829.652337,200.917894,252.879418,-22.51666,-65.817931,-1011.517672,129.903811,-251.147367,-1228.024023,saab
836.58054,278.86018,290.984536,-86.60254,-38.105118,-1046.158688,129.903811,-334.285806,-1163.938143,opel
916.254877,327.357603,258.07557,-84.87049,20.78461,-1174.330448,148.956369,-368.926822,-1784.012332,saab
917.986928,353.338365,299.64479,-50.229473,76.210236,-1250.540683,155.884573,-396.639635,-2045.552004,opel
706.676729,235.55891,268.467875,-45.033321,-34.641016,-886.810013,126.439709,-271.931977,-950.895893,saab
876.417709,254.611469,261.539672,-65.817931,-48.497423,-1091.192009,145.492268,-325.625552,-1484.367542,saab
779.422863,254.611469,280.592231,-48.497423,-64.08588,-961.288198,126.439709,-289.252485,-892.006166,van
803.671575,181.865335,275.396078,-0,-96.994845,-975.144605,129.903811,-239.023011,-969.948452,van
935.307436,290.984536,285.788383,-50.229473,3.464102,-1196.847108,142.028166,-339.481958,-1600.414946,saab
741.317746,292.716586,296.180688,-71.014083,5.196152,-978.608706,129.903811,-344.678111,-1150.081736,bus
710.140831,287.520434,270.199926,-58.889727,12.124356,-930.111284,124.707658,-315.233247,-1122.368923,bus
898.934369,287.520434,280.592231,-58.889727,-13.856406,-1137.957381,140.296115,-334.285806,-1382.176544,saab
800.207473,232.094808,266.735824,-25.980762,-91.798693,-980.340757,133.367912,-270.199926,-911.058725,van
711.872882,223.434554,268.467875,-12.124356,-48.497423,-893.738217,121.243557,-256.34352,-898.934369,van
777.690813,310.037095,240.755062,-69.282032,5.196152,-1009.785621,152.420471,-327.357603,-1184.722752,bus
902.398471,342.94606,254.611469,-86.60254,-27.712813,-1167.402244,150.68842,-372.390924,-1498.223949,saab
845.240794,226.898656,322.16145,-1.732051,-34.641016,-1096.388161,138.564065,-303.108891,-1189.918905,van
852.168997,263.271723,277.128129,-32.908965,-48.497423,-1082.531755,142.028166,-311.769145,-1170.866346,van
855.633099,387.979381,337.749907,-128.17176,86.60254,-1189.918905,136.832014,-450.33321,-2364.249352,bus
855.633099,297.912739,226.898656,-65.817931,-39.837169,-1077.335602,162.812776,-320.429399,-1234.952226,bus
775.958762,306.572993,261.539672,-67.549981,-1.732051,-1006.321519,135.099963,-327.357603,-1151.813787,bus
741.317746,273.664028,265.003774,-50.229473,-29.444864,-943.96769,126.439709,-304.840942,-1009.785621,opel
978.608706,348.142212,325.625552,-129.903811,48.497423,-1273.057344,159.348674,-441.672956,-1964.145616,saab
866.025404,216.506351,216.506351,-13.856406,-74.478185,-1061.747145,155.884573,-254.611469,-1302.502207,bus
890.274115,247.683265,249.415316,3.464102,-25.980762,-1146.617635,145.492268,-278.86018,-1605.611099,opel
798.475422,265.003774,263.271723,-45.033321,-8.660254,-1023.642027,145.492268,-308.305044,-1215.899667,bus
748.245949,315.233247,285.788383,-95.262794,22.51666,-978.608706,131.635861,-355.070416,-1151.813787,bus
1004.589468,363.73067,313.501196,-154.152522,43.30127,-1279.985547,157.616623,-453.797312,-2000.518683,saab
755.174152,289.252485,327.357603,-53.693575,31.176915,-1006.321519,124.707658,-353.338365,-1165.670193,van
907.594623,315.233247,265.003774,-86.60254,-1.732051,-1146.617635,145.492268,-351.606314,-1422.013713,saab
801.939524,242.487113,265.003774,-25.980762,-31.176915,-1018.445875,145.492268,-287.520434,-1148.349685,bus
788.083117,265.003774,277.128129,-19.052559,0,-1016.713824,128.17176,-306.572993,-1189.918905,van
942.235639,329.089653,242.487113,-95.262794,10.392305,-1193.383006,159.348674,-374.122974,-1815.189246,opel
753.442101,239.023011,254.611469,-77.942286,-10.392305,-909.326674,138.564065,-287.520434,-1027.106129,saab
763.834406,200.917894,284.056332,12.124356,-55.425626,-963.020249,126.439709,-245.951215,-976.876655,van
975.144605,232.094808,240.755062,-0,55.425626,-1163.938143,211.310199,-410.496041,-1425.477815,van
817.527981,263.271723,252.879418,-55.425626,-19.052559,-1037.498434,145.492268,-301.376841,-1269.593242,bus
775.958762,195.721741,301.376841,-12.124356,-64.08588,-968.216401,129.903811,-270.199926,-1001.125367,van
852.168997,417.424245,308.305044,-168.008928,83.138439,-1158.74199,133.367912,-457.261413,-2199.704526,bus
826.188235,228.630707,223.434554,-1.732051,-71.014083,-1032.302281,143.760217,-252.879418,-1224.559921,bus
907.594623,374.122974,265.003774,-112.583302,22.51666,-1203.775311,157.616623,-401.835787,-1735.514909,bus
769.030559,233.826859,259.807621,-55.425626,-32.908965,-921.45103,124.707658,-270.199926,-975.144605,saab
921.45103,270.199926,285.788383,-112.583302,-39.837169,-1127.565076,147.224319,-361.998619,-1517.276507,saab
845.240794,233.826859,265.003774,-29.444864,-36.373067,-1073.871501,142.028166,-284.056332,-1441.066272,bus
897.202318,360.266568,320.429399,-117.779455,53.693575,-1196.847108,145.492268,-431.280651,-1896.595634,saab
859.097201,289.252485,254.611469,-74.478185,-22.51666,-1063.479196,135.099963,-316.965298,-1222.82787,opel
876.417709,209.578148,233.826859,-3.464102,-65.817931,-1089.459958,157.616623,-254.611469,-1361.391935,bus
820.992083,192.25764,277.128129,-1.732051,-84.87049,-1004.589468,135.099963,-251.147367,-1032.302281,van
741.317746,310.037095,271.931977,-69.282032,1.732051,-976.876655,133.367912,-346.410162,-1148.349685,bus
803.671575,294.448637,252.879418,-55.425626,-19.052559,-1035.766383,142.028166,-316.965298,-1191.650956,bus
928.379233,329.089653,304.840942,-121.243557,10.392305,-1195.115057,147.224319,-412.228092,-1844.63411,saab
892.006166,308.305044,285.788383,-46.765372,24.248711,-1179.5266,140.296115,-355.070416,-1865.41872,opel
937.039487,320.429399,278.86018,-71.014083,15.588457,-1203.775311,140.296115,-360.266568,-1667.964928,opel
966.484351,273.664028,316.965298,-71.014083,8.660254,-1234.952226,147.224319,-363.73067,-1841.170008,opel
885.077963,363.73067,299.64479,-133.367912,10.392305,-1155.277889,142.028166,-431.280651,-1541.525219,saab
784.619016,308.305044,316.965298,-77.942286,6.928203,-1037.498434,131.635861,-379.319127,-1229.756073,van
800.207473,251.147367,268.467875,-50.229473,-29.444864,-1011.517672,143.760217,-304.840942,-1181.258651,bus
975.144605,375.855025,297.912739,-148.956369,29.444864,-1254.004785,155.884573,-441.672956,-1801.33284,opel
717.069034,287.520434,287.520434,-67.549981,-3.464102,-945.699741,128.17176,-337.749907,-1132.761228,bus
732.657492,258.07557,297.912739,-31.176915,-8.660254,-937.039487,116.047404,-292.716586,-949.163843,van
769.030559,252.879418,292.716586,-25.980762,-43.30127,-976.876655,128.17176,-301.376841,-957.824097,van
959.556147,256.34352,304.840942,-64.08588,-22.51666,-1205.507362,148.956369,-346.410162,-1647.180318,saab
703.212628,245.951215,259.807621,-45.033321,-36.373067,-869.489505,122.975607,-270.199926,-876.417709,van
885.077963,351.606314,284.056332,-95.262794,53.693575,-1179.5266,147.224319,-384.515279,-1993.59048,bus
930.111284,332.553755,292.716586,-60.621778,45.033321,-1248.808632,162.812776,-389.711432,-2026.499445,saab
904.130522,441.672956,336.017857,-193.98969,109.119201,-1231.488124,145.492268,-498.830633,-2459.512147,bus
734.389542,282.324282,268.467875,-50.229473,13.856406,-952.627944,129.903811,-315.233247,-1120.636872,bus
926.647182,382.783228,258.07557,-129.903811,15.588457,-1191.650956,152.420471,-419.156295,-1655.840572,saab
871.221556,237.290961,275.396078,-62.353829,-60.621778,-1080.799704,140.296115,-310.037095,-1422.013713,saab
715.336984,308.305044,278.86018,-65.817931,12.124356,-950.895893,126.439709,-339.481958,-1113.708669,bus
959.556147,294.448637,292.716586,-79.674337,1.732051,-1205.507362,142.028166,-355.070416,-1565.77393,opel
798.475422,280.592231,290.984536,-72.746134,-19.052559,-1018.445875,126.439709,-325.625552,-1153.545838,opel
867.757455,232.094808,280.592231,-10.392305,-46.765372,-1099.852263,147.224319,-292.716586,-1236.684277,van
843.508743,225.166605,256.34352,-32.908965,-50.229473,-1044.426637,136.832014,-275.396078,-1312.894512,saab
874.685658,282.324282,263.271723,-62.353829,-31.176915,-1079.067653,140.296115,-313.501196,-1136.22533,van
905.862572,339.481958,289.252485,-93.530744,19.052559,-1179.5266,140.296115,-384.515279,-1612.539302,opel
964.7523,389.711432,329.089653,-145.492268,65.817931,-1279.985547,157.616623,-471.11782,-2042.087902,opel
722.265187,285.788383,273.664028,-60.621778,3.464102,-943.96769,126.439709,-323.893501,-1124.100974,bus
879.88181,384.515279,313.501196,-119.511506,69.282032,-1202.04326,140.296115,-427.816549,-2135.618646,bus
919.718979,349.874263,313.501196,-81.406388,60.621778,-1234.952226,152.420471,-412.228092,-1993.59048,saab
763.834406,287.520434,299.64479,-67.549981,19.052559,-987.26896,128.17176,-342.94606,-1165.670193,van
878.149759,370.658873,306.572993,-155.884573,34.641016,-1162.206092,147.224319,-433.012702,-1792.672586,bus
886.810013,278.86018,292.716586,-88.334591,-19.052559,-1094.65611,142.028166,-348.142212,-1219.363769,van
810.599778,251.147367,251.147367,-31.176915,-34.641016,-1027.106129,143.760217,-289.252485,-1215.899667,bus
810.599778,239.023011,252.879418,-29.444864,-45.033321,-1016.713824,142.028166,-280.592231,-1170.866346,bus
788.083117,270.199926,277.128129,-77.942286,-36.373067,-992.465113,138.564065,-327.357603,-1106.780466,opel
723.997238,237.290961,242.487113,-32.908965,-25.980762,-909.326674,136.832014,-261.539672,-1035.766383,saab
905.862572,334.285806,301.376841,-71.014083,62.353829,-1203.775311,143.760217,-379.319127,-1971.073819,opel
949.163843,351.606314,320.429399,-96.994845,79.674337,-1264.39709,161.080725,-420.888346,-2059.40841,opel
888.542064,426.084499,303.108891,-176.669182,65.817931,-1195.115057,143.760217,-474.581921,-2178.919916,bus
1011.517672,360.266568,308.305044,-157.616623,43.30127,-1273.057344,154.152522,-445.137058,-1948.557159,saab
864.293353,296.180688,278.86018,-81.406388,-48.497423,-1089.459958,135.099963,-337.749907,-1219.363769,opel
860.829251,270.199926,271.931977,-41.569219,-39.837169,-1079.067653,140.296115,-315.233247,-1160.474041,van
840.044642,251.147367,265.003774,-51.961524,-67.549981,-1021.909976,131.635861,-282.324282,-1020.177926,opel
931.843334,278.86018,301.376841,-74.478185,-13.856406,-1196.847108,152.420471,-361.998619,-1699.141842,opel
749.978,263.271723,235.55891,-57.157677,5.196152,-933.575385,136.832014,-280.592231,-1134.493279,saab
819.260032,329.089653,287.520434,-107.38715,1.732051,-1046.158688,138.564065,-379.319127,-1162.206092,van
774.226711,327.357603,252.879418,-81.406388,-0,-1014.981773,143.760217,-348.142212,-1191.650956,bus
904.130522,325.625552,261.539672,-76.210236,0,-1162.206092,145.492268,-358.534517,-1512.080355,saab
872.953607,273.664028,256.34352,-55.425626,-19.052559,-1105.048415,143.760217,-329.089653,-1562.309828,opel
862.561302,297.912739,240.755062,-71.014083,-24.248711,-1080.799704,152.420471,-323.893501,-1243.61248,bus
931.843334,351.606314,318.697349,-157.616623,27.712813,-1191.650956,143.760217,-439.940905,-1829.045653,saab
831.384388,287.520434,254.611469,-45.033321,-27.712813,-1068.675348,136.832014,-318.697349,-1271.325293,opel
930.111284,289.252485,268.467875,-32.908965,-19.052559,-1203.775311,147.224319,-329.089653,-1622.931607,opel
902.398471,349.874263,344.678111,-119.511506,57.157677,-1196.847108,136.832014,-439.940905,-1893.131533,saab
923.18308,320.429399,318.697349,-138.564065,-5.196152,-1174.330448,145.492268,-420.888346,-1723.390554,saab
850.436947,308.305044,270.199926,-58.889727,-12.124356,-1108.512517,136.832014,-339.481958,-1387.372697,saab
822.724134,304.840942,282.324282,-77.942286,13.856406,-1049.622789,133.367912,-351.606314,-1217.631718,van
819.260032,285.788383,282.324282,-84.87049,12.124356,-1034.034332,135.099963,-334.285806,-1224.559921,opel
940.503589,387.979381,278.86018,-129.903811,36.373067,-1221.095819,147.224319,-431.280651,-1792.672586,saab
801.939524,304.840942,280.592231,-46.765372,5.196152,-1058.283043,136.832014,-348.142212,-1236.684277,van
751.71005,235.55891,273.664028,-74.478185,-15.588457,-917.986928,140.296115,-301.376841,-1030.570231,saab
779.422863,301.376841,249.415316,-65.817931,-12.124356,-1004.589468,143.760217,-323.893501,-1153.545838,bus
820.992083,327.357603,290.984536,-110.851252,3.464102,-1060.015094,133.367912,-381.051178,-1292.109902,opel
841.776692,247.683265,226.898656,-22.51666,-41.569219,-1073.871501,147.224319,-271.931977,-1510.348304,bus
869.489505,313.501196,242.487113,-88.334591,-25.980762,-1106.780466,157.616623,-342.94606,-1375.248341,bus
843.508743,299.64479,278.86018,-65.817931,-29.444864,-1091.192009,145.492268,-353.338365,-1269.593242,van
907.594623,304.840942,263.271723,-83.138439,-20.78461,-1162.206092,159.348674,-353.338365,-1463.582932,bus
720.533136,232.094808,270.199926,-57.157677,-31.176915,-878.149759,129.903811,-271.931977,-890.274115,van
866.025404,368.926822,299.64479,-128.17176,41.569219,-1172.598397,143.760217,-415.692194,-2071.532766,bus
930.111284,332.553755,313.501196,-114.315353,50.229473,-1202.04326,143.760217,-408.763991,-1931.23665,saab
746.513898,218.238402,270.199926,-20.78461,-64.08588,-931.843334,129.903811,-263.271723,-964.7523,saab
703.212628,209.578148,259.807621,-1.732051,-50.229473,-876.417709,122.975607,-242.487113,-907.594623,saab
914.522826,355.070416,316.965298,-91.798693,48.497423,-1234.952226,152.420471,-426.084499,-1953.753311,opel
710.140831,235.55891,254.611469,-17.320508,-29.444864,-909.326674,128.17176,-265.003774,-1027.106129,opel
937.039487,446.869108,277.128129,-193.98969,79.674337,-1248.808632,162.812776,-479.778074,-2426.603181,bus
760.370305,316.965298,284.056332,-86.60254,5.196152,-1006.321519,138.564065,-365.46272,-1200.31121,bus
966.484351,341.214009,289.252485,-102.190998,36.373067,-1257.468886,157.616623,-403.567838,-2021.303292,opel
795.011321,287.520434,297.912739,-83.138439,-31.176915,-1009.785621,129.903811,-346.410162,-1087.727907,opel
824.456184,334.285806,271.931977,-67.549981,19.052559,-1084.263806,145.492268,-368.926822,-1278.253496,van
893.738217,273.664028,261.539672,-57.157677,-13.856406,-1132.761228,147.224319,-323.893501,-1607.343149,saab
803.671575,303.108891,280.592231,-45.033321,3.464102,-1054.818942,133.367912,-337.749907,-1207.239413,van
1144.885584,239.023011,152.420471,-6.928203,122.975607,-1314.626563,271.931977,-424.352448,-1725.122604,van
928.379233,336.017857,330.821704,-67.549981,72.746134,-1257.468886,152.420471,-407.03194,-2068.068664,opel
703.212628,282.324282,296.180688,-72.746134,10.392305,-921.45103,119.511506,-337.749907,-1103.316364,bus
819.260032,181.865335,258.07557,32.908965,-50.229473,-994.197164,145.492268,-287.520434,-1098.120212,van
871.221556,230.362757,296.180688,-5.196152,-12.124356,-1108.512517,145.492268,-294.448637,-1255.736835,van
827.920286,318.697349,247.683265,-83.138439,-6.928203,-1065.211247,150.68842,-344.678111,-1267.861191,bus
860.829251,372.390924,261.539672,-110.851252,-1.732051,-1134.493279,145.492268,-400.103737,-1494.759847,saab
820.992083,221.702503,228.630707,5.196152,-45.033321,-1027.106129,138.564065,-249.415316,-1316.358614,opel
869.489505,443.405007,303.108891,-171.47303,103.923048,-1189.918905,136.832014,-464.189616,-2393.694216,bus
814.06388,258.07557,228.630707,-25.980762,-36.373067,-1034.034332,147.224319,-275.396078,-1250.540683,bus
862.561302,213.042249,249.415316,-12.124356,-50.229473,-1080.799704,152.420471,-263.271723,-1389.104748,bus
803.671575,258.07557,251.147367,-25.980762,-48.497423,-1004.589468,142.028166,-292.716586,-1039.230485,van
983.804859,329.089653,304.840942,-121.243557,39.837169,-1245.344531,150.68842,-408.763991,-1844.63411,saab
829.652337,221.702503,261.539672,-50.229473,-58.889727,-1011.517672,135.099963,-285.788383,-1222.82787,opel
859.097201,336.017857,304.840942,-93.530744,55.425626,-1139.689431,133.367912,-389.711432,-1823.8495,opel
866.025404,200.917894,270.199926,27.712813,-36.373067,-1072.13945,138.564065,-233.826859,-1120.636872,van
931.843334,263.271723,301.376841,-41.569219,12.124356,-1196.847108,147.224319,-342.94606,-1759.76362,opel
845.240794,249.415316,263.271723,-50.229473,-55.425626,-1060.015094,150.68842,-308.305044,-1241.880429,bus
736.121593,219.970453,275.396078,-43.30127,-46.765372,-916.254877,133.367912,-287.520434,-1004.589468,opel
770.762609,247.683265,261.539672,-34.641016,-55.425626,-969.948452,124.707658,-280.592231,-1094.65611,saab
805.403626,292.716586,256.34352,-62.353829,-22.51666,-1034.034332,147.224319,-327.357603,-1176.062498,bus
852.168997,223.434554,280.592231,-41.569219,-46.765372,-1065.211247,140.296115,-303.108891,-1408.157307,saab
872.953607,285.788383,259.807621,-34.641016,-24.248711,-1118.904822,145.492268,-320.429399,-1344.071427,saab
696.284425,226.898656,266.735824,-34.641016,-43.30127,-866.025404,126.439709,-261.539672,-886.810013,opel
753.442101,292.716586,285.788383,-76.210236,13.856406,-980.340757,136.832014,-342.94606,-1157.009939,bus
838.312591,213.042249,280.592231,-67.549981,-84.87049,-1013.249722,138.564065,-294.448637,-1120.636872,opel
781.154914,280.592231,318.697349,-64.08588,27.712813,-1018.445875,131.635861,-355.070416,-1208.971464,van
895.470268,303.108891,341.214009,-53.693575,39.837169,-1203.775311,135.099963,-386.24733,-1882.739228,opel
826.188235,289.252485,268.467875,-76.210236,-38.105118,-1042.694586,142.028166,-329.089653,-1127.565076,bus
867.757455,209.578148,235.55891,-19.052559,-83.138439,-1065.211247,154.152522,-259.807621,-1266.12914,bus
819.260032,284.056332,256.34352,-64.08588,-1.732051,-1046.158688,157.616623,-329.089653,-1248.808632,bus
815.79593,206.114046,268.467875,-36.373067,-102.190998,-982.072808,128.17176,-261.539672,-1025.374078,saab
717.069034,249.415316,273.664028,-19.052559,-3.464102,-914.522826,119.511506,-270.199926,-971.680503,van
902.398471,315.233247,263.271723,-72.746134,13.856406,-1167.402244,145.492268,-365.46272,-1848.098212,opel
819.260032,190.525589,230.362757,17.320508,-107.38715,-997.661265,133.367912,-219.970453,-1099.852263,saab
734.389542,310.037095,275.396078,-79.674337,13.856406,-959.556147,126.439709,-341.214009,-1115.44072,bus
917.986928,249.415316,265.003774,-72.746134,-25.980762,-1129.297127,148.956369,-322.16145,-1586.55854,opel
791.547219,209.578148,299.64479,-58.889727,-83.138439,-968.216401,129.903811,-296.180688,-1027.106129,opel
916.254877,351.606314,316.965298,-121.243557,51.961524,-1208.971464,152.420471,-431.280651,-1964.145616,opel
872.953607,240.755062,285.788383,-81.406388,-45.033321,-1072.13945,136.832014,-329.089653,-1402.961154,opel
933.575385,303.108891,310.037095,-91.798693,31.176915,-1195.115057,142.028166,-379.319127,-1825.581551,saab
810.599778,226.898656,254.611469,-29.444864,-50.229473,-989.001011,138.564065,-273.664028,-1066.943297,van
923.18308,342.94606,296.180688,-67.549981,27.712813,-1233.220175,147.224319,-396.639635,-1948.557159,saab
943.96769,313.501196,242.487113,-83.138439,12.124356,-1210.703514,168.008928,-349.874263,-1894.863583,bus
796.743371,245.951215,296.180688,-77.942286,-31.176915,-990.733062,126.439709,-320.429399,-1163.938143,saab
755.174152,285.788383,289.252485,-76.210236,19.052559,-971.680503,129.903811,-334.285806,-1141.421482,bus
867.757455,365.46272,318.697349,-135.099963,41.569219,-1148.349685,135.099963,-434.744753,-1784.012332,saab
800.207473,199.185843,265.003774,-3.464102,-83.138439,-985.53691,135.099963,-244.219164,-1013.249722,van
760.370305,256.34352,301.376841,-55.425626,3.464102,-954.359995,119.511506,-301.376841,-989.001011,van
760.370305,273.664028,249.415316,-64.08588,1.732051,-950.895893,128.17176,-299.64479,-1143.153533,opel
895.470268,334.285806,270.199926,-84.87049,1.732051,-1160.474041,145.492268,-370.658873,-1517.276507,opel
935.307436,266.735824,320.429399,-58.889727,-20.78461,-1203.775311,142.028166,-361.998619,-1742.443112,saab
897.202318,361.998619,289.252485,-100.458947,3.464102,-1188.186854,142.028166,-413.960143,-1699.141842,saab
770.762609,301.376841,285.788383,-69.282032,27.712813,-1006.321519,135.099963,-353.338365,-1228.024023,van
762.102355,193.98969,278.86018,-3.464102,-77.942286,-931.843334,126.439709,-239.023011,-890.274115,van
923.18308,316.965298,282.324282,-81.406388,13.856406,-1186.454803,148.956369,-370.658873,-1609.0752,opel
966.484351,412.228092,289.252485,-180.133284,74.478185,-1273.057344,169.740979,-464.189616,-2314.019879,bus
777.690813,290.984536,287.520434,-43.30127,36.373067,-1018.445875,136.832014,-327.357603,-1202.04326,van
935.307436,336.017857,297.912739,-105.655099,25.980762,-1205.507362,145.492268,-393.175533,-1636.788013,saab
950.895893,368.926822,277.128129,-72.746134,55.425626,-1281.717598,169.740979,-410.496041,-1974.537921,opel
890.274115,360.266568,285.788383,-114.315353,34.641016,-1186.454803,152.420471,-405.299889,-1832.509754,bus
859.097201,256.34352,247.683265,-57.157677,-32.908965,-1044.426637,150.68842,-306.572993,-1177.794549,van
869.489505,320.429399,244.219164,-93.530744,-12.124356,-1105.048415,162.812776,-358.534517,-1319.822715,bus
845.240794,213.042249,244.219164,-3.464102,-64.08588,-1046.158688,136.832014,-247.683265,-1302.502207,opel
860.829251,213.042249,282.324282,-41.569219,-57.157677,-1061.747145,142.028166,-294.448637,-1309.430411,opel
827.920286,285.788383,251.147367,-62.353829,-41.569219,-1044.426637,143.760217,-313.501196,-1172.598397,bus
937.039487,334.285806,266.735824,-71.014083,-0,-1221.095819,150.68842,-379.319127,-1799.600789,saab
751.71005,284.056332,280.592231,-58.889727,5.196152,-983.804859,140.296115,-332.553755,-1157.009939,bus
744.781847,287.520434,303.108891,-72.746134,-8.660254,-966.484351,121.243557,-336.017857,-1040.962535,van
833.116438,296.180688,247.683265,-69.282032,-20.78461,-1049.622789,148.956369,-329.089653,-1160.474041,van
957.824097,413.960143,277.128129,-135.099963,67.549981,-1267.861191,161.080725,-455.529362,-2014.375089,opel
902.398471,223.434554,258.07557,6.928203,-48.497423,-1139.689431,142.028166,-268.467875,-1515.544457,saab
822.724134,261.539672,268.467875,-46.765372,-65.817931,-1014.981773,135.099963,-289.252485,-987.26896,van
959.556147,332.553755,297.912739,-98.726896,17.320508,-1241.880429,147.224319,-389.711432,-1803.064891,opel
876.417709,301.376841,254.611469,-64.08588,-0,-1117.172771,145.492268,-332.553755,-1413.353459,opel
734.389542,275.396078,254.611469,-72.746134,15.588457,-928.379233,122.975607,-294.448637,-1146.617635,opel
904.130522,332.553755,268.467875,-90.066642,-1.732051,-1182.990702,157.616623,-375.855025,-1628.127759,bus
793.27927,287.520434,259.807621,-71.014083,3.464102,-1013.249722,150.68842,-330.821704,-1202.04326,bus
770.762609,277.128129,271.931977,-48.497423,-6.928203,-1001.125367,145.492268,-325.625552,-1160.474041,bus
881.613861,367.194771,337.749907,-126.439709,79.674337,-1184.722752,142.028166,-441.672956,-1877.543075,opel
935.307436,330.821704,297.912739,-96.994845,48.497423,-1214.167616,150.68842,-396.639635,-1979.734073,saab
822.724134,245.951215,259.807621,-29.444864,-72.746134,-1006.321519,131.635861,-275.396078,-969.948452,van
786.351067,277.128129,273.664028,-41.569219,-29.444864,-1018.445875,140.296115,-316.965298,-1082.531755,van
983.804859,370.658873,316.965298,-121.243557,48.497423,-1293.841953,157.616623,-450.33321,-2021.303292,opel
841.776692,349.874263,297.912739,-102.190998,51.961524,-1137.957381,136.832014,-384.515279,-1964.145616,bus
937.039487,348.142212,301.376841,-65.817931,81.406388,-1247.076581,148.956369,-387.979381,-1998.786632,opel
779.422863,251.147367,256.34352,-55.425626,-10.392305,-969.948452,131.635861,-294.448637,-1177.794549,opel
938.771538,370.658873,311.769145,-117.779455,48.497423,-1257.468886,164.544827,-443.405007,-1934.700752,saab
874.685658,330.821704,320.429399,-50.229473,64.08588,-1193.383006,142.028166,-393.175533,-1974.537921,opel
798.475422,285.788383,292.716586,-32.908965,17.320508,-1053.086891,143.760217,-339.481958,-1247.076581,van
928.379233,306.572993,249.415316,-84.87049,-17.320508,-1181.258651,161.080725,-346.410162,-1683.553385,bus
713.604933,285.788383,271.931977,-45.033321,10.392305,-942.235639,126.439709,-311.769145,-1108.512517,bus
897.202318,365.46272,282.324282,-69.282032,55.425626,-1219.363769,155.884573,-401.835787,-1924.308447,saab
904.130522,320.429399,310.037095,-69.282032,51.961524,-1212.435565,157.616623,-394.907584,-1952.02126,opel
871.221556,320.429399,278.86018,-110.851252,-6.928203,-1103.316364,142.028166,-374.122974,-1383.908595,opel
796.743371,225.166605,254.611469,-24.248711,-50.229473,-985.53691,133.367912,-270.199926,-1111.976618,van
779.422863,303.108891,284.056332,-34.641016,15.588457,-1040.962535,138.564065,-344.678111,-1245.344531,van
788.083117,332.553755,261.539672,-102.190998,8.660254,-1030.570231,154.152522,-372.390924,-1228.024023,bus
956.092046,356.802466,297.912739,-90.066642,76.210236,-1269.593242,168.008928,-419.156295,-2035.159699,opel
869.489505,313.501196,268.467875,-96.994845,-8.660254,-1099.852263,145.492268,-356.802466,-1330.21502,saab
805.403626,228.630707,280.592231,-46.765372,-20.78461,-995.929214,126.439709,-284.056332,-1181.258651,opel
917.986928,301.376841,313.501196,-69.282032,22.51666,-1203.775311,140.296115,-372.390924,-1865.41872,opel
917.986928,351.606314,339.481958,-110.851252,62.353829,-1219.363769,142.028166,-429.5486,-1945.093057,saab
878.149759,277.128129,282.324282,-67.549981,-20.78461,-1098.120212,138.564065,-329.089653,-1273.057344,saab
736.121593,280.592231,275.396078,-55.425626,13.856406,-963.020249,131.635861,-316.965298,-1153.545838,bus
860.829251,368.926822,325.625552,-110.851252,53.693575,-1170.866346,140.296115,-433.012702,-1903.523838,opel
846.972845,412.228092,297.912739,-148.956369,91.798693,-1150.081736,129.903811,-431.280651,-2229.149389,bus
848.704896,320.429399,242.487113,-88.334591,-27.712813,-1085.995856,152.420471,-349.874263,-1309.430411,bus
942.235639,351.606314,322.16145,-110.851252,34.641016,-1255.736835,159.348674,-439.940905,-1950.289209,opel
775.958762,261.539672,282.324282,-15.588457,-8.660254,-1014.981773,126.439709,-306.572993,-1203.775311,van
710.140831,230.362757,275.396078,-45.033321,-24.248711,-878.149759,128.17176,-265.003774,-886.810013,van
836.58054,368.926822,358.534517,-121.243557,48.497423,-1160.474041,133.367912,-457.261413,-1856.758466,opel
900.66642,332.553755,315.233247,-43.30127,60.621778,-1233.220175,150.68842,-393.175533,-2050.748156,opel
871.221556,358.534517,311.769145,-93.530744,57.157677,-1181.258651,142.028166,-413.960143,-1920.844346,opel
751.71005,226.898656,289.252485,-62.353829,-46.765372,-921.45103,129.903811,-301.376841,-989.001011,opel
769.030559,245.951215,277.128129,-64.08588,-20.78461,-957.824097,128.17176,-301.376841,-1115.44072,saab
909.326674,318.697349,259.807621,-88.334591,-8.660254,-1167.402244,154.152522,-377.587076,-1737.24696,opel
943.96769,351.606314,290.984536,-119.511506,67.549981,-1215.899667,154.152522,-408.763991,-1972.80587,saab
926.647182,316.965298,337.749907,-98.726896,8.660254,-1221.095819,143.760217,-417.424245,-1893.131533,saab
827.920286,223.434554,280.592231,-67.549981,-72.746134,-1009.785621,136.832014,-308.305044,-1195.115057,opel
846.972845,277.128129,306.572993,-53.693575,5.196152,-1094.65611,143.760217,-351.606314,-1290.377852,van
893.738217,368.926822,344.678111,-128.17176,79.674337,-1203.775311,143.760217,-448.601159,-1884.471279,opel
