@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1-weka.filters.unsupervised.instance.Resample-S1-Z30.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.MLPAutoencoder -N 15 -L 0.01 -O 1.0E-6 -P 1 -E 1 -weights-file \"C:\\\\Program Files\\\\Weka-3-8\" -S 1 -seed 1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 30.0 -no-replacement-Fweka.filters.AllFilter'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute Class {opel,saab,bus,van}

@data
0.001439,0,0.012532,0.895903,0.438284,0.758127,0.736926,0.130508,0.185045,1,0.086138,0.114658,0.000019,0.900963,0.217937,bus
0.107632,0,0,0.287782,0.012268,0.065156,0.819002,0.848413,0.376506,0.848392,0.999997,0.738064,0.997382,0.086787,0.615269,opel
0.440174,0,0.070289,0.430339,0.001093,0.302522,0.920148,0.603058,0.539249,1,0.015893,0.5166,0.000004,0.647792,0.731117,bus
0.87157,0,0.012004,0.785945,0.000098,0.818138,0.035988,0.024057,0.581975,1,0.068457,0.583189,0.000017,0.119073,0.937562,saab
0.000117,0,0.437185,0.058067,0.929781,0.916779,0.151419,0.752737,0.888111,1,0.001447,0.72563,0,0.505652,0.399287,van
0.001269,0,0.000246,0.076715,0.579555,0.433241,0.962183,0.916115,0.611988,0.999999,0.831419,0.119516,0.001797,0.693171,0.100418,van
0.000012,0,0.806059,0.186065,0.994746,0.423546,0.746144,0.877088,0.105083,1,0.00036,0.666826,0,0.552236,0.603636,van
0.010979,0,0.945052,0.292524,0.086257,0.956083,0.060574,0.110542,0.849298,1,0.000077,0.05825,0,0.330298,0.654801,opel
0.000015,0,0.999582,0.733539,0.992108,0.484685,0.238514,0.567615,0.286303,1,0.000001,0.698535,0,0.918759,0.132877,opel
0.036886,0,0,0.367089,0.034959,0.895962,0.384151,0.519571,0.887072,0.76542,0.999998,0.48816,0.998417,0.061367,0.91744,opel
0.000029,0,0.560311,0.152397,0.986033,0.297272,0.299143,0.969788,0.548498,1,0.000992,0.881021,0,0.92262,0.099206,van
0.003666,0,0.047139,0.801594,0.241291,0.149359,0.871183,0.7024,0.274797,1,0.029767,0.10761,0.000006,0.954045,0.173768,bus
0.587498,0,0.001875,0.50401,0.000614,0.455598,0.865641,0.733981,0.740916,1,0.407394,0.727824,0.000209,0.280406,0.891625,opel
0.002113,0,0.026449,0.620469,0.418647,0.072003,0.948545,0.905533,0.289235,1,0.047375,0.290518,0.000011,0.692138,0.523734,bus
0.606053,0,0.038187,0.66459,0.000498,0.544986,0.263346,0.180091,0.506874,1,0.024489,0.319845,0.000005,0.62675,0.324412,bus
0.98628,0,0.014526,0.477097,0.00001,0.101293,0.915553,0.779579,0.673807,1,0.065837,0.917974,0.000018,0.028673,0.866802,saab
0.970875,0,0.000001,0.596834,0.000024,0.899523,0.082473,0.07531,0.959434,0.999082,0.999502,0.023282,0.518372,0.053278,0.538078,saab
0.389624,0,0.024823,0.735979,0.001331,0.550946,0.879216,0.516366,0.433255,1,0.041197,0.054385,0.000009,0.793927,0.123548,van
0.966145,0,0.054356,0.88958,0.000025,0.073606,0.843492,0.86879,0.677827,1,0.019041,0.735739,0.000004,0.60785,0.099408,bus
0.054647,0,0,0.64754,0.022516,0.107909,0.794378,0.880368,0.357067,0.824666,0.999998,0.135905,0.997609,0.928464,0.046663,saab
0.9381,0,0,0.700143,0.000053,0.760058,0.080026,0.142453,0.848444,0.997287,0.99983,0.052114,0.778094,0.441733,0.33333,saab
0.000051,0,0.011904,0.411162,0.973093,0.53252,0.88682,0.739852,0.308584,1,0.096598,0.430648,0.000026,0.772136,0.701471,bus
0.001852,0,0.916244,0.082431,0.407543,0.742553,0.435334,0.296096,0.28843,1,0.000125,0.802674,0,0.497115,0.93445,saab
0.632406,0,0.000281,0.853195,0.000464,0.61356,0.036093,0.107403,0.680034,0.999999,0.774683,0.162069,0.000953,0.253514,0.551707,opel
0.164825,0,0,0.547792,0.00644,0.107744,0.877146,0.743424,0.168942,0.4515,1,0.196548,0.999618,0.848244,0.069207,opel
0.978215,0,0,0.018968,0.00002,0.819908,0.559025,0.441759,0.148318,0.570593,0.999999,0.97336,0.999468,0.12361,0.985329,saab
0.000049,0,0.352747,0.782631,0.970589,0.855596,0.29979,0.365099,0.206109,1,0.002412,0.508013,0,0.334788,0.782876,saab
0.082836,0,0,0.662482,0.014961,0.112364,0.855956,0.876678,0.387314,0.636894,0.999999,0.057303,0.999025,0.466825,0.041697,opel
0.000025,0,0.989816,0.290776,0.987147,0.78635,0.303751,0.430632,0.41573,1,0.000015,0.862281,0,0.928389,0.341101,van
0.020187,0,0.003721,0.676577,0.04888,0.152847,0.078868,0.697647,0.260013,1,0.199258,0.270563,0.000058,0.644484,0.415426,saab
0.380596,0,0.000682,0.72891,0.001455,0.308504,0.717197,0.629436,0.657234,1,0.647549,0.132348,0.00052,0.775097,0.222523,opel
0.107047,0,0.012661,0.744895,0.00877,0.22862,0.879966,0.823422,0.445771,1,0.084904,0.041521,0.000021,0.729408,0.099532,van
0.000135,0,0.031692,0.788457,0.923321,0.72561,0.826384,0.526084,0.631615,1,0.043162,0.067971,0.000009,0.613327,0.404165,bus
0.010155,0,0.001535,0.511174,0.119363,0.238567,0.951632,0.968893,0.515506,1,0.438188,0.072683,0.000216,0.881347,0.116088,van
0.000046,0,0.990732,0.247988,0.973102,0.795226,0.303401,0.418971,0.24893,1,0.000014,0.848932,0,0.892281,0.55608,van
0.004421,0,0.662918,0.230138,0.224749,0.080102,0.725492,0.864206,0.263182,1,0.000608,0.733171,0,0.222942,0.973399,opel
0.815211,0,0.000001,0.738853,0.000207,0.112081,0.89173,0.73098,0.206321,0.999381,0.999469,0.359871,0.497845,0.690316,0.624112,saab
0.118892,0,0,0.612231,0.009507,0.208353,0.286492,0.977892,0.784562,0.939255,0.999992,0.223687,0.991121,0.614258,0.164313,saab
0.361329,0,0,0.824464,0.001663,0.510094,0.37483,0.166803,0.322723,0.919558,0.999994,0.103389,0.992557,0.886985,0.084482,opel
0.655548,0,0.982547,0.444898,0.000382,0.877567,0.052458,0.293989,0.960111,1,0.00002,0.501125,0,0.210691,0.759103,saab
0.82658,0,0,0.53798,0.00019,0.983149,0.043332,0.062867,0.986317,0.966844,0.999982,0.083732,0.978239,0.07282,0.354983,opel
0.000009,0,0.790915,0.455309,0.996053,0.774043,0.441679,0.911442,0.561166,1,0.000461,0.229712,0,0.946939,0.040739,van
0.053503,0,0.061309,0.6486,0.015535,0.737012,0.107566,0.20719,0.422889,1,0.015485,0.321735,0.000003,0.585163,0.74349,saab
0.925768,0,0.000001,0.10452,0.000074,0.069709,0.09327,0.779259,0.50978,0.999693,0.998709,0.865374,0.340259,0.251819,0.530279,saab
0.88068,0,0.000835,0.791612,0.000111,0.206789,0.857335,0.551046,0.366186,1,0.585229,0.859619,0.000474,0.897594,0.372714,bus
0.000008,0,0.095084,0.726765,0.995824,0.822016,0.400745,0.796343,0.751409,1,0.014263,0.310426,0.000003,0.83878,0.234253,bus
0.001369,0,0.427977,0.454063,0.498256,0.623602,0.526007,0.660097,0.626272,1,0.001875,0.200099,0,0.751217,0.574418,saab
0.098964,0,0,0.739195,0.011134,0.039745,0.782704,0.628339,0.270724,0.971429,0.999987,0.955014,0.984054,0.879245,0.687165,bus
0.549815,0,0.000002,0.870919,0.000836,0.053643,0.89008,0.766757,0.516653,0.999834,0.998192,0.901002,0.212318,0.87231,0.167015,bus
0.011162,0,0.007944,0.826484,0.090105,0.098617,0.89618,0.827501,0.284698,1,0.14478,0.150387,0.000037,0.968184,0.171078,bus
0.101822,0,0,0.461283,0.011886,0.515467,0.837017,0.232706,0.546203,0.354994,1,0.128261,0.999734,0.220665,0.284948,opel
0.334891,0,0.000497,0.805077,0.001624,0.916635,0.05226,0.158898,0.923807,0.999999,0.693201,0.362077,0.000695,0.277238,0.625643,saab
0.183064,0,0.000008,0.95469,0.003662,0.604017,0.121833,0.055565,0.104762,0.999963,0.993218,0.037081,0.048886,0.622602,0.484449,opel
0.028128,0,0.000475,0.314942,0.038468,0.678825,0.826594,0.777029,0.252664,1,0.666086,0.068179,0.000657,0.796989,0.04976,van
0.000056,0,0.961819,0.66434,0.967441,0.619077,0.232312,0.52302,0.549932,1,0.000064,0.419161,0,0.830703,0.35361,saab
0.002019,0,0.00037,0.078769,0.448037,0.409494,0.930248,0.930633,0.397516,0.999999,0.751871,0.383036,0.001156,0.420428,0.419489,van
0.000085,0,0,0.901709,0.959302,0.648427,0.113361,0.640923,0.931346,0.003308,1,0.409525,0.999998,0.549586,0.417601,bus
0.019266,0,0.066797,0.625224,0.05478,0.678192,0.902184,0.810012,0.789412,1,0.018309,0.180171,0.000004,0.672255,0.240069,van
0.956568,0,0,0.626777,0.000041,0.508231,0.084673,0.362639,0.902532,0.990913,0.999939,0.077805,0.921217,0.199315,0.124254,saab
0.474321,0,0,0.647724,0.00121,0.336045,0.807903,0.652498,0.321883,0.51923,0.999999,0.118697,0.999442,0.840018,0.186615,saab
0.000358,0,0.932033,0.440937,0.809678,0.700379,0.641936,0.095822,0.145166,1,0.000109,0.617655,0,0.283099,0.906186,opel
0.459061,0,0.007097,0.958119,0.000867,0.230279,0.231171,0.10597,0.237759,1,0.120454,0.352178,0.000029,0.874555,0.111077,bus
0.636876,0,0.022639,0.46251,0.000477,0.124755,0.794124,0.85059,0.571765,1,0.044706,0.768045,0.000012,0.753272,0.476418,bus
0.024829,0,0,0.60947,0.053895,0.444933,0.611524,0.851296,0.767649,0.780297,0.999998,0.462551,0.998093,0.463974,0.266978,opel
0.171453,0,0.985692,0.157244,0.004366,0.52002,0.260218,0.642146,0.897534,1,0.000018,0.580108,0,0.409236,0.371435,van
0.019619,0,0.000221,0.296724,0.056208,0.806979,0.947797,0.488652,0.495289,0.999999,0.844824,0.048136,0.001863,0.618263,0.115605,van
0.287609,0,0,0.17135,0.00313,0.049678,0.870603,0.909574,0.052286,0.834461,0.999997,0.853609,0.997824,0.504452,0.495555,saab
0.041404,0,0,0.29536,0.030607,0.750471,0.457898,0.826661,0.810331,0.972901,0.999984,0.386025,0.981771,0.189546,0.867565,saab
0.451546,0,0,0.526079,0.001191,0.162318,0.195907,0.312749,0.283168,0.997656,0.999847,0.191595,0.800834,0.647003,0.187048,opel
0.636736,0,0,0.789437,0.000545,0.385854,0.64325,0.902687,0.870332,0.996791,0.999872,0.077981,0.81676,0.76446,0.258859,saab
0.000368,0,0,0.986305,0.816974,0.262734,0.273744,0.367621,0.140583,0.007378,1,0.877317,0.999997,0.990167,0.64827,bus
0.163141,0,0,0.969321,0.004669,0.140708,0.204845,0.071849,0.133574,0.998348,0.999806,0.83866,0.735492,0.961107,0.231892,bus
0.075442,0,0.000049,0.973346,0.013097,0.083231,0.071631,0.802058,0.952185,0.999994,0.955311,0.688641,0.006642,0.522003,0.131033,bus
0.865414,0,0.00024,0.816271,0.00012,0.186022,0.910423,0.322371,0.237214,0.999999,0.830324,0.827241,0.001641,0.944169,0.380931,bus
