@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1-weka.filters.unsupervised.instance.Resample-S1-Z40.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.MLPAutoencoder -N 15 -L 0.01 -O 1.0E-6 -P 1 -E 1 -weights-file \"C:\\\\Program Files\\\\Weka-3-8\" -S 1 -seed 1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 40.0 -no-replacement-Fweka.filters.AllFilter'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute Class {opel,saab,bus,van}

@data
0.310471,0,0.007659,0.381413,0.002057,0.373967,0.828212,0.850715,0.535295,1,0.131216,0.829666,0.000041,0.45463,0.878912,saab
0.950123,0,0.973129,0.455296,0.000037,0.236102,0.879146,0.836701,0.873613,1,0.000038,0.519166,0,0.251313,0.458754,van
0.390329,0,0.976026,0.066726,0.001543,0.143406,0.893831,0.884233,0.339452,1,0.000031,0.928971,0,0.038356,0.975762,opel
0.000011,0,0.073683,0.806604,0.994665,0.362821,0.536354,0.91025,0.522373,1,0.017164,0.309174,0.000003,0.922627,0.075933,bus
0.605478,0,0.031795,0.89041,0.000428,0.650077,0.026588,0.185519,0.595977,1,0.027368,0.152905,0.000005,0.569296,0.397584,opel
0.039072,0,0,0.405004,0.032978,0.319608,0.544258,0.948144,0.56192,0.968319,0.999987,0.358937,0.984835,0.310029,0.627193,saab
0.000014,0,0.927402,0.929047,0.992395,0.923082,0.26176,0.14598,0.412562,1,0.000135,0.09947,0,0.850455,0.221123,opel
0.314853,0,0.025423,0.817696,0.001645,0.699859,0.440537,0.175576,0.507962,1,0.039682,0.379135,0.000009,0.785649,0.270005,bus
0.000077,0,0.035364,0.725829,0.95126,0.854866,0.320671,0.750185,0.760212,1,0.035566,0.202079,0.000008,0.903226,0.153416,bus
0.971806,0,0.000147,0.177894,0.000024,0.184706,0.861083,0.824333,0.594362,0.999998,0.872982,0.871705,0.002872,0.159812,0.71074,saab
0.993135,0,0.001016,0.820094,0.000004,0.500357,0.034955,0.091851,0.876542,1,0.459654,0.432906,0.000233,0.043873,0.344972,opel
0.286025,0,0.000001,0.868016,0.002559,0.073361,0.941849,0.833577,0.098937,0.999657,0.999144,0.213029,0.357456,0.935624,0.542793,saab
0.000006,0,0.016997,0.509722,0.99743,0.534671,0.744864,0.966224,0.527242,1,0.069038,0.566398,0.000017,0.814393,0.312115,bus
0.01521,0,0.592823,0.655678,0.067008,0.088269,0.049852,0.897941,0.611478,1,0.00068,0.206065,0,0.736932,0.113382,opel
0.044834,0,0.523775,0.512934,0.021287,0.094531,0.166774,0.872884,0.285652,1,0.000773,0.665538,0,0.375549,0.173424,van
0.971653,0,0,0.558427,0.000025,0.055274,0.630966,0.777055,0.764485,0.998755,0.999685,0.460004,0.643593,0.503795,0.234752,opel
0.423125,0,0,0.51245,0.001506,0.289821,0.108919,0.884322,0.927464,0.992475,0.999937,0.070217,0.913387,0.153527,0.177639,opel
0.182007,0,0,0.482419,0.005807,0.105262,0.963599,0.881482,0.046592,0.460482,1,0.428649,0.999684,0.85721,0.534582,opel
0.000027,0,0.047387,0.565679,0.985754,0.349721,0.67159,0.91567,0.205149,1,0.024697,0.52937,0.000005,0.828886,0.175868,bus
0.341394,0,0.150951,0.645712,0.001758,0.151685,0.943211,0.937333,0.303555,1,0.006682,0.308068,0.000001,0.628482,0.218507,van
0.003149,0,0.068741,0.620089,0.270844,0.9074,0.084556,0.128911,0.752889,1,0.013861,0.131048,0.000002,0.185739,0.884616,saab
0.363956,0,0,0.798983,0.001922,0.141022,0.841113,0.456646,0.153001,0.708085,0.999999,0.122176,0.998736,0.921295,0.076716,saab
0.000348,0,0.003423,0.47536,0.838228,0.421165,0.938529,0.902835,0.849368,1,0.297765,0.040623,0.000107,0.44239,0.058423,van
0.754929,0,0,0.563802,0.000298,0.949051,0.637665,0.10363,0.713343,0.72557,0.999998,0.117002,0.998333,0.715926,0.295253,opel
0.013068,0.000002,0.027407,0.479947,0.054137,0.975678,0.427865,0.838424,0.010583,1,0.029955,0.09784,0.000008,0.113622,0.052284,bus
0.470708,0,0.402544,0.365686,0.000915,0.569708,0.793262,0.731302,0.760709,1,0.001808,0.539778,0,0.521967,0.299598,van
0.714385,0,0,0.044604,0.000418,0.656728,0.194708,0.542894,0.565968,0.967092,0.999983,0.88486,0.985149,0.065356,0.89729,saab
0.000722,0,0.014118,0.635477,0.690688,0.065669,0.796938,0.777508,0.200671,1,0.080665,0.322993,0.000018,0.800847,0.618452,saab
0.950222,0,0,0.28254,0.000046,0.516037,0.503499,0.671722,0.733491,0.992894,0.999927,0.485664,0.916457,0.47337,0.564317,saab
0.672872,0,0.000527,0.097106,0.000417,0.349718,0.769096,0.425126,0.382042,1,0.62802,0.373651,0.000602,0.434418,0.234136,van
0.947305,0,0.000018,0.349039,0.000044,0.149689,0.049552,0.426449,0.469404,0.999984,0.978052,0.645711,0.020435,0.128189,0.343905,opel
0.001482,0,0.043721,0.724779,0.468315,0.108397,0.880762,0.797669,0.154957,1,0.030302,0.20343,0.000006,0.933893,0.311886,bus
0.443276,0,0.000477,0.937651,0.000962,0.761888,0.023501,0.141723,0.628809,0.999999,0.683956,0.094172,0.000561,0.452465,0.379924,saab
0.678218,1,0.00005,0.424278,0.000155,0.999752,0.731853,0.91164,0,0.999998,0.870741,0.070931,0.00373,0.198151,0.000025,van
0.000059,0,0.029462,0.774855,0.964677,0.698369,0.603709,0.803587,0.687117,1,0.041483,0.095321,0.000008,0.761909,0.193043,bus
0.000025,0,0.061141,0.6212,0.987201,0.651867,0.816077,0.671413,0.436414,1,0.022314,0.185454,0.000004,0.470365,0.612724,bus
0.004663,0,0,0.854231,0.23854,0.250391,0.64403,0.452,0.479125,0.591402,0.999999,0.836095,0.99933,0.774287,0.801818,bus
0.766674,0,0,0.60193,0.000282,0.743172,0.084937,0.148154,0.842247,0.974959,0.999979,0.135843,0.973334,0.558838,0.281672,saab
0.106547,0,0.050573,0.342778,0.008067,0.227538,0.482076,0.666752,0.166022,1,0.016873,0.356888,0.000004,0.436289,0.342056,van
0.24782,0,0,0.266719,0.003934,0.254766,0.666985,0.737086,0.240978,0.706914,0.999999,0.764034,0.99891,0.409501,0.521435,saab
0.09697,0,0.000016,0.946316,0.009917,0.106921,0.898942,0.901223,0.517942,0.999976,0.989426,0.08607,0.030116,0.933707,0.333735,saab
0.139612,0,0.000636,0.958532,0.00509,0.945297,0.023793,0.00873,0.769706,1,0.616305,0.123095,0.000385,0.073222,0.883558,opel
0.000027,0,0.98655,0.487427,0.984551,0.860114,0.477981,0.543913,0.360261,1,0.000022,0.750707,0,0.766466,0.536165,van
0.260209,0,0,0.079292,0.003548,0.12152,0.492089,0.934716,0.174602,0.775877,0.999998,0.946545,0.998488,0.581923,0.631165,saab
0.489781,0,0,0.153094,0.00119,0.17498,0.45994,0.936648,0.30163,0.897316,0.999995,0.601586,0.995537,0.300706,0.645548,saab
0.000332,0,0.854247,0.17892,0.833096,0.224669,0.437278,0.786725,0.603397,1,0.000239,0.332408,0,0.562501,0.626081,van
0.000051,0,0.025964,0.516702,0.973471,0.272853,0.864456,0.937996,0.338963,1,0.046156,0.40096,0.000011,0.710324,0.542864,bus
0.892002,0,0.000022,0.898652,0.000095,0.593987,0.899328,0.140333,0.420646,0.999985,0.982591,0.640421,0.020564,0.709056,0.659646,bus
0.000114,0,0.189566,0.158321,0.935712,0.892746,0.431839,0.651827,0.732134,1,0.005412,0.58067,0.000001,0.721569,0.53912,van
0.127453,0,0,0.102241,0.009794,0.033452,0.911213,0.909607,0.168184,0.43101,1,0.864954,0.999704,0.206655,0.525893,opel
0.981075,0,0.455141,0.665794,0.000014,0.104175,0.534801,0.701184,0.877078,1,0.001132,0.311164,0,0.177292,0.10877,van
0.954945,0,0.009439,0.162514,0.000037,0.18352,0.890726,0.903202,0.64048,1,0.087414,0.611715,0.000027,0.209185,0.493824,van
0.745744,0,0.014183,0.758438,0.000246,0.162194,0.201437,0.453243,0.11661,1,0.055189,0.553435,0.000014,0.838356,0.096085,bus
0.014459,0,0.001201,0.324538,0.075064,0.497704,0.916086,0.744272,0.302689,1,0.493094,0.114128,0.0003,0.507943,0.11402,van
0.985402,0,0.571549,0.772254,0.00001,0.151131,0.951847,0.941781,0.90948,1,0.00104,0.42998,0,0.433744,0.125228,van
0.587315,0,0.000058,0.32661,0.000757,0.035749,0.933329,0.95664,0.320516,0.999994,0.952544,0.891827,0.008503,0.238716,0.855741,opel
0.25404,0,0.00002,0.671054,0.002743,0.53842,0.089476,0.181976,0.182819,0.999987,0.979636,0.390234,0.018904,0.186683,0.900657,saab
0.951528,0,0.016104,0.756345,0.000037,0.11698,0.931852,0.868857,0.306904,1,0.062806,0.917199,0.000018,0.688149,0.294255,bus
0.008159,0,0,0.165094,0.166215,0.875302,0.754905,0.396336,0.858635,0.959634,0.99999,0.671776,0.990212,0.043173,0.823068,opel
0.004631,0,0,0.934852,0.214672,0.698842,0.073206,0.35352,0.983145,0.992143,0.999942,0.724936,0.9142,0.753737,0.521139,bus
0.259662,0,0.000247,0.127263,0.0028,0.847623,0.753563,0.380347,0.575933,0.999999,0.785105,0.16353,0.001353,0.268357,0.420688,van
0.973298,0,0.000001,0.580386,0.000024,0.197965,0.581623,0.827431,0.655627,0.999289,0.999434,0.267447,0.507064,0.715425,0.185419,saab
0.98817,0,0.211355,0.452445,0.000008,0.139811,0.508986,0.568608,0.786649,1,0.003175,0.508495,0.000001,0.354929,0.09188,van
0.622024,0,0.036963,0.190888,0.000481,0.296649,0.609143,0.622431,0.051923,1,0.020774,0.630636,0.000006,0.290608,0.70718,van
0.925004,0,0.042546,0.46157,0.000058,0.230652,0.923071,0.717437,0.49692,1,0.024399,0.844504,0.000006,0.730545,0.674205,bus
0.002099,0,0.005853,0.209794,0.398172,0.377755,0.831976,0.461056,0.131492,1,0.158894,0.688568,0.000051,0.332341,0.926391,opel
0.322185,0,0.05982,0.696467,0.001834,0.219003,0.382657,0.690939,0.487896,1,0.01555,0.101819,0.000003,0.688157,0.038997,van
0.397778,0,0,0.408143,0.001726,0.098627,0.778423,0.969001,0.124601,0.834035,0.999998,0.59233,0.997661,0.863534,0.541137,saab
0.720666,0,0.03813,0.901637,0.00026,0.694494,0.41271,0.11336,0.682572,1,0.026432,0.326558,0.000005,0.638809,0.268013,bus
0.946925,0,0,0.04158,0.000058,0.046196,0.869192,0.928225,0.256305,0.99862,0.999745,0.885837,0.753197,0.070199,0.893932,saab
0.00082,0,0.169793,0.50519,0.604217,0.862147,0.094267,0.225849,0.632666,1,0.005332,0.23848,0.000001,0.252299,0.828213,saab
0.709252,0,0.007205,0.480436,0.00036,0.064409,0.953362,0.789682,0.121143,1,0.125159,0.821136,0.000041,0.65586,0.605833,bus
0.00241,0,0.024208,0.788198,0.363849,0.140747,0.927068,0.870735,0.462679,1,0.0546,0.195284,0.000012,0.76326,0.378734,bus
0.000053,0,0.052846,0.46026,0.96997,0.750379,0.759382,0.684643,0.238869,1,0.023572,0.513785,0.000005,0.565535,0.563602,bus
0.557035,0,0.101367,0.801688,0.000632,0.382307,0.379744,0.305492,0.434254,1,0.009257,0.464681,0.000002,0.472375,0.285752,bus
0.000017,0,0.041407,0.519962,0.991947,0.501742,0.683045,0.719023,0.326641,1,0.028875,0.434691,0.000006,0.836496,0.315246,bus
0.614013,0,0,0.598649,0.00068,0.539647,0.486388,0.321571,0.754978,0.602997,0.999999,0.037195,0.999035,0.442718,0.087551,opel
0.978191,0,0.002085,0.399293,0.000014,0.444388,0.081631,0.197073,0.612117,1,0.287807,0.683373,0.000122,0.133481,0.47951,saab
0.35198,0,0,0.35156,0.002291,0.105268,0.587031,0.903372,0.361996,0.591031,0.999999,0.457047,0.999252,0.624201,0.134787,saab
0.960912,0,0.028757,0.572927,0.000023,0.988896,0.043781,0.025016,0.939492,1,0.03392,0.473505,0.000009,0.046998,0.628951,saab
0.529596,0,0,0.3518,0.001002,0.461118,0.267044,0.384808,0.858715,0.978609,0.999979,0.215318,0.973936,0.08043,0.667762,opel
0.00041,0,0.982285,0.257979,0.790246,0.163563,0.643108,0.898685,0.352648,1,0.000028,0.728784,0,0.884509,0.58422,van
0.003372,0,0.000248,0.119074,0.326131,0.393114,0.889689,0.966624,0.655778,0.999999,0.817796,0.098123,0.001614,0.480795,0.161905,van
0.024298,0,0.000289,0.620559,0.04562,0.293664,0.825731,0.682584,0.34622,0.999999,0.805177,0.22083,0.001226,0.641458,0.617405,saab
0.26829,0,0,0.105865,0.003497,0.757513,0.672998,0.574704,0.759946,0.535036,0.999999,0.589897,0.99944,0.075406,0.837262,saab
0.001439,0,0.012532,0.895903,0.438284,0.758127,0.736926,0.130508,0.185045,1,0.086138,0.114658,0.000019,0.900963,0.217937,bus
0.107632,0,0,0.287782,0.012268,0.065156,0.819002,0.848413,0.376506,0.848392,0.999997,0.738064,0.997382,0.086787,0.615269,opel
0.440174,0,0.070289,0.430339,0.001093,0.302522,0.920148,0.603058,0.539249,1,0.015893,0.5166,0.000004,0.647792,0.731117,bus
0.87157,0,0.012004,0.785945,0.000098,0.818138,0.035988,0.024057,0.581975,1,0.068457,0.583189,0.000017,0.119073,0.937562,saab
0.000117,0,0.437185,0.058067,0.929781,0.916779,0.151419,0.752737,0.888111,1,0.001447,0.72563,0,0.505652,0.399287,van
0.001269,0,0.000246,0.076715,0.579555,0.433241,0.962183,0.916115,0.611988,0.999999,0.831419,0.119516,0.001797,0.693171,0.100418,van
0.000012,0,0.806059,0.186065,0.994746,0.423546,0.746144,0.877088,0.105083,1,0.00036,0.666826,0,0.552236,0.603636,van
0.010979,0,0.945052,0.292524,0.086257,0.956083,0.060574,0.110542,0.849298,1,0.000077,0.05825,0,0.330298,0.654801,opel
0.000015,0,0.999582,0.733539,0.992108,0.484685,0.238514,0.567615,0.286303,1,0.000001,0.698535,0,0.918759,0.132877,opel
0.036886,0,0,0.367089,0.034959,0.895962,0.384151,0.519571,0.887072,0.76542,0.999998,0.48816,0.998417,0.061367,0.91744,opel
0.000029,0,0.560311,0.152397,0.986033,0.297272,0.299143,0.969788,0.548498,1,0.000992,0.881021,0,0.92262,0.099206,van
0.003666,0,0.047139,0.801594,0.241291,0.149359,0.871183,0.7024,0.274797,1,0.029767,0.10761,0.000006,0.954045,0.173768,bus
0.587498,0,0.001875,0.50401,0.000614,0.455598,0.865641,0.733981,0.740916,1,0.407394,0.727824,0.000209,0.280406,0.891625,opel
0.002113,0,0.026449,0.620469,0.418647,0.072003,0.948545,0.905533,0.289235,1,0.047375,0.290518,0.000011,0.692138,0.523734,bus
0.606053,0,0.038187,0.66459,0.000498,0.544986,0.263346,0.180091,0.506874,1,0.024489,0.319845,0.000005,0.62675,0.324412,bus
0.98628,0,0.014526,0.477097,0.00001,0.101293,0.915553,0.779579,0.673807,1,0.065837,0.917974,0.000018,0.028673,0.866802,saab
0.970875,0,0.000001,0.596834,0.000024,0.899523,0.082473,0.07531,0.959434,0.999082,0.999502,0.023282,0.518372,0.053278,0.538078,saab
0.389624,0,0.024823,0.735979,0.001331,0.550946,0.879216,0.516366,0.433255,1,0.041197,0.054385,0.000009,0.793927,0.123548,van
0.966145,0,0.054356,0.88958,0.000025,0.073606,0.843492,0.86879,0.677827,1,0.019041,0.735739,0.000004,0.60785,0.099408,bus
0.054647,0,0,0.64754,0.022516,0.107909,0.794378,0.880368,0.357067,0.824666,0.999998,0.135905,0.997609,0.928464,0.046663,saab
0.9381,0,0,0.700143,0.000053,0.760058,0.080026,0.142453,0.848444,0.997287,0.99983,0.052114,0.778094,0.441733,0.33333,saab
0.000051,0,0.011904,0.411162,0.973093,0.53252,0.88682,0.739852,0.308584,1,0.096598,0.430648,0.000026,0.772136,0.701471,bus
0.001852,0,0.916244,0.082431,0.407543,0.742553,0.435334,0.296096,0.28843,1,0.000125,0.802674,0,0.497115,0.93445,saab
0.632406,0,0.000281,0.853195,0.000464,0.61356,0.036093,0.107403,0.680034,0.999999,0.774683,0.162069,0.000953,0.253514,0.551707,opel
0.164825,0,0,0.547792,0.00644,0.107744,0.877146,0.743424,0.168942,0.4515,1,0.196548,0.999618,0.848244,0.069207,opel
0.978215,0,0,0.018968,0.00002,0.819908,0.559025,0.441759,0.148318,0.570593,0.999999,0.97336,0.999468,0.12361,0.985329,saab
0.000049,0,0.352747,0.782631,0.970589,0.855596,0.29979,0.365099,0.206109,1,0.002412,0.508013,0,0.334788,0.782876,saab
0.082836,0,0,0.662482,0.014961,0.112364,0.855956,0.876678,0.387314,0.636894,0.999999,0.057303,0.999025,0.466825,0.041697,opel
0.000025,0,0.989816,0.290776,0.987147,0.78635,0.303751,0.430632,0.41573,1,0.000015,0.862281,0,0.928389,0.341101,van
0.020187,0,0.003721,0.676577,0.04888,0.152847,0.078868,0.697647,0.260013,1,0.199258,0.270563,0.000058,0.644484,0.415426,saab
0.380596,0,0.000682,0.72891,0.001455,0.308504,0.717197,0.629436,0.657234,1,0.647549,0.132348,0.00052,0.775097,0.222523,opel
0.107047,0,0.012661,0.744895,0.00877,0.22862,0.879966,0.823422,0.445771,1,0.084904,0.041521,0.000021,0.729408,0.099532,van
0.000135,0,0.031692,0.788457,0.923321,0.72561,0.826384,0.526084,0.631615,1,0.043162,0.067971,0.000009,0.613327,0.404165,bus
0.010155,0,0.001535,0.511174,0.119363,0.238567,0.951632,0.968893,0.515506,1,0.438188,0.072683,0.000216,0.881347,0.116088,van
0.000046,0,0.990732,0.247988,0.973102,0.795226,0.303401,0.418971,0.24893,1,0.000014,0.848932,0,0.892281,0.55608,van
0.004421,0,0.662918,0.230138,0.224749,0.080102,0.725492,0.864206,0.263182,1,0.000608,0.733171,0,0.222942,0.973399,opel
0.815211,0,0.000001,0.738853,0.000207,0.112081,0.89173,0.73098,0.206321,0.999381,0.999469,0.359871,0.497845,0.690316,0.624112,saab
0.118892,0,0,0.612231,0.009507,0.208353,0.286492,0.977892,0.784562,0.939255,0.999992,0.223687,0.991121,0.614258,0.164313,saab
0.361329,0,0,0.824464,0.001663,0.510094,0.37483,0.166803,0.322723,0.919558,0.999994,0.103389,0.992557,0.886985,0.084482,opel
0.655548,0,0.982547,0.444898,0.000382,0.877567,0.052458,0.293989,0.960111,1,0.00002,0.501125,0,0.210691,0.759103,saab
0.82658,0,0,0.53798,0.00019,0.983149,0.043332,0.062867,0.986317,0.966844,0.999982,0.083732,0.978239,0.07282,0.354983,opel
0.000009,0,0.790915,0.455309,0.996053,0.774043,0.441679,0.911442,0.561166,1,0.000461,0.229712,0,0.946939,0.040739,van
0.053503,0,0.061309,0.6486,0.015535,0.737012,0.107566,0.20719,0.422889,1,0.015485,0.321735,0.000003,0.585163,0.74349,saab
0.925768,0,0.000001,0.10452,0.000074,0.069709,0.09327,0.779259,0.50978,0.999693,0.998709,0.865374,0.340259,0.251819,0.530279,saab
0.88068,0,0.000835,0.791612,0.000111,0.206789,0.857335,0.551046,0.366186,1,0.585229,0.859619,0.000474,0.897594,0.372714,bus
0.000008,0,0.095084,0.726765,0.995824,0.822016,0.400745,0.796343,0.751409,1,0.014263,0.310426,0.000003,0.83878,0.234253,bus
0.001369,0,0.427977,0.454063,0.498256,0.623602,0.526007,0.660097,0.626272,1,0.001875,0.200099,0,0.751217,0.574418,saab
0.098964,0,0,0.739195,0.011134,0.039745,0.782704,0.628339,0.270724,0.971429,0.999987,0.955014,0.984054,0.879245,0.687165,bus
0.549815,0,0.000002,0.870919,0.000836,0.053643,0.89008,0.766757,0.516653,0.999834,0.998192,0.901002,0.212318,0.87231,0.167015,bus
0.011162,0,0.007944,0.826484,0.090105,0.098617,0.89618,0.827501,0.284698,1,0.14478,0.150387,0.000037,0.968184,0.171078,bus
0.101822,0,0,0.461283,0.011886,0.515467,0.837017,0.232706,0.546203,0.354994,1,0.128261,0.999734,0.220665,0.284948,opel
0.334891,0,0.000497,0.805077,0.001624,0.916635,0.05226,0.158898,0.923807,0.999999,0.693201,0.362077,0.000695,0.277238,0.625643,saab
0.183064,0,0.000008,0.95469,0.003662,0.604017,0.121833,0.055565,0.104762,0.999963,0.993218,0.037081,0.048886,0.622602,0.484449,opel
0.028128,0,0.000475,0.314942,0.038468,0.678825,0.826594,0.777029,0.252664,1,0.666086,0.068179,0.000657,0.796989,0.04976,van
0.000056,0,0.961819,0.66434,0.967441,0.619077,0.232312,0.52302,0.549932,1,0.000064,0.419161,0,0.830703,0.35361,saab
0.002019,0,0.00037,0.078769,0.448037,0.409494,0.930248,0.930633,0.397516,0.999999,0.751871,0.383036,0.001156,0.420428,0.419489,van
0.000085,0,0,0.901709,0.959302,0.648427,0.113361,0.640923,0.931346,0.003308,1,0.409525,0.999998,0.549586,0.417601,bus
0.019266,0,0.066797,0.625224,0.05478,0.678192,0.902184,0.810012,0.789412,1,0.018309,0.180171,0.000004,0.672255,0.240069,van
0.956568,0,0,0.626777,0.000041,0.508231,0.084673,0.362639,0.902532,0.990913,0.999939,0.077805,0.921217,0.199315,0.124254,saab
0.474321,0,0,0.647724,0.00121,0.336045,0.807903,0.652498,0.321883,0.51923,0.999999,0.118697,0.999442,0.840018,0.186615,saab
0.000358,0,0.932033,0.440937,0.809678,0.700379,0.641936,0.095822,0.145166,1,0.000109,0.617655,0,0.283099,0.906186,opel
0.459061,0,0.007097,0.958119,0.000867,0.230279,0.231171,0.10597,0.237759,1,0.120454,0.352178,0.000029,0.874555,0.111077,bus
0.636876,0,0.022639,0.46251,0.000477,0.124755,0.794124,0.85059,0.571765,1,0.044706,0.768045,0.000012,0.753272,0.476418,bus
0.024829,0,0,0.60947,0.053895,0.444933,0.611524,0.851296,0.767649,0.780297,0.999998,0.462551,0.998093,0.463974,0.266978,opel
0.171453,0,0.985692,0.157244,0.004366,0.52002,0.260218,0.642146,0.897534,1,0.000018,0.580108,0,0.409236,0.371435,van
0.019619,0,0.000221,0.296724,0.056208,0.806979,0.947797,0.488652,0.495289,0.999999,0.844824,0.048136,0.001863,0.618263,0.115605,van
0.287609,0,0,0.17135,0.00313,0.049678,0.870603,0.909574,0.052286,0.834461,0.999997,0.853609,0.997824,0.504452,0.495555,saab
0.041404,0,0,0.29536,0.030607,0.750471,0.457898,0.826661,0.810331,0.972901,0.999984,0.386025,0.981771,0.189546,0.867565,saab
0.451546,0,0,0.526079,0.001191,0.162318,0.195907,0.312749,0.283168,0.997656,0.999847,0.191595,0.800834,0.647003,0.187048,opel
0.636736,0,0,0.789437,0.000545,0.385854,0.64325,0.902687,0.870332,0.996791,0.999872,0.077981,0.81676,0.76446,0.258859,saab
0.000368,0,0,0.986305,0.816974,0.262734,0.273744,0.367621,0.140583,0.007378,1,0.877317,0.999997,0.990167,0.64827,bus
0.163141,0,0,0.969321,0.004669,0.140708,0.204845,0.071849,0.133574,0.998348,0.999806,0.83866,0.735492,0.961107,0.231892,bus
0.075442,0,0.000049,0.973346,0.013097,0.083231,0.071631,0.802058,0.952185,0.999994,0.955311,0.688641,0.006642,0.522003,0.131033,bus
0.865414,0,0.00024,0.816271,0.00012,0.186022,0.910423,0.322371,0.237214,0.999999,0.830324,0.827241,0.001641,0.944169,0.380931,bus
