@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N12-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.568319,0.980015,0.619796,0.99893,0.771594,0.07948,0.001162,0.671168,0.20025,0.821266,0.918809,0.940841,9
0.942975,0.637361,0.068552,0.666116,0.018393,0.406995,0.64784,0.944824,0.018699,0.94492,0.097986,0.671773,4
0.56217,0.854716,0.433231,0.935233,0.014965,0.196438,0.99412,0.959332,0.014469,0.011606,0.262259,0.022435,6
0.812618,0.97071,0.904459,0.999693,0.342641,0.011722,0.002507,0.881303,0.859891,0.684287,0.986073,0.907675,9
0.696014,0.04806,0.591524,0.999945,0.422548,0.995333,0.100433,0.12211,0.990514,0.004686,0.557147,0.560628,1
0.080911,0.772358,0.044756,0.974343,0.989069,0.863905,0.000611,0.776744,0.984537,0.980114,0.133287,0.983577,1
0.402556,0.918666,0.008658,0.996182,0.724981,0.008868,0.013122,0.339395,0.207579,0.508007,0.932168,0.513556,9
0.914582,0.016472,0.943731,0.127923,0.33844,0.856893,0.998476,0.026194,0.077537,0.003977,0.031976,0.972363,8
0.531777,0.025693,0.018352,0.00005,0.918661,0.96883,0.998327,0.067242,0.048843,0.324855,0.466277,0.042907,5
0.168131,0.797225,0.015129,0.988167,0.963843,0.483438,0.000905,0.737714,0.909005,0.969632,0.014704,0.984086,1
0.719104,0.114546,0.032673,0.440752,0.009556,0.035176,0.570852,0.966725,0.018693,0.989911,0.125799,0.604959,4
0.286472,0.116242,0.251328,0.065319,0.029226,0.006837,0.999713,0.941913,0.013739,0.018639,0.073724,0.08201,0
0.16908,0.026337,0.566479,0.999455,0.180105,0.957636,0.289405,0.052739,0.984195,0.005402,0.794505,0.919014,2
0.352303,0.267005,0.039563,0.997779,0.883344,0.058313,0.001141,0.275362,0.983652,0.951288,0.189041,0.979131,1
0.970445,0.974639,0.981296,0.998697,0.049524,0.244164,0.012052,0.284193,0.206713,0.844537,0.368784,0.972098,9
0.745032,0.962935,0.015579,0.999537,0.320655,0.033941,0.013157,0.315328,0.957744,0.200287,0.202948,0.948114,3
0.74237,0.974257,0.173525,0.999723,0.110487,0.064824,0.072205,0.646176,0.976615,0.029496,0.915285,0.954287,3
0.202612,0.017685,0.031005,0.99413,0.046182,0.936532,0.79458,0.045538,0.887856,0.016641,0.544431,0.182131,2
0.672407,0.981617,0.956867,0.999782,0.151134,0.687493,0.068483,0.478712,0.986159,0.014766,0.962586,0.972603,3
0.889664,0.563068,0.101923,0.844154,0.016876,0.288931,0.508759,0.961838,0.018501,0.907426,0.122693,0.687905,4
0.900524,0.03201,0.054722,0.972394,0.525357,0.483693,0.940956,0.102286,0.97508,0.003861,0.694375,0.91018,7
0.331988,0.022224,0.311147,0.998277,0.014956,0.968341,0.842739,0.041852,0.840264,0.007016,0.971172,0.110607,2
0.032021,0.795697,0.977798,0.98976,0.890669,0.427289,0.00121,0.989761,0.121545,0.994806,0.02502,0.116342,9
0.484677,0.971713,0.041007,0.999094,0.216702,0.119563,0.037167,0.151448,0.980474,0.06232,0.820216,0.821125,3
0.894006,0.361847,0.937479,0.538983,0.011592,0.062713,0.341787,0.947658,0.03749,0.997987,0.277427,0.825425,4
0.94549,0.970334,0.020562,0.000015,0.556333,0.39527,0.997839,0.977861,0.007494,0.930212,0.187411,0.918873,0
0.891925,0.987074,0.0256,0.000017,0.852807,0.960367,0.929653,0.98201,0.011523,0.996346,0.166286,0.970752,0
0.880055,0.027434,0.041155,0.991756,0.644058,0.374908,0.888119,0.028737,0.948865,0.00286,0.659702,0.805761,7
0.763433,0.974703,0.359799,0.99943,0.058384,0.084358,0.100132,0.897398,0.961931,0.065891,0.912971,0.69732,3
0.866448,0.083002,0.029507,0.999729,0.358584,0.943127,0.025276,0.021085,0.978007,0.040859,0.788469,0.971032,2
0.047692,0.018608,0.058764,0.996807,0.052089,0.936608,0.845759,0.084598,0.853648,0.006483,0.212667,0.027935,2
0.008442,0.55227,0.345894,0.997812,0.790883,0.163091,0.027038,0.01919,0.016093,0.036365,0.712825,0.811634,8
0.912816,0.978928,0.96098,0.999943,0.245498,0.131448,0.017418,0.530949,0.973628,0.058474,0.974484,0.609825,5
0.465165,0.008893,0.984166,0.166469,0.246462,0.479978,0.997484,0.013293,0.418844,0.007889,0.087787,0.954373,8
0.410263,0.639308,0.045454,0.997865,0.929853,0.23912,0.000986,0.288159,0.991074,0.89904,0.239216,0.982911,1
0.776773,0.392738,0.023789,0.020758,0.023034,0.543808,0.876476,0.952312,0.003539,0.989202,0.181077,0.974938,4
0.770007,0.552092,0.659499,0.001212,0.164204,0.013281,0.999825,0.936615,0.070594,0.142145,0.024449,0.090119,0
0.767558,0.961932,0.008005,0.899416,0.009681,0.574146,0.957061,0.99119,0.012673,0.073507,0.207618,0.313023,6
0.80834,0.196359,0.071673,0.060176,0.021864,0.36145,0.692841,0.965512,0.007572,0.997386,0.193234,0.917115,4
0.194687,0.03042,0.808589,0.995917,0.053047,0.970768,0.690696,0.073905,0.974449,0.013831,0.960702,0.83249,2
0.361647,0.014124,0.019461,0.999858,0.19507,0.761419,0.104018,0.021638,0.851948,0.010559,0.113406,0.54629,2
0.949549,0.028639,0.077084,0.987568,0.208708,0.723417,0.955712,0.075354,0.913103,0.004095,0.900366,0.586191,7
0.570418,0.069058,0.063308,0.908669,0.008896,0.028992,0.787502,0.965735,0.019992,0.858337,0.222761,0.029652,4
0.618515,0.037581,0.26248,0.000043,0.613998,0.893275,0.998524,0.085765,0.03731,0.766471,0.965529,0.026016,5
0.964858,0.975144,0.825065,0.999766,0.050608,0.291382,0.131302,0.905888,0.896997,0.047276,0.949976,0.952787,3
0.957156,0.100507,0.05117,0.995869,0.39596,0.816105,0.801889,0.117427,0.97559,0.002033,0.94688,0.967804,7
0.512371,0.037021,0.033603,0.996274,0.678259,0.556768,0.697843,0.132875,0.983237,0.002876,0.122465,0.846664,7
0.187297,0.018819,0.069902,0.99836,0.039097,0.966743,0.668665,0.032797,0.889427,0.008223,0.808832,0.108028,2
0.881192,0.018642,0.909963,0.123603,0.269462,0.852259,0.998711,0.010177,0.169408,0.004145,0.165211,0.644684,8
0.370278,0.95299,0.02542,0.988101,0.981246,0.954125,0.000655,0.313873,0.947541,0.93428,0.058102,0.978894,1
0.181013,0.022416,0.300863,0.999008,0.073869,0.976205,0.53461,0.085092,0.972132,0.006,0.76188,0.644637,2
0.115489,0.032901,0.571538,0.996717,0.030415,0.871896,0.448751,0.082002,0.887765,0.064053,0.894942,0.070965,2
0.932818,0.39257,0.677188,0.96183,0.032544,0.058892,0.012264,0.578432,0.00957,0.99622,0.011205,0.900567,9
0.282008,0.015214,0.02268,0.999635,0.054798,0.3774,0.505648,0.052905,0.733259,0.006055,0.454875,0.239596,2
0.689736,0.43384,0.029603,0.604543,0.008681,0.165537,0.901776,0.978862,0.006433,0.800461,0.1076,0.436199,4
0.143048,0.024766,0.372646,0.99935,0.032827,0.905638,0.570079,0.0355,0.893538,0.00663,0.960899,0.166505,2
0.661441,0.033669,0.050693,0.96327,0.444424,0.929399,0.952952,0.096967,0.965323,0.002728,0.369115,0.488587,7
0.916012,0.027918,0.042465,0.000117,0.835152,0.883754,0.998879,0.007128,0.052177,0.296514,0.519703,0.044745,5
0.814777,0.974385,0.966685,0.999654,0.66958,0.299695,0.002224,0.690444,0.369819,0.784365,0.070332,0.980494,9
0.89183,0.974719,0.607343,0.999452,0.047082,0.517795,0.216353,0.904112,0.955859,0.017084,0.897656,0.956737,3
0.388077,0.919015,0.981776,0.998292,0.00927,0.036169,0.031328,0.948788,0.474138,0.820055,0.049467,0.298407,9
0.732397,0.164567,0.549474,0.999779,0.430448,0.986579,0.019722,0.017201,0.983028,0.036289,0.896699,0.889833,2
0.039857,0.046684,0.093871,0.000372,0.579896,0.043476,0.999561,0.99692,0.022768,0.226395,0.027929,0.29294,0
0.707268,0.615744,0.825679,0.000538,0.215803,0.012939,0.999768,0.974648,0.011458,0.282429,0.150306,0.115713,0
0.34615,0.042127,0.340971,0.000049,0.901122,0.969135,0.998929,0.124082,0.075795,0.318996,0.69253,0.022062,5
0.000966,0.911653,0.101318,0.000004,0.999388,0.940983,0.753548,0.630852,0.083303,0.995095,0.829412,0.968471,8
0.836613,0.214349,0.036224,0.70727,0.015499,0.239028,0.782083,0.975862,0.015131,0.911109,0.134309,0.572803,4
0.192156,0.018057,0.029335,0.999528,0.083092,0.756789,0.271643,0.040116,0.848546,0.021196,0.315613,0.098369,2
0.789109,0.077058,0.274436,0.000266,0.921172,0.978564,0.999046,0.027785,0.227531,0.046941,0.980121,0.687785,5
0.930585,0.830314,0.053327,0.555762,0.015952,0.248266,0.357806,0.946645,0.020733,0.979194,0.092927,0.824355,4
0.612762,0.89683,0.025531,0.999048,0.070443,0.012447,0.076749,0.130742,0.934936,0.134253,0.904369,0.939726,3
0.844268,0.971269,0.006526,0.00001,0.849173,0.856554,0.979001,0.987362,0.013308,0.992864,0.114927,0.938766,0
0.027721,0.354937,0.388508,0.986054,0.859843,0.014932,0.392899,0.212529,0.210899,0.020954,0.75201,0.018091,8
0.098659,0.404718,0.731759,0.000881,0.075736,0.015693,0.999873,0.010306,0.020797,0.026189,0.04806,0.599732,8
0.159427,0.79237,0.012346,0.980114,0.969948,0.594855,0.000795,0.715077,0.851922,0.978535,0.017528,0.985301,1
0.268648,0.023824,0.25506,0.998095,0.03112,0.964669,0.675586,0.039547,0.912359,0.007906,0.932616,0.543907,2
0.19817,0.38322,0.014676,0.98769,0.919363,0.097634,0.001306,0.834851,0.762313,0.988035,0.029388,0.964171,1
0.532393,0.022516,0.166009,0.999468,0.032879,0.908961,0.362996,0.017134,0.704192,0.022923,0.945707,0.054381,2
0.023566,0.618586,0.352443,0.000011,0.59676,0.042239,0.999126,0.349333,0.040672,0.681062,0.842845,0.014029,8
0.809507,0.050259,0.803729,0.000093,0.861993,0.951011,0.998677,0.04914,0.312995,0.296269,0.989878,0.414665,5
0.0753,0.020357,0.120218,0.998466,0.06405,0.969099,0.735539,0.034282,0.879951,0.002253,0.573546,0.137747,2
0.616621,0.031658,0.115061,0.000096,0.938133,0.971287,0.998754,0.042877,0.058017,0.184846,0.581505,0.068494,5
0.93584,0.062735,0.047898,0.998552,0.626725,0.196459,0.672259,0.11402,0.979522,0.002265,0.804078,0.967654,7
0.86716,0.025613,0.015044,0.99861,0.205669,0.338652,0.844401,0.069166,0.797041,0.003537,0.369176,0.864949,7
0.573378,0.751571,0.641348,0.000145,0.38184,0.049082,0.999541,0.982341,0.019936,0.557399,0.059588,0.216543,0
0.377045,0.961243,0.029058,0.999549,0.157223,0.026878,0.070738,0.116206,0.907855,0.02381,0.544873,0.866162,3
0.729525,0.926837,0.990306,0.998787,0.420639,0.363688,0.009815,0.812183,0.982773,0.873447,0.823629,0.006145,9
0.726889,0.966009,0.020118,0.999831,0.276061,0.055448,0.019777,0.615468,0.960214,0.045275,0.179947,0.913472,3
0.988647,0.884871,0.109177,0.975298,0.040264,0.57512,0.059768,0.760462,0.035623,0.928703,0.049338,0.505978,4
0.904535,0.296233,0.965041,0.984734,0.028844,0.05606,0.012949,0.729196,0.085297,0.994445,0.01668,0.670664,9
0.567773,0.037971,0.154485,0.983202,0.490388,0.98611,0.883962,0.041036,0.992386,0.002108,0.831575,0.764055,7
0.503539,0.041269,0.015496,0.867185,0.005819,0.026865,0.938273,0.969458,0.035172,0.708195,0.244008,0.024409,4
0.450257,0.028987,0.031596,0.00132,0.981699,0.985584,0.998146,0.067787,0.401801,0.050678,0.032148,0.335859,5
0.221702,0.9334,0.973748,0.99608,0.015991,0.729018,0.968688,0.413503,0.024656,0.001685,0.832473,0.0121,6
0.609851,0.14295,0.034072,0.998423,0.736425,0.012154,0.00217,0.409006,0.922267,0.961193,0.389693,0.983672,1
0.851426,0.022498,0.039049,0.994026,0.478346,0.630604,0.939127,0.007847,0.848656,0.000789,0.685231,0.450479,7
0.884471,0.388285,0.024285,0.830939,0.017753,0.093262,0.242361,0.91312,0.019151,0.972255,0.050256,0.748934,4
0.84371,0.974919,0.003988,0.000142,0.698532,0.985878,0.593176,0.981253,0.007219,0.998576,0.28547,0.98162,0
0.851616,0.959092,0.254385,0.999682,0.037646,0.021196,0.010696,0.447745,0.051694,0.559083,0.024196,0.783918,9
0.085165,0.100979,0.747311,0.005354,0.136194,0.024288,0.999632,0.019699,0.083482,0.020059,0.015021,0.63232,8
0.555554,0.975188,0.100625,0.999568,0.390626,0.076268,0.010234,0.1729,0.967445,0.162768,0.309445,0.983264,3
0.928007,0.018421,0.993367,0.899129,0.603315,0.974163,0.991416,0.692041,0.95036,0.002244,0.023946,0.603973,8
0.857546,0.028267,0.043973,0.00036,0.91609,0.878287,0.999593,0.05394,0.013934,0.07645,0.394817,0.326577,5
0.910752,0.260132,0.901395,0.465427,0.011515,0.239964,0.493917,0.939643,0.017659,0.995201,0.22262,0.820785,4
0.988268,0.078942,0.196616,0.994905,0.231923,0.985777,0.952867,0.208987,0.983453,0.001154,0.990255,0.771843,7
0.507151,0.974365,0.938858,0.999814,0.201047,0.336084,0.031739,0.151535,0.985189,0.102388,0.986243,0.197293,5
0.925979,0.149728,0.057821,0.14063,0.033003,0.211007,0.12578,0.648105,0.044273,0.999408,0.023769,0.895742,4
0.768307,0.950527,0.049355,0.000039,0.535161,0.470281,0.99822,0.993989,0.012018,0.893394,0.025449,0.769234,0
0.192975,0.019845,0.063072,0.999086,0.023453,0.910383,0.721614,0.044814,0.78124,0.005909,0.83873,0.060334,2
0.345742,0.467872,0.01325,0.00016,0.468936,0.025389,0.999501,0.064487,0.157035,0.084263,0.357189,0.973101,8
0.438601,0.929155,0.991718,0.996043,0.04208,0.732047,0.951923,0.13538,0.141028,0.001136,0.919384,0.025366,6
0.048425,0.389535,0.02149,0.577822,0.965455,0.419594,0.000906,0.971706,0.925455,0.999326,0.027073,0.887946,1
0.809856,0.979339,0.391154,0.999001,0.091916,0.178736,0.087546,0.928707,0.960111,0.052384,0.748161,0.86218,3
0.401392,0.885201,0.980325,0.937704,0.027168,0.045698,0.9962,0.785637,0.040955,0.003687,0.470045,0.013814,6
0.048197,0.962175,0.055889,0.99438,0.813541,0.010268,0.001492,0.517656,0.208767,0.937121,0.939688,0.23291,9
0.402317,0.096193,0.117808,0.964833,0.009318,0.048567,0.860075,0.942272,0.010993,0.488203,0.187946,0.058526,4
0.882993,0.977119,0.992279,0.999973,0.118447,0.519176,0.048736,0.769749,0.965525,0.019679,0.89278,0.828599,5
0.104698,0.985935,0.313024,0.000021,0.98286,0.851059,0.98295,0.999226,0.237764,0.974124,0.803475,0.037925,8
0.219332,0.023392,0.992084,0.751918,0.078299,0.009284,0.998949,0.371611,0.234634,0.002657,0.491783,0.006889,0
0.664735,0.040165,0.057564,0.000377,0.9211,0.979353,0.999511,0.020838,0.054802,0.018953,0.491123,0.419623,5
0.323681,0.616028,0.991423,0.997266,0.023665,0.061163,0.967334,0.259592,0.084282,0.002041,0.507715,0.00676,6
0.015661,0.20474,0.381183,0.000018,0.545671,0.156275,0.99845,0.417743,0.082638,0.855311,0.185288,0.002479,8
0.009612,0.20916,0.08696,0.969125,0.984807,0.486362,0.000658,0.961734,0.817334,0.993136,0.001293,0.973063,1
0.303213,0.02412,0.459962,0.996683,0.095387,0.923768,0.495855,0.030348,0.960465,0.02859,0.902031,0.809048,2
0.345712,0.872496,0.985404,0.995128,0.031321,0.745373,0.976225,0.239404,0.055125,0.001043,0.857262,0.013558,6
0.616514,0.977084,0.590696,0.780594,0.016923,0.666035,0.992758,0.992976,0.016706,0.021154,0.798303,0.139722,6
0.891708,0.016783,0.045655,0.999759,0.348763,0.964934,0.555135,0.221388,0.075775,0.002837,0.332348,0.55407,1
0.91197,0.965968,0.206082,0.999715,0.053779,0.308375,0.160511,0.864451,0.935034,0.020134,0.66225,0.931636,3
0.882477,0.04426,0.0359,0.00007,0.876605,0.96121,0.998777,0.017332,0.085051,0.270225,0.873902,0.069422,5
0.837634,0.007502,0.715739,0.280706,0.391437,0.709781,0.996934,0.073666,0.376406,0.004956,0.003165,0.931658,8
0.487039,0.045191,0.59459,0.9998,0.204034,0.943022,0.200189,0.025278,0.962135,0.004129,0.858594,0.963294,2
0.9772,0.462196,0.049874,0.997497,0.738824,0.983797,0.794043,0.012814,0.947857,0.000379,0.905388,0.769679,7
0.710621,0.978002,0.997227,0.999435,0.207509,0.366678,0.013118,0.886755,0.9796,0.643519,0.75746,0.03459,9
0.479378,0.02672,0.414587,0.99798,0.047499,0.966434,0.706839,0.080852,0.958694,0.010883,0.948605,0.743681,2
0.990103,0.971344,0.103029,0.914071,0.038308,0.565011,0.053066,0.655182,0.081344,0.961687,0.10094,0.886731,4
0.861087,0.444715,0.012298,0.797497,0.017731,0.648443,0.95733,0.994892,0.007902,0.300044,0.173624,0.268385,4
0.847061,0.429392,0.007407,0.925264,0.016454,0.322677,0.907307,0.987115,0.016134,0.302816,0.189772,0.031613,4
0.771335,0.976617,0.643857,0.999772,0.103657,0.064478,0.040314,0.726838,0.070004,0.094225,0.490499,0.930958,9
0.710813,0.972002,0.102732,0.999805,0.124294,0.072145,0.06416,0.751861,0.971745,0.025011,0.705388,0.961278,3
0.490945,0.862931,0.169296,0.880751,0.017619,0.2969,0.99394,0.980662,0.007041,0.014147,0.246968,0.043769,6
0.891488,0.039708,0.157595,0.971516,0.140312,0.98956,0.971209,0.135345,0.696393,0.002954,0.979283,0.559232,7
0.667695,0.970856,0.004198,0.000005,0.980041,0.973221,0.881552,0.988885,0.030085,0.997972,0.136835,0.986027,0
0.873419,0.976414,0.655717,0.999905,0.160542,0.046837,0.009177,0.626599,0.436013,0.162563,0.174181,0.960022,9
0.967497,0.862751,0.763169,0.98672,0.02552,0.105288,0.196217,0.970636,0.442716,0.925911,0.141249,0.04776,4
0.789206,0.980092,0.274349,0.999412,0.268918,0.26034,0.070071,0.763464,0.983076,0.015269,0.752777,0.967464,3
0.792629,0.040411,0.078019,0.000056,0.929968,0.964814,0.998746,0.022382,0.073599,0.27057,0.925288,0.176314,5
0.929667,0.698546,0.681067,0.655066,0.025429,0.489202,0.453695,0.942335,0.010601,0.980781,0.168961,0.789449,4
0.139282,0.78101,0.088665,0.984648,0.90367,0.059703,0.010278,0.056032,0.93979,0.926049,0.982546,0.031396,9
0.97911,0.797037,0.043247,0.766718,0.021817,0.800734,0.670493,0.921227,0.033005,0.84581,0.119817,0.453334,4
0.407598,0.968551,0.994261,0.997166,0.050455,0.1721,0.955603,0.869263,0.937558,0.002055,0.938006,0.429733,6
0.768435,0.981138,0.14509,0.998233,0.899119,0.936485,0.002958,0.080677,0.978593,0.333327,0.658715,0.95089,1
0.207255,0.021434,0.042591,0.99053,0.083933,0.956398,0.576344,0.012269,0.914619,0.039306,0.703456,0.272484,2
0.796122,0.976239,0.952465,0.999741,0.132468,0.190989,0.018038,0.578373,0.969197,0.371299,0.969242,0.046018,5
0.015725,0.341616,0.033515,0.97179,0.987087,0.330536,0.000635,0.935439,0.989257,0.990638,0.039125,0.985339,1
0.601612,0.86757,0.064478,0.000029,0.700635,0.211743,0.999112,0.990768,0.037567,0.716459,0.020181,0.817419,0
0.845002,0.964992,0.841658,0.998905,0.035026,0.094006,0.01861,0.78455,0.375449,0.601146,0.071854,0.961186,9
0.537609,0.956422,0.008435,0.000006,0.944951,0.922642,0.984304,0.993153,0.021495,0.982271,0.103194,0.968981,0
0.97223,0.981624,0.007737,0.000017,0.455661,0.859939,0.990554,0.980024,0.005744,0.990884,0.145049,0.896915,0
0.721503,0.985404,0.246223,0.999,0.251308,0.247581,0.092736,0.726462,0.963518,0.0138,0.729172,0.887873,3
0.466282,0.098304,0.072365,0.874614,0.00975,0.049162,0.877951,0.982122,0.012629,0.791402,0.267134,0.070043,4
0.820071,0.252707,0.019834,0.967542,0.013661,0.043768,0.502929,0.942633,0.028613,0.793717,0.080976,0.137434,4
0.633516,0.914262,0.014745,0.000017,0.760843,0.490091,0.99712,0.992194,0.023917,0.922862,0.053299,0.903402,0
0.612552,0.976334,0.509269,0.999628,0.246929,0.131803,0.016969,0.085882,0.938098,0.117686,0.838483,0.866847,3
0.829743,0.965676,0.023807,0.999626,0.117687,0.038829,0.054637,0.497733,0.895075,0.087615,0.752891,0.482351,3
0.537494,0.259671,0.046499,0.99841,0.771153,0.046085,0.002584,0.279638,0.980776,0.899389,0.411401,0.981145,1
0.780295,0.973445,0.995577,0.999545,0.094994,0.31125,0.00951,0.957116,0.950512,0.661763,0.30623,0.520846,9
0.470141,0.956826,0.978445,0.965023,0.042955,0.754908,0.989609,0.600613,0.035237,0.002953,0.868674,0.015996,6
0.311091,0.022525,0.204316,0.994067,0.004474,0.729976,0.934557,0.124769,0.350511,0.010925,0.923624,0.023717,2
0.745967,0.97784,0.99489,0.999854,0.169641,0.729713,0.007589,0.445609,0.908601,0.245576,0.433955,0.909383,9
0.655871,0.971713,0.980643,0.998841,0.049749,0.080739,0.008521,0.783552,0.605288,0.760508,0.130851,0.981316,9
0.049735,0.029578,0.552125,0.98343,0.012211,0.951574,0.946683,0.20021,0.932767,0.012193,0.936295,0.111917,2
0.977038,0.111266,0.025584,0.005857,0.99401,0.991579,0.995888,0.007633,0.042538,0.010132,0.515932,0.981278,5
0.934173,0.960178,0.168099,0.999749,0.058828,0.142109,0.137762,0.857321,0.777867,0.066251,0.349328,0.00539,5
0.775066,0.811126,0.07533,0.000044,0.465558,0.051146,0.999572,0.981882,0.008575,0.651059,0.036295,0.50272,0
0.873878,0.979109,0.794959,0.99987,0.120557,0.403851,0.050031,0.381842,0.971227,0.025082,0.977951,0.951123,3
0.726518,0.083502,0.014433,0.905705,0.015879,0.050239,0.37423,0.948319,0.015107,0.936764,0.05811,0.623369,4
0.958164,0.021798,0.537905,0.929522,0.348488,0.985775,0.986208,0.679194,0.687756,0.001905,0.003762,0.853558,8
0.338427,0.019694,0.035192,0.999244,0.04896,0.61804,0.267049,0.008455,0.725269,0.029465,0.920512,0.126052,2
0.491589,0.036195,0.073893,0.000028,0.948632,0.97968,0.99729,0.077261,0.068006,0.480336,0.711051,0.074754,5
0.385788,0.932132,0.980283,0.956008,0.042753,0.409501,0.993263,0.662286,0.039123,0.002045,0.807551,0.016062,6
0.970251,0.258121,0.041004,0.996733,0.470192,0.961819,0.874785,0.141847,0.980506,0.00074,0.941328,0.935861,7
0.749596,0.229291,0.012735,0.269306,0.039019,0.087163,0.189733,0.960922,0.004239,0.997868,0.089161,0.766368,4
0.996096,0.627356,0.983854,0.989415,0.182364,0.98892,0.982964,0.731923,0.146935,0.000488,0.044631,0.664323,8
0.206656,0.91556,0.401989,0.997391,0.005231,0.116759,0.973763,0.89375,0.028534,0.00364,0.486778,0.013017,6
0.359058,0.97817,0.558016,0.999615,0.193422,0.148346,0.059908,0.504246,0.987145,0.030454,0.835146,0.927972,3
0.146869,0.035168,0.064902,0.000004,0.950134,0.980837,0.99797,0.374557,0.090379,0.850652,0.873666,0.013122,5
0.917621,0.032213,0.06888,0.98089,0.196323,0.849542,0.954833,0.062769,0.950711,0.003074,0.941852,0.854432,7
0.641943,0.981358,0.005398,0.000025,0.959028,0.995263,0.63201,0.98832,0.196219,0.998279,0.117075,0.986298,0
0.367489,0.909972,0.958844,0.998996,0.62829,0.106883,0.005614,0.837495,0.988654,0.892108,0.91078,0.006775,9
0.09405,0.056653,0.044024,0.995353,0.923684,0.017361,0.001328,0.746216,0.986148,0.983009,0.278974,0.984523,1
0.080895,0.652418,0.95994,0.996533,0.004965,0.103135,0.981799,0.922732,0.024281,0.004602,0.811982,0.021185,6
0.691679,0.927692,0.055588,0.997721,0.915987,0.630237,0.001585,0.190004,0.990652,0.759355,0.420599,0.983159,1
0.944029,0.812288,0.068889,0.833323,0.022018,0.35153,0.250869,0.91818,0.01006,0.94797,0.051781,0.67211,4
0.844231,0.031424,0.033398,0.9916,0.141793,0.761623,0.944188,0.099811,0.91528,0.001832,0.792251,0.923506,7
0.893426,0.97692,0.699663,0.999781,0.281867,0.053801,0.009241,0.617997,0.144245,0.18667,0.268162,0.962122,9
0.093235,0.38324,0.040216,0.998256,0.896395,0.035919,0.001561,0.782331,0.993584,0.895377,0.085669,0.985517,1
0.301304,0.163251,0.558798,0.972798,0.010392,0.046092,0.888946,0.964458,0.034043,0.422222,0.769338,0.01715,4
0.655521,0.748184,0.322071,0.925044,0.029289,0.01512,0.997272,0.75882,0.157283,0.002308,0.193803,0.00867,6
0.994109,0.906649,0.012996,0.999014,0.542479,0.726343,0.001903,0.003044,0.492073,0.745427,0.201675,0.968006,7
0.128972,0.016942,0.024477,0.999765,0.245689,0.877833,0.125753,0.03357,0.95132,0.011541,0.088704,0.311373,2
0.24356,0.018583,0.033546,0.99577,0.031545,0.832293,0.706152,0.022993,0.751748,0.027196,0.779248,0.078095,2
0.930597,0.58059,0.907335,0.970314,0.010423,0.061217,0.606329,0.981382,0.064038,0.898027,0.299643,0.126984,4
0.877514,0.039384,0.026348,0.999696,0.160988,0.6497,0.059142,0.034667,0.93304,0.047677,0.83652,0.968825,2
0.86685,0.03667,0.202093,0.000075,0.736918,0.927623,0.998747,0.042311,0.019682,0.511475,0.818548,0.007663,5
0.905024,0.01808,0.937478,0.740271,0.628153,0.980908,0.991955,0.468173,0.87256,0.002921,0.005621,0.681567,8
0.877019,0.97599,0.528442,0.999401,0.113234,0.41128,0.196725,0.873988,0.979085,0.009456,0.905031,0.9653,3
0.038907,0.772214,0.958447,0.983822,0.00786,0.02843,0.99172,0.897691,0.012023,0.004377,0.662479,0.016559,6
0.946924,0.974856,0.934676,0.999611,0.024306,0.397374,0.177049,0.911892,0.219714,0.035797,0.145888,0.816947,5
0.728548,0.976876,0.840511,0.999825,0.248326,0.039085,0.010924,0.177342,0.986188,0.334036,0.991819,0.308126,5
0.757797,0.420342,0.080119,0.99885,0.692412,0.287448,0.006154,0.149295,0.993569,0.601073,0.824918,0.96244,1
0.76188,0.017868,0.52123,0.066103,0.211237,0.832494,0.999184,0.014306,0.06251,0.006056,0.410388,0.078355,8
0.590733,0.945953,0.004509,0.999307,0.224578,0.022031,0.024316,0.580305,0.04301,0.229481,0.248622,0.691198,9
0.061087,0.337623,0.762066,0.000309,0.247791,0.019045,0.999467,0.072203,0.102569,0.135129,0.521929,0.063672,8
0.915467,0.921831,0.811273,0.947418,0.01098,0.235383,0.543436,0.983881,0.014141,0.778349,0.178248,0.422623,4
0.370613,0.896474,0.994987,0.998563,0.036982,0.133127,0.031046,0.94049,0.775101,0.816052,0.078019,0.014489,9
0.459939,0.051742,0.757647,0.999876,0.802443,0.996183,0.067959,0.342796,0.997941,0.005769,0.836006,0.902681,1
0.947568,0.69801,0.945805,0.986521,0.033482,0.126753,0.026601,0.837422,0.213349,0.983785,0.031201,0.445663,9
0.403468,0.96371,0.949737,0.956245,0.027888,0.190573,0.989722,0.960765,0.028271,0.006679,0.75145,0.130883,6
0.596377,0.937174,0.038292,0.999318,0.087573,0.028487,0.044164,0.598785,0.024828,0.180274,0.136007,0.932332,9
0.138465,0.944667,0.021728,0.966756,0.692198,0.009711,0.005109,0.017204,0.031384,0.971197,0.890685,0.112884,9
