@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.631209,0.92856,0.734019,0.553698,0.491234,0.05675,0.965447,0.575639,0.941419,0.130447,0.02559,0.002934,0.654337,0.063339,0.114547,7
0.79026,0.449834,0.39041,0.998358,0.279987,0.243747,0.086917,0.142321,0.043207,0.012857,0.921415,0.025066,0.936804,0.79636,0.053247,3
0.234599,0.188852,0.40769,0.998014,0.306449,0.307264,0.022985,0.057973,0.054346,0.007845,0.950448,0.167917,0.125167,0.974619,0.955357,9
0.065508,0.056404,0.019025,0.851494,0.071359,0.433535,0.000835,0.500899,0.122245,0.024559,0.230094,0.988391,0.941827,0.976471,0.082377,1
0.73291,0.912495,0.76103,0.002326,0.684486,0.162183,0.99235,0.637442,0.95777,0.98172,0.039889,0.165722,0.646995,0.017811,0.835792,5
0.939428,0.613939,0.939247,0.936613,0.038843,0.272825,0.006988,0.51903,0.602007,0.707503,0.964026,0.942333,0.363298,0.975041,0.99152,4
0.118339,0.012598,0.022502,0.965164,0.954755,0.92481,0.040952,0.965572,0.01664,0.005737,0.913664,0.189862,0.984029,0.88453,0.017429,8
0.990863,0.5975,0.991047,0.995261,0.858262,0.562363,0.017515,0.494707,0.30956,0.483928,0.917229,0.40496,0.106147,0.909573,0.691711,4
0.993617,0.703576,0.04983,0.995438,0.023519,0.024117,0.005878,0.51091,0.981474,0.001581,0.863673,0.373491,0.956772,0.622701,0.615744,7
0.487886,0.894797,0.987318,0.9564,0.380775,0.48662,0.03673,0.200685,0.07987,0.73294,0.277254,0.601351,0.101401,0.974848,0.861282,4
0.113373,0.223988,0.816722,0.99121,0.509945,0.350447,0.782142,0.927832,0.913142,0.006684,0.023285,0.000475,0.835882,0.208931,0.050461,1
0.54074,0.739413,0.985814,0.995645,0.944826,0.759265,0.967491,0.587655,0.087533,0.168051,0.826013,0.000305,0.020817,0.041547,0.817343,6
0.812057,0.726451,0.99327,0.984957,0.625345,0.330724,0.117225,0.401848,0.049347,0.777566,0.83922,0.180679,0.358142,0.946433,0.936021,4
0.090709,0.055323,0.040293,0.961729,0.067243,0.083875,0.002106,0.128677,0.086901,0.012923,0.049599,0.925573,0.92405,0.971263,0.158505,1
0.274702,0.667843,0.924826,0.000414,0.681899,0.124096,0.988099,0.366436,0.021413,0.999171,0.84689,0.860557,0.928056,0.969894,0.960554,0
0.078482,0.342877,0.873268,0.961653,0.297284,0.119861,0.810817,0.789359,0.803868,0.072731,0.028156,0.001705,0.935125,0.038108,0.092728,2
0.051186,0.661909,0.979449,0.988198,0.964973,0.214058,0.645685,0.082499,0.174691,0.211641,0.059663,0.004718,0.132641,0.012837,0.166588,4
0.001114,0.001999,0.021,0.069936,0.267602,0.941093,0.000282,0.850621,0.00592,0.76145,0.12653,0.999872,0.993194,0.988593,0.035609,1
0.977163,0.362772,0.900671,0.999482,0.741979,0.898223,0.127341,0.367203,0.396841,0.008065,0.952066,0.011183,0.042855,0.916961,0.824485,5
0.173203,0.93293,0.996732,0.785883,0.69265,0.361419,0.282007,0.36906,0.010262,0.985323,0.164983,0.351883,0.280131,0.898481,0.94891,4
0.452949,0.81755,0.214124,0.979683,0.116305,0.068395,0.940326,0.417455,0.653824,0.002534,0.033454,0.000477,0.73729,0.758458,0.099326,7
0.097299,0.083906,0.376347,0.994018,0.304935,0.16699,0.475019,0.629807,0.860421,0.002147,0.027035,0.002106,0.958895,0.300424,0.091684,2
0.240952,0.407482,0.269735,0.988939,0.02435,0.797631,0.715165,0.700062,0.957311,0.002423,0.035471,0.001233,0.457582,0.280934,0.04488,2
0.786534,0.849571,0.617742,0.000589,0.89991,0.201072,0.990728,0.839319,0.98003,0.990007,0.043226,0.385328,0.914364,0.026357,0.972495,5
0.694961,0.320388,0.501568,0.998291,0.332946,0.025394,0.044657,0.048488,0.062224,0.027256,0.91802,0.053999,0.966492,0.471945,0.360802,3
0.203142,0.984743,0.151379,0.000465,0.836149,0.942735,0.980838,0.260083,0.094907,0.994532,0.967643,0.797321,0.571558,0.042469,0.090913,8
0.605779,0.859376,0.967689,0.823216,0.024865,0.027208,0.038782,0.398737,0.308877,0.826082,0.374907,0.777257,0.910424,0.985534,0.934069,4
0.703588,0.875196,0.420288,0.000242,0.131106,0.473816,0.30259,0.932869,0.130242,0.999086,0.970902,0.999121,0.966758,0.984292,0.930848,0
0.306857,0.18181,0.319131,0.988935,0.041496,0.564149,0.673948,0.783895,0.962229,0.002172,0.031975,0.001739,0.799636,0.506537,0.128705,2
0.960675,0.28489,0.218792,0.996187,0.035647,0.017434,0.010395,0.347097,0.670165,0.00596,0.88918,0.344109,0.908554,0.953046,0.766808,7
0.222948,0.838935,0.822071,0.985396,0.205105,0.803683,0.893863,0.756767,0.957993,0.010799,0.035519,0.000496,0.313994,0.111208,0.062195,2
0.144483,0.892425,0.938939,0.964915,0.883939,0.936685,0.975582,0.737026,0.776604,0.092915,0.902262,0.000559,0.04372,0.041649,0.922706,6
0.613999,0.749968,0.302159,0.001561,0.049752,0.923142,0.037121,0.96406,0.229153,0.996993,0.97309,0.999585,0.908856,0.976945,0.912905,0
0.821281,0.728575,0.972244,0.00404,0.644919,0.104673,0.983511,0.440484,0.034194,0.998649,0.933649,0.670176,0.655917,0.961594,0.981841,0
0.603127,0.910513,0.949172,0.538848,0.47771,0.086922,0.983126,0.728641,0.961045,0.29552,0.028407,0.001777,0.805233,0.211278,0.299759,7
0.078823,0.104287,0.055176,0.980108,0.061869,0.076679,0.005026,0.025175,0.028917,0.011699,0.056721,0.786972,0.765866,0.967467,0.046049,1
0.881392,0.970555,0.085267,0.000416,0.225686,0.152206,0.9973,0.959387,0.992533,0.884529,0.055106,0.138144,0.947634,0.089758,0.850727,5
0.366984,0.651406,0.642665,0.997817,0.155824,0.091713,0.376852,0.080193,0.042088,0.013571,0.737098,0.004681,0.874307,0.694207,0.116087,3
0.811083,0.858819,0.313282,0.582461,0.411965,0.042867,0.973922,0.533812,0.936796,0.027734,0.025271,0.002381,0.671736,0.25699,0.125419,7
0.502706,0.771061,0.75022,0.788235,0.512286,0.083881,0.960719,0.72048,0.935572,0.045413,0.024352,0.00152,0.771026,0.251284,0.110576,7
0.105772,0.947171,0.670973,0.000829,0.958618,0.950244,0.989915,0.021831,0.045145,0.998239,0.876641,0.722215,0.201461,0.020757,0.535908,8
0.693537,0.12776,0.089678,0.997386,0.041642,0.312264,0.075714,0.232248,0.078226,0.005401,0.951585,0.038977,0.798641,0.631528,0.255711,3
0.031563,0.100447,0.005773,0.912595,0.051788,0.734931,0.002034,0.526863,0.124603,0.004654,0.166652,0.929821,0.907578,0.963581,0.020128,1
0.836918,0.709954,0.49391,0.998526,0.204888,0.480142,0.187787,0.137816,0.048506,0.01385,0.952378,0.010312,0.860739,0.781567,0.081942,3
0.560424,0.639446,0.153187,0.995828,0.081575,0.22658,0.202334,0.168323,0.201873,0.00574,0.945387,0.012285,0.775373,0.125244,0.037979,3
0.823178,0.966526,0.401839,0.000514,0.646237,0.774971,0.992219,0.727293,0.985136,0.975647,0.047354,0.374484,0.332781,0.020055,0.528561,5
0.69523,0.589726,0.083156,0.000589,0.277902,0.173881,0.998003,0.96549,0.976935,0.844664,0.045516,0.09695,0.890011,0.078207,0.915702,5
0.731013,0.556266,0.866123,0.001042,0.649723,0.188538,0.998241,0.803849,0.966844,0.977222,0.036285,0.09975,0.187563,0.047378,0.950224,5
0.212971,0.377517,0.016381,0.928262,0.891425,0.899296,0.01949,0.676122,0.169303,0.020151,0.604486,0.491718,0.050668,0.009714,0.003912,9
0.602154,0.319344,0.026046,0.917028,0.060865,0.397747,0.865796,0.898352,0.89762,0.00138,0.08113,0.002949,0.887628,0.751478,0.028446,7
0.733478,0.080943,0.953031,0.998737,0.157491,0.834778,0.02205,0.079736,0.146499,0.05219,0.950512,0.193723,0.037947,0.947205,0.757227,9
0.10067,0.139636,0.54081,0.953095,0.113679,0.428232,0.874576,0.9493,0.908989,0.015472,0.025209,0.000982,0.79813,0.086299,0.030203,2
0.811813,0.887113,0.231014,0.671927,0.042523,0.10029,0.984873,0.498296,0.812564,0.02217,0.038496,0.001705,0.721163,0.676446,0.087771,7
0.047955,0.063321,0.713922,0.973033,0.519824,0.406438,0.924339,0.868712,0.784043,0.013666,0.027978,0.000456,0.913198,0.047977,0.080291,2
0.166681,0.36922,0.679151,0.9956,0.43829,0.142895,0.581409,0.414524,0.866221,0.004114,0.031081,0.001333,0.952641,0.239787,0.185457,2
0.088534,0.780724,0.137002,0.000668,0.219725,0.487257,0.997963,0.035583,0.496871,0.968559,0.845794,0.236986,0.23546,0.014545,0.622775,8
0.894725,0.629859,0.422849,0.99822,0.108103,0.695971,0.151476,0.264497,0.116428,0.009869,0.94946,0.014796,0.711195,0.915875,0.042661,3
0.744677,0.091444,0.944243,0.074986,0.804045,0.095379,0.996966,0.734523,0.977539,0.545676,0.026679,0.00536,0.419741,0.123617,0.973726,8
0.83676,0.893392,0.097209,0.001558,0.135236,0.087344,0.997321,0.945347,0.981332,0.743035,0.053832,0.069091,0.86936,0.264859,0.979508,5
0.726858,0.856708,0.459142,0.814234,0.121454,0.091692,0.977163,0.455681,0.618722,0.028869,0.035737,0.001609,0.696109,0.792361,0.085457,7
0.399361,0.028151,0.987661,0.991893,0.951566,0.577847,0.015796,0.075785,0.014533,0.676425,0.035117,0.474255,0.032942,0.50466,0.232602,9
0.541032,0.889338,0.819282,0.000426,0.241759,0.186973,0.936589,0.841654,0.053516,0.999189,0.935013,0.963849,0.962973,0.985623,0.953569,0
0.146734,0.137198,0.429455,0.959324,0.235665,0.363789,0.554791,0.631151,0.922946,0.011249,0.026722,0.004537,0.875843,0.031111,0.083843,2
0.802473,0.848132,0.360821,0.000553,0.774839,0.412845,0.996929,0.951371,0.975589,0.971511,0.04674,0.165174,0.773946,0.032726,0.930803,5
0.291018,0.840664,0.825682,0.99405,0.550897,0.231129,0.572064,0.587916,0.972493,0.008077,0.032886,0.001234,0.92574,0.041229,0.175616,2
0.288259,0.359999,0.450538,0.971825,0.051307,0.807531,0.703416,0.788446,0.948383,0.011439,0.030987,0.003023,0.177266,0.115807,0.076641,2
0.162652,0.946119,0.994498,0.842557,0.457523,0.176264,0.701801,0.697168,0.013593,0.940944,0.463152,0.067566,0.863284,0.978409,0.949001,4
0.883302,0.343458,0.239709,0.995872,0.061366,0.458519,0.202404,0.157343,0.061199,0.010281,0.952272,0.021128,0.92944,0.933984,0.06857,3
0.915033,0.872932,0.745083,0.998744,0.85678,0.882019,0.083651,0.308156,0.404992,0.012021,0.942806,0.016411,0.050254,0.177747,0.040932,5
0.825627,0.264905,0.212417,0.991605,0.03467,0.032745,0.017995,0.331731,0.872095,0.004182,0.093991,0.227063,0.875029,0.885437,0.198964,3
0.866504,0.361496,0.85664,0.999277,0.336924,0.094733,0.023159,0.042515,0.10457,0.012132,0.952217,0.106197,0.898194,0.910813,0.959132,9
0.835726,0.780664,0.90935,0.998102,0.319466,0.645047,0.204223,0.191354,0.044904,0.052642,0.954101,0.014779,0.719313,0.934457,0.077366,3
0.081827,0.667962,0.941763,0.989739,0.935092,0.923267,0.980519,0.068905,0.134819,0.05415,0.774723,0.000302,0.004749,0.014968,0.281082,6
0.365982,0.662913,0.993564,0.99205,0.958577,0.011781,0.32838,0.217201,0.026275,0.571309,0.103938,0.017395,0.935202,0.283661,0.805601,4
0.258651,0.036325,0.01452,0.833475,0.0673,0.578026,0.000443,0.775788,0.249381,0.026134,0.645627,0.994657,0.951473,0.976938,0.051186,1
0.547436,0.935495,0.941507,0.071081,0.850438,0.145555,0.994687,0.806028,0.965784,0.73983,0.032463,0.004759,0.795624,0.042423,0.410597,7
0.729944,0.933298,0.672647,0.452084,0.34844,0.06519,0.974935,0.695072,0.970052,0.112634,0.027439,0.002894,0.76454,0.118481,0.190727,7
0.010023,0.010071,0.001428,0.000399,0.088822,0.984499,0.000858,0.97238,0.092929,0.90766,0.096032,0.99999,0.977548,0.990222,0.011421,9
0.042108,0.551209,0.99037,0.985021,0.968965,0.574928,0.983943,0.054144,0.112579,0.213432,0.553868,0.000369,0.043678,0.064802,0.946521,6
0.834846,0.743604,0.977766,0.973416,0.277753,0.421878,0.018405,0.414548,0.310336,0.619813,0.863903,0.725001,0.441151,0.979682,0.973776,4
0.007406,0.009872,0.002527,0.000064,0.175861,0.975384,0.008426,0.980391,0.015149,0.983998,0.120152,0.999981,0.980685,0.990676,0.020956,9
0.278965,0.158813,0.031859,0.981382,0.073351,0.149375,0.002461,0.126047,0.166022,0.005383,0.301323,0.849439,0.796029,0.956746,0.050926,1
0.055017,0.78709,0.990769,0.915066,0.957797,0.359279,0.981066,0.273032,0.015298,0.78331,0.70131,0.002165,0.219909,0.245541,0.967634,6
0.309638,0.686968,0.18545,0.000125,0.584188,0.035568,0.988643,0.972322,0.957883,0.981502,0.03081,0.552281,0.914818,0.152624,0.780274,5
0.109036,0.045255,0.333499,0.991701,0.184973,0.261888,0.550928,0.872459,0.937522,0.002077,0.024165,0.001801,0.932003,0.323615,0.068468,2
0.85132,0.727446,0.936443,0.951236,0.940888,0.846963,0.992323,0.433226,0.182879,0.144072,0.952377,0.000537,0.009909,0.128742,0.664496,6
0.675349,0.437361,0.353381,0.001059,0.182503,0.285559,0.99828,0.919858,0.986157,0.88466,0.045121,0.06763,0.845318,0.085854,0.896608,5
0.740838,0.865834,0.983706,0.893591,0.409175,0.164028,0.024047,0.650635,0.281945,0.842409,0.578381,0.789785,0.768971,0.971582,0.960817,4
0.528315,0.104552,0.720609,0.990575,0.910189,0.914041,0.000868,0.551215,0.097106,0.08946,0.922118,0.9597,0.101015,0.98157,0.880713,9
0.300864,0.210113,0.982671,0.259024,0.988422,0.325222,0.999103,0.017825,0.053467,0.777215,0.117868,0.001808,0.044444,0.246529,0.907791,0
0.536472,0.869012,0.478726,0.000386,0.74098,0.272941,0.992455,0.784861,0.951813,0.989648,0.047892,0.442966,0.797977,0.031889,0.953671,5
0.750921,0.848178,0.538431,0.423495,0.456924,0.407945,0.97826,0.898181,0.973026,0.062515,0.02857,0.002633,0.535571,0.07409,0.028716,7
0.007818,0.305579,0.119278,0.88267,0.978821,0.188329,0.853375,0.086658,0.386083,0.030921,0.931515,0.013691,0.473012,0.054149,0.849204,8
0.50898,0.051947,0.958149,0.998837,0.9935,0.745207,0.0048,0.114238,0.019667,0.118978,0.897405,0.353432,0.164002,0.749622,0.029259,9
0.812287,0.301842,0.990036,0.027695,0.835491,0.027907,0.998316,0.127385,0.01864,0.993288,0.746015,0.045971,0.282196,0.868712,0.831191,0
0.108762,0.175222,0.705914,0.97891,0.204779,0.382507,0.795834,0.909004,0.931287,0.012267,0.027005,0.001089,0.892636,0.116586,0.069945,2
0.088607,0.943228,0.255173,0.000654,0.344698,0.056138,0.993614,0.023455,0.249665,0.990445,0.950702,0.5221,0.848137,0.04302,0.481795,8
0.849672,0.128616,0.941792,0.999587,0.984395,0.924507,0.079561,0.492184,0.107374,0.026246,0.947224,0.01311,0.058488,0.506608,0.718974,5
0.918274,0.73298,0.93735,0.998907,0.972525,0.649925,0.247588,0.379782,0.086558,0.036269,0.947707,0.004733,0.455712,0.389019,0.109987,5
0.629215,0.232957,0.988901,0.071165,0.943642,0.040158,0.99906,0.035125,0.024227,0.968843,0.517578,0.009834,0.267183,0.679605,0.919953,0
0.800788,0.893059,0.093536,0.000984,0.322278,0.092422,0.997286,0.947679,0.986666,0.750805,0.050722,0.100999,0.790272,0.11347,0.981244,5
0.884313,0.947274,0.767145,0.997755,0.044679,0.901116,0.60129,0.448861,0.254906,0.009388,0.963529,0.002582,0.075711,0.97241,0.254779,3
0.015356,0.498242,0.068453,0.938309,0.593914,0.787266,0.522987,0.020305,0.916968,0.002042,0.62107,0.020698,0.666074,0.426323,0.989406,8
0.811975,0.821738,0.463851,0.997525,0.222698,0.6049,0.440764,0.161782,0.065203,0.010986,0.956992,0.004151,0.815255,0.611916,0.059277,3
0.822617,0.524397,0.994696,0.962251,0.569093,0.027114,0.093791,0.271314,0.027142,0.879336,0.304983,0.309767,0.606552,0.913617,0.45538,4
0.065897,0.032759,0.050162,0.902281,0.14206,0.202752,0.000892,0.50381,0.054084,0.0432,0.430489,0.985867,0.975256,0.989404,0.303291,1
0.673441,0.901587,0.578017,0.000714,0.692602,0.680946,0.995641,0.718704,0.971404,0.977438,0.04995,0.220851,0.469748,0.027377,0.896731,5
0.543694,0.787196,0.983622,0.974836,0.951304,0.850266,0.985636,0.503887,0.038456,0.418059,0.961116,0.000619,0.028794,0.157931,0.865884,6
0.828928,0.348451,0.017879,0.982599,0.044453,0.298508,0.005849,0.654694,0.587414,0.002877,0.869109,0.616697,0.815199,0.92831,0.034214,1
0.001804,0.768874,0.002251,0.000048,0.118952,0.805615,0.246284,0.66119,0.106665,0.952668,0.877412,0.99972,0.971542,0.952831,0.715595,0
0.68259,0.466464,0.188485,0.996606,0.028786,0.61773,0.262903,0.216825,0.309315,0.005829,0.952972,0.01016,0.277657,0.182255,0.1905,3
0.184027,0.915749,0.99443,0.903103,0.752784,0.45548,0.249396,0.294534,0.015308,0.944075,0.287999,0.27606,0.271203,0.917433,0.948331,4
0.084107,0.241669,0.911344,0.987902,0.426272,0.867474,0.828213,0.752995,0.809008,0.02976,0.037485,0.000835,0.417435,0.029637,0.17589,2
0.706475,0.893706,0.212336,0.658642,0.067946,0.196679,0.994451,0.302658,0.815263,0.0123,0.041359,0.000708,0.72632,0.69075,0.070487,7
0.117728,0.071784,0.216527,0.996404,0.031299,0.026047,0.036531,0.024515,0.06824,0.005446,0.543405,0.100498,0.898377,0.829077,0.153352,3
0.900685,0.399491,0.85095,0.999499,0.567773,0.941568,0.32202,0.49276,0.28589,0.0054,0.953517,0.002924,0.020739,0.774328,0.528047,5
0.021458,0.915899,0.146989,0.000201,0.908922,0.987876,0.976793,0.27712,0.096714,0.997373,0.962843,0.892563,0.349499,0.014787,0.17958,8
0.503257,0.777722,0.988777,0.863853,0.884437,0.418927,0.980271,0.689199,0.025021,0.823705,0.961112,0.003412,0.284795,0.605728,0.958605,6
0.101931,0.938448,0.996795,0.895312,0.834095,0.096561,0.682962,0.383649,0.009338,0.954648,0.189949,0.040519,0.818181,0.868848,0.801648,4
0.973252,0.547758,0.036462,0.992709,0.248263,0.957375,0.02097,0.924108,0.968766,0.001445,0.93353,0.13163,0.112277,0.256861,0.02049,1
0.092734,0.932188,0.081976,0.000112,0.761222,0.997296,0.943614,0.692337,0.062621,0.996925,0.96906,0.969681,0.27667,0.092315,0.017478,8
0.076688,0.91899,0.869694,0.000512,0.971522,0.75855,0.948089,0.314864,0.013244,0.999566,0.890577,0.939435,0.875599,0.283035,0.381937,8
0.453874,0.762794,0.997979,0.980725,0.94902,0.046145,0.13433,0.049754,0.011478,0.922772,0.03371,0.135746,0.545895,0.683967,0.549439,4
0.046976,0.008122,0.000707,0.000636,0.109681,0.992545,0.00071,0.996225,0.642254,0.626991,0.141303,0.99998,0.988382,0.984817,0.01562,9
0.17718,0.755775,0.99327,0.947049,0.931147,0.233687,0.976227,0.633028,0.021604,0.727242,0.93152,0.001527,0.673446,0.494136,0.973649,6
0.092668,0.969084,0.254402,0.000447,0.875338,0.6562,0.993456,0.019665,0.115565,0.994769,0.958981,0.610349,0.60284,0.008247,0.178136,8
0.087055,0.548594,0.89679,0.989949,0.498876,0.601604,0.86878,0.778136,0.865279,0.017374,0.034274,0.000406,0.764144,0.038939,0.080412,2
0.285683,0.630246,0.007273,0.000182,0.028607,0.991564,0.007732,0.99936,0.572666,0.988881,0.976568,0.999961,0.977849,0.983696,0.769606,0
0.768875,0.115683,0.487133,0.997313,0.726515,0.865809,0.003094,0.64153,0.356371,0.010586,0.947673,0.648198,0.04996,0.954076,0.910798,9
0.756779,0.708887,0.946719,0.964282,0.891072,0.842367,0.989155,0.726163,0.411475,0.11445,0.955962,0.000426,0.040556,0.142211,0.909238,6
0.88303,0.065743,0.720772,0.996688,0.083215,0.979457,0.202835,0.429712,0.168368,0.008413,0.958632,0.033564,0.053574,0.98053,0.327447,9
0.225777,0.384036,0.661659,0.995232,0.272931,0.16305,0.523316,0.687575,0.963954,0.003138,0.028036,0.001317,0.96024,0.288858,0.185601,2
0.917235,0.913651,0.217758,0.997477,0.128035,0.294866,0.104339,0.090633,0.154646,0.00811,0.950615,0.028008,0.678935,0.575346,0.042609,3
0.173546,0.612717,0.619543,0.984831,0.272559,0.479087,0.668098,0.714864,0.96419,0.008872,0.030478,0.001537,0.82959,0.031633,0.053942,2
0.787848,0.461804,0.229641,0.998469,0.078462,0.456726,0.274514,0.170972,0.062629,0.004601,0.95333,0.006565,0.723834,0.751486,0.123115,3
0.992116,0.885472,0.991423,0.314651,0.146994,0.585457,0.44486,0.727815,0.098982,0.99625,0.961239,0.723545,0.076547,0.840566,0.757688,0
0.818523,0.92017,0.194325,0.998599,0.851153,0.689954,0.020502,0.019482,0.133136,0.006192,0.940117,0.080284,0.081012,0.027947,0.014149,5
0.823105,0.491373,0.685203,0.020809,0.124874,0.42949,0.998731,0.603361,0.990162,0.482886,0.549242,0.009093,0.054915,0.217412,0.987377,8
0.183331,0.788318,0.961287,0.988541,0.945515,0.890864,0.971989,0.363897,0.556934,0.060855,0.893799,0.000325,0.025047,0.027732,0.850077,6
0.90429,0.768051,0.469224,0.997928,0.062233,0.734119,0.274006,0.32858,0.174499,0.005679,0.952479,0.007871,0.512916,0.948482,0.067768,3
0.816943,0.508546,0.180258,0.439639,0.047275,0.690491,0.984695,0.355677,0.037775,0.16032,0.949203,0.009384,0.082681,0.583659,0.01639,8
0.785666,0.683378,0.518243,0.995715,0.423011,0.476121,0.360705,0.207906,0.064543,0.025805,0.948983,0.007253,0.963695,0.301943,0.065448,3
0.273668,0.028646,0.009395,0.839811,0.063894,0.67144,0.001125,0.976446,0.527639,0.00878,0.846524,0.977631,0.967409,0.968325,0.064602,1
0.086099,0.72636,0.402223,0.000688,0.186151,0.022503,0.993402,0.027292,0.4859,0.990236,0.692158,0.529837,0.830887,0.071793,0.841323,8
0.874303,0.764305,0.176484,0.732811,0.022042,0.103764,0.979281,0.752952,0.80131,0.015928,0.040874,0.001847,0.858222,0.792675,0.123001,7
0.333681,0.715056,0.987492,0.993971,0.938249,0.779523,0.972777,0.638303,0.243794,0.152356,0.880425,0.000239,0.047075,0.065826,0.919918,6
0.057214,0.743463,0.969815,0.99026,0.955769,0.839711,0.964666,0.081981,0.474865,0.05765,0.652448,0.00038,0.016018,0.023836,0.817734,6
0.940541,0.84383,0.424416,0.999125,0.826907,0.862266,0.045333,0.235093,0.375864,0.004116,0.942004,0.024808,0.039302,0.182849,0.036633,5
0.555437,0.916996,0.277894,0.000312,0.578077,0.329225,0.992907,0.796605,0.967484,0.974385,0.048189,0.406063,0.851996,0.049474,0.74929,5
0.941373,0.896763,0.964707,0.805762,0.027595,0.101876,0.047321,0.915212,0.655892,0.80259,0.954911,0.730807,0.835616,0.985274,0.912196,4
0.41098,0.924883,0.700937,0.00026,0.965097,0.721029,0.974102,0.779608,0.959947,0.994205,0.041971,0.719501,0.904053,0.028412,0.41304,5
0.348938,0.222911,0.012773,0.991239,0.049355,0.787934,0.011507,0.466943,0.229245,0.001388,0.939647,0.30203,0.516275,0.914693,0.017019,1
0.269724,0.648938,0.94858,0.001036,0.656669,0.11019,0.967091,0.561579,0.017524,0.999275,0.842193,0.89548,0.922382,0.967333,0.93148,0
0.855173,0.646431,0.009692,0.000373,0.034545,0.210431,0.996674,0.994012,0.980976,0.600749,0.055823,0.171093,0.972185,0.531864,0.862919,5
0.227353,0.889815,0.995043,0.883766,0.508484,0.090677,0.115991,0.160363,0.023277,0.956977,0.139882,0.466153,0.664284,0.950466,0.891766,4
0.147256,0.900392,0.990719,0.691743,0.252891,0.026626,0.089282,0.151123,0.016626,0.979196,0.143475,0.736739,0.815061,0.944964,0.946565,4
0.784106,0.73425,0.989832,0.944433,0.880061,0.32152,0.979608,0.716907,0.031125,0.683793,0.956833,0.001676,0.317614,0.58416,0.880677,6
0.268084,0.809476,0.982613,0.942523,0.265346,0.035775,0.03813,0.078731,0.085939,0.796976,0.113296,0.621304,0.926803,0.971258,0.934768,4
0.048547,0.01291,0.013581,0.742922,0.127317,0.694071,0.000326,0.847859,0.068327,0.047664,0.514407,0.997306,0.97885,0.990579,0.074914,1
0.916595,0.287384,0.969919,0.999195,0.914431,0.890781,0.42846,0.395168,0.222904,0.037516,0.953634,0.002897,0.11523,0.55743,0.893799,5
0.54464,0.403074,0.995096,0.99236,0.9588,0.391004,0.985334,0.390972,0.03246,0.351206,0.92783,0.000319,0.095592,0.272386,0.958533,6
0.127687,0.787046,0.992267,0.98522,0.957906,0.020268,0.293101,0.253844,0.149634,0.515608,0.035882,0.020796,0.962873,0.269414,0.82286,4
0.053302,0.028831,0.040906,0.923294,0.115827,0.298282,0.001153,0.317588,0.042187,0.025081,0.220787,0.977178,0.927575,0.986723,0.068367,1
0.882768,0.950951,0.756196,0.627814,0.228461,0.327584,0.976623,0.879291,0.973406,0.066519,0.031936,0.001811,0.555776,0.462857,0.07149,7
0.01961,0.057666,0.025325,0.934063,0.274113,0.459673,0.001969,0.161623,0.037882,0.014414,0.03399,0.940202,0.833334,0.926058,0.016432,1
0.937559,0.633667,0.957121,0.002513,0.420909,0.151217,0.98374,0.492318,0.053674,0.998506,0.960372,0.735047,0.584258,0.964051,0.970885,0
0.939692,0.480937,0.514991,0.999421,0.107836,0.395722,0.043665,0.05883,0.193227,0.002485,0.957725,0.050334,0.559065,0.960967,0.931208,9
0.752655,0.957935,0.677743,0.000402,0.904378,0.323844,0.966047,0.742642,0.982173,0.994864,0.04454,0.735348,0.934621,0.033355,0.901646,5
0.729875,0.684881,0.966669,0.946597,0.138382,0.097408,0.00846,0.207992,0.163732,0.777547,0.783489,0.921506,0.78418,0.9824,0.986412,4
0.027471,0.003713,0.042274,0.97047,0.98408,0.90998,0.0123,0.970934,0.008664,0.014823,0.900277,0.396186,0.988882,0.765024,0.016328,8
0.089159,0.574167,0.956638,0.945256,0.342775,0.60721,0.948203,0.820948,0.759287,0.151121,0.035358,0.00068,0.495381,0.025645,0.106413,2
0.831552,0.938005,0.721779,0.000551,0.088297,0.536794,0.795003,0.926511,0.136638,0.999069,0.973334,0.988231,0.888891,0.98187,0.921394,0
0.708827,0.741258,0.958314,0.941766,0.074218,0.047136,0.0142,0.088485,0.205008,0.758032,0.396659,0.855129,0.8982,0.968607,0.940881,4
0.573592,0.849812,0.964544,0.860706,0.803632,0.84589,0.984135,0.621936,0.036532,0.645823,0.965476,0.002907,0.040053,0.589005,0.938968,6
0.364,0.517073,0.302263,0.971405,0.017938,0.892049,0.909573,0.773025,0.957887,0.003524,0.048952,0.00081,0.277491,0.467116,0.047826,2
0.381632,0.864625,0.951922,0.27255,0.033548,0.08881,0.015888,0.40597,0.14905,0.989323,0.244319,0.984689,0.723156,0.952032,0.967763,4
