@relation 'vehicle-weka.filters.unsupervised.attribute.RandomProjection-N15-R42-DSparse1-weka.filters.unsupervised.instance.Resample-S1-Z20.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RandomProjection -N 15 -R 42 -D Sparse1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement-Fweka.filters.AllFilter'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute Class {opel,saab,bus,van}

@data
933.575385,271.931977,296.180688,-32.908965,-6.928203,-1215.899667,147.224319,-342.94606,-1844.63411,159.348674,545.596004,313.501196,102.190998,-176.669182,-703.212628,saab
954.359995,377.587076,294.448637,-100.458947,48.497423,-1271.325293,159.348674,-433.012702,-2009.178937,162.812776,620.074189,320.429399,116.047404,-86.60254,-862.561302,saab
772.49466,232.094808,280.592231,-65.817931,-22.51666,-942.235639,133.367912,-285.788383,-1001.125367,86.60254,-32.908965,270.199926,116.047404,-103.923048,-561.184462,opel
864.293353,245.951215,230.362757,-34.641016,-45.033321,-1082.531755,161.080725,-285.788383,-1356.195782,110.851252,145.492268,301.376841,79.674337,-157.616623,-649.519053,bus
827.920286,285.788383,251.147367,-62.353829,-41.569219,-1044.426637,143.760217,-313.501196,-1172.598397,100.458947,38.105118,289.252485,100.458947,-102.190998,-665.10751,bus
871.221556,358.534517,311.769145,-93.530744,57.157677,-1181.258651,142.028166,-413.960143,-1920.844346,140.296115,647.787002,329.089653,166.276878,-71.014083,-841.776692,opel
762.102355,193.98969,278.86018,-3.464102,-77.942286,-931.843334,126.439709,-239.023011,-890.274115,84.87049,-114.315353,282.324282,95.262794,-154.152522,-507.490887,van
819.260032,303.108891,315.233247,-46.765372,27.712813,-1092.92406,145.492268,-368.926822,-1288.645801,131.635861,93.530744,294.448637,122.975607,-91.798693,-691.088272,van
937.039487,355.070416,273.664028,-86.60254,60.621778,-1226.291972,155.884573,-393.175533,-1971.073819,147.224319,627.002392,306.572993,152.420471,-95.262794,-838.312591,saab
867.757455,365.46272,318.697349,-135.099963,41.569219,-1148.349685,135.099963,-434.744753,-1784.012332,157.616623,555.988309,313.501196,178.401233,-72.746134,-812.331829,saab
937.039487,284.056332,270.199926,-39.837169,12.124356,-1210.703514,155.884573,-337.749907,-1804.796941,155.884573,479.778074,310.037095,103.923048,-168.008928,-734.389542,opel
897.202318,361.998619,289.252485,-100.458947,3.464102,-1188.186854,142.028166,-413.960143,-1699.141842,148.956369,433.012702,311.769145,105.655099,-69.282032,-819.260032,saab
937.039487,446.869108,277.128129,-193.98969,79.674337,-1248.808632,162.812776,-479.778074,-2426.603181,133.367912,1018.445875,367.194771,164.544827,-19.052559,-1025.374078,bus
943.96769,313.501196,242.487113,-83.138439,12.124356,-1210.703514,168.008928,-349.874263,-1894.863583,126.439709,533.471649,332.553755,93.530744,-135.099963,-805.403626,bus
817.527981,271.931977,256.34352,-38.105118,-22.51666,-1068.675348,133.367912,-299.64479,-1562.309828,112.583302,419.156295,325.625552,138.564065,-122.975607,-734.389542,bus
897.202318,322.16145,245.951215,-90.066642,-15.588457,-1146.617635,162.812776,-353.338365,-1425.477815,102.190998,154.152522,301.376841,72.746134,-91.798693,-723.997238,bus
