@relation 'vehicle-weka.filters.unsupervised.attribute.RandomProjection-N15-R42-DSparse1-weka.filters.unsupervised.instance.Resample-S1-Z30.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RandomProjection -N 15 -R 42 -D Sparse1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 30.0 -no-replacement-Fweka.filters.AllFilter'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute Class {opel,saab,bus,van}

@data
829.652337,336.017857,306.572993,-112.583302,19.052559,-1117.172771,135.099963,-389.711432,-1848.098212,119.511506,642.59085,348.142212,171.47303,-84.87049,-808.867727,bus
846.972845,277.128129,306.572993,-53.693575,5.196152,-1094.65611,143.760217,-351.606314,-1290.377852,143.760217,98.726896,289.252485,122.975607,-136.832014,-651.251104,van
935.307436,320.429399,268.467875,-67.549981,-10.392305,-1208.971464,150.68842,-367.194771,-1652.37647,145.492268,349.874263,308.305044,76.210236,-121.243557,-758.638254,saab
857.36515,204.381995,254.611469,19.052559,-71.014083,-1063.479196,145.492268,-244.219164,-1132.761228,117.779455,-15.588457,282.324282,77.942286,-192.25764,-557.72036,van
859.097201,256.34352,247.683265,-57.157677,-32.908965,-1044.426637,150.68842,-306.572993,-1177.794549,126.439709,20.78461,268.467875,103.923048,-143.760217,-627.002392,van
852.168997,296.180688,254.611469,-81.406388,-46.765372,-1065.211247,147.224319,-330.821704,-1167.402244,96.994845,12.124356,278.86018,84.87049,-90.066642,-658.179307,bus
819.260032,285.788383,282.324282,-84.87049,12.124356,-1034.034332,135.099963,-334.285806,-1224.559921,112.583302,102.190998,275.396078,129.903811,-88.334591,-684.160069,opel
817.527981,232.094808,252.879418,3.464102,-43.30127,-1035.766383,145.492268,-271.931977,-1170.866346,116.047404,32.908965,292.716586,86.60254,-152.420471,-618.342138,van
943.96769,396.639635,265.003774,-131.635861,36.373067,-1228.024023,154.152522,-434.744753,-1884.471279,155.884573,542.131903,316.965298,121.243557,-62.353829,-892.006166,saab
845.240794,249.415316,263.271723,-50.229473,-55.425626,-1060.015094,150.68842,-308.305044,-1241.880429,105.655099,83.138439,289.252485,81.406388,-135.099963,-614.878037,bus
954.359995,316.965298,282.324282,-74.478185,22.51666,-1212.435565,142.028166,-361.998619,-1662.768775,162.812776,377.587076,280.592231,124.707658,-131.635861,-760.370305,saab
767.298508,239.023011,289.252485,-67.549981,-27.712813,-956.092046,126.439709,-306.572993,-1120.636872,109.119201,83.138439,285.788383,131.635861,-119.511506,-601.02163,saab
862.561302,297.912739,240.755062,-71.014083,-24.248711,-1080.799704,152.420471,-323.893501,-1243.61248,110.851252,62.353829,277.128129,103.923048,-98.726896,-689.356221,bus
763.834406,306.572993,265.003774,-67.549981,-6.928203,-1001.125367,135.099963,-332.553755,-1160.474041,95.262794,83.138439,285.788383,129.903811,-46.765372,-704.944679,bus
739.585695,285.788383,289.252485,-76.210236,15.588457,-954.359995,129.903811,-337.749907,-1118.904822,91.798693,67.549981,292.716586,150.68842,-55.425626,-675.499815,bus
827.920286,235.55891,249.415316,-34.641016,-50.229473,-1030.570231,147.224319,-282.324282,-1205.507362,100.458947,76.210236,284.056332,91.798693,-140.296115,-601.02163,bus
739.585695,285.788383,282.324282,-60.621778,20.78461,-964.7523,129.903811,-322.16145,-1124.100974,98.726896,51.961524,310.037095,145.492268,-71.014083,-684.160069,bus
942.235639,323.893501,316.965298,-53.693575,38.105118,-1264.39709,154.152522,-396.639635,-2029.963546,162.812776,670.303663,316.965298,117.779455,-129.903811,-769.030559,opel
895.470268,211.310199,265.003774,-19.052559,-50.229473,-1103.316364,145.492268,-275.396078,-1392.568849,121.243557,199.185843,282.324282,81.406388,-193.98969,-585.433173,saab
930.111284,348.142212,289.252485,-65.817931,53.693575,-1238.416327,152.420471,-391.443483,-1979.734073,154.152522,628.734443,325.625552,135.099963,-109.119201,-838.312591,saab
841.776692,200.917894,304.840942,-46.765372,-64.08588,-1039.230485,140.296115,-301.376841,-1250.540683,103.923048,129.903811,284.056332,90.066642,-176.669182,-530.007547,saab
917.986928,301.376841,313.501196,-69.282032,22.51666,-1203.775311,140.296115,-372.390924,-1865.41872,162.812776,592.361376,303.108891,143.760217,-143.760217,-734.389542,opel
739.585695,256.34352,258.07557,-51.961524,-43.30127,-907.594623,126.439709,-273.664028,-892.006166,77.942286,-109.119201,290.984536,110.851252,-83.138439,-607.949833,van
788.083117,303.108891,304.840942,-39.837169,27.712813,-1051.35484,128.17176,-349.874263,-1226.291972,135.099963,96.994845,299.64479,138.564065,-84.87049,-717.069034,van
841.776692,315.233247,275.396078,-84.87049,3.464102,-1087.727907,140.296115,-360.266568,-1349.267579,122.975607,176.669182,287.520434,109.119201,-74.478185,-729.19339,saab
917.986928,351.606314,339.481958,-110.851252,62.353829,-1219.363769,142.028166,-429.5486,-1945.093057,164.544827,640.858799,311.769145,173.205081,-103.923048,-805.403626,saab
796.743371,287.520434,271.931977,-69.282032,-0,-1030.570231,150.68842,-341.214009,-1228.024023,105.655099,72.746134,297.912739,109.119201,-86.60254,-689.356221,bus
905.862572,334.285806,301.376841,-71.014083,62.353829,-1203.775311,143.760217,-379.319127,-1971.073819,148.956369,687.624171,303.108891,178.401233,-100.458947,-808.867727,opel
826.188235,289.252485,268.467875,-76.210236,-38.105118,-1042.694586,142.028166,-329.089653,-1127.565076,100.458947,5.196152,273.664028,96.994845,-86.60254,-647.787002,bus
890.274115,230.362757,265.003774,-83.138439,-62.353829,-1072.13945,145.492268,-304.840942,-1347.535528,122.975607,183.597386,278.86018,84.87049,-173.205081,-590.629325,saab
722.265187,226.898656,316.965298,-29.444864,-12.124356,-917.986928,114.315353,-289.252485,-957.824097,93.530744,-46.765372,310.037095,135.099963,-119.511506,-590.629325,van
784.619016,306.572993,316.965298,-31.176915,45.033321,-1063.479196,133.367912,-351.606314,-1207.239413,128.17176,51.961524,304.840942,138.564065,-83.138439,-708.40878,van
720.533136,259.807621,277.128129,-53.693575,6.928203,-904.130522,122.975607,-294.448637,-961.288198,83.138439,-39.837169,287.520434,140.296115,-65.817931,-627.002392,van
762.102355,200.917894,296.180688,-41.569219,-69.282032,-930.111284,128.17176,-277.128129,-954.359995,105.655099,-57.157677,282.324282,102.190998,-155.884573,-500.562683,opel
682.428018,204.381995,251.147367,-17.320508,-48.497423,-833.116438,128.17176,-226.898656,-838.312591,48.497423,-112.583302,306.572993,112.583302,-100.458947,-545.596004,opel
883.345912,360.266568,339.481958,-138.564065,55.425626,-1174.330448,135.099963,-443.405007,-1922.576396,164.544827,672.035713,316.965298,190.525589,-84.87049,-820.992083,opel
717.069034,249.415316,273.664028,-19.052559,-3.464102,-914.522826,119.511506,-270.199926,-971.680503,79.674337,-53.693575,325.625552,126.439709,-95.262794,-644.3229,van
782.886965,296.180688,254.611469,-55.425626,-19.052559,-1016.713824,145.492268,-322.16145,-1150.081736,91.798693,32.908965,290.984536,100.458947,-65.817931,-685.89212,bus
840.044642,313.501196,284.056332,-105.655099,-25.980762,-1066.943297,136.832014,-363.73067,-1269.593242,103.923048,140.296115,277.128129,112.583302,-64.08588,-692.820323,opel
775.958762,306.572993,261.539672,-67.549981,-1.732051,-1006.321519,135.099963,-327.357603,-1151.813787,103.923048,67.549981,282.324282,135.099963,-55.425626,-703.212628,bus
843.508743,237.290961,256.34352,-39.837169,-50.229473,-1051.35484,148.956369,-290.984536,-1224.559921,110.851252,67.549981,289.252485,84.87049,-155.884573,-597.557529,bus
872.953607,259.807621,268.467875,-51.961524,-43.30127,-1084.263806,135.099963,-303.108891,-1240.148378,105.655099,116.047404,254.611469,96.994845,-109.119201,-632.198545,saab
935.307436,266.735824,320.429399,-58.889727,-20.78461,-1203.775311,142.028166,-361.998619,-1742.443112,168.008928,476.313972,294.448637,98.726896,-174.937132,-652.983154,saab
829.652337,280.592231,266.735824,-46.765372,-31.176915,-1063.479196,148.956369,-330.821704,-1170.866346,119.511506,6.928203,284.056332,81.406388,-105.655099,-658.179307,van
838.312591,263.271723,237.290961,-27.712813,-58.889727,-1058.283043,147.224319,-287.520434,-1188.186854,93.530744,48.497423,287.520434,79.674337,-110.851252,-651.251104,bus
897.202318,365.46272,282.324282,-69.282032,55.425626,-1219.363769,155.884573,-401.835787,-1924.308447,148.956369,583.701122,330.821704,138.564065,-84.87049,-855.633099,saab
942.235639,290.984536,292.716586,-71.014083,-15.588457,-1214.167616,150.68842,-368.926822,-1796.136687,159.348674,488.438328,310.037095,88.334591,-161.080725,-706.676729,saab
748.245949,315.233247,285.788383,-95.262794,22.51666,-978.608706,131.635861,-355.070416,-1151.813787,103.923048,76.210236,297.912739,159.348674,-48.497423,-710.140831,bus
770.762609,242.487113,284.056332,-76.210236,-34.641016,-933.575385,131.635861,-294.448637,-952.627944,86.60254,-79.674337,278.86018,116.047404,-110.851252,-557.72036,saab
890.274115,247.683265,270.199926,-55.425626,-38.105118,-1111.976618,143.760217,-315.233247,-1505.152152,135.099963,303.108891,292.716586,86.60254,-162.812776,-640.858799,opel
933.575385,360.266568,285.788383,-67.549981,64.08588,-1259.200937,162.812776,-403.567838,-2005.714835,154.152522,621.80624,323.893501,131.635861,-98.726896,-852.168997,opel
1011.517672,360.266568,308.305044,-157.616623,43.30127,-1273.057344,154.152522,-445.137058,-1948.557159,169.740979,559.452411,301.376841,121.243557,-124.707658,-805.403626,saab
739.585695,261.539672,277.128129,-86.60254,-6.928203,-923.18308,128.17176,-320.429399,-1103.316364,88.334591,84.87049,287.520434,140.296115,-69.282032,-640.858799,saab
909.326674,346.410162,304.840942,-43.30127,64.08588,-1238.416327,150.68842,-396.639635,-1990.126378,154.152522,659.911358,311.769145,138.564065,-84.87049,-833.116438,opel
710.140831,230.362757,275.396078,-45.033321,-24.248711,-878.149759,128.17176,-265.003774,-886.810013,67.549981,-119.511506,316.965298,119.511506,-107.38715,-571.576766,van
833.116438,254.611469,244.219164,-45.033321,-29.444864,-1039.230485,138.564065,-294.448637,-1309.430411,122.975607,171.47303,294.448637,102.190998,-136.832014,-673.767764,saab
846.972845,294.448637,270.199926,-57.157677,-24.248711,-1096.388161,145.492268,-339.481958,-1340.607325,116.047404,157.616623,292.716586,90.066642,-98.726896,-689.356221,opel
810.599778,285.788383,263.271723,-38.105118,-22.51666,-1049.622789,143.760217,-323.893501,-1184.722752,121.243557,46.765372,285.788383,100.458947,-95.262794,-677.231866,van
741.317746,292.716586,296.180688,-71.014083,5.196152,-978.608706,129.903811,-344.678111,-1150.081736,102.190998,93.530744,290.984536,142.028166,-53.693575,-677.231866,bus
789.815168,330.821704,275.396078,-64.08588,6.928203,-1047.890739,136.832014,-361.998619,-1184.722752,122.975607,46.765372,299.64479,117.779455,-53.693575,-743.049796,van
720.533136,232.094808,270.199926,-57.157677,-31.176915,-878.149759,129.903811,-271.931977,-890.274115,69.282032,-112.583302,304.840942,117.779455,-103.923048,-569.844716,van
775.958762,271.931977,259.807621,-83.138439,-34.641016,-949.163843,124.707658,-299.64479,-1018.445875,96.994845,10.392305,258.07557,135.099963,-76.210236,-627.002392,opel
943.96769,355.070416,266.735824,-105.655099,8.660254,-1214.167616,154.152522,-396.639635,-1661.036724,140.296115,353.338365,290.984536,81.406388,-74.478185,-808.867727,saab
876.417709,356.802466,285.788383,-86.60254,29.444864,-1169.134295,138.564065,-401.835787,-1861.954618,155.884573,602.753681,329.089653,154.152522,-84.87049,-843.508743,saab
937.039487,327.357603,284.056332,-71.014083,29.444864,-1240.148378,164.544827,-389.711432,-1969.341768,145.492268,597.557529,323.893501,103.923048,-124.707658,-793.27927,opel
791.547219,193.98969,277.128129,-43.30127,-107.38715,-942.235639,124.707658,-259.807621,-935.307436,95.262794,-67.549981,278.86018,81.406388,-161.080725,-498.830633,saab
907.594623,278.86018,342.94606,-67.549981,8.660254,-1198.579159,140.296115,-384.515279,-1877.543075,162.812776,599.289579,322.16145,133.367912,-169.740979,-692.820323,opel
689.356221,261.539672,284.056332,-32.908965,-5.196152,-895.470268,122.975607,-297.912739,-954.359995,76.210236,-53.693575,322.16145,122.975607,-65.817931,-627.002392,van
826.188235,252.879418,263.271723,-76.210236,-46.765372,-1014.981773,140.296115,-313.501196,-1196.847108,112.583302,81.406388,287.520434,96.994845,-129.903811,-620.074189,saab
928.379233,261.539672,261.539672,-34.641016,-5.196152,-1172.598397,143.760217,-304.840942,-1688.749537,150.68842,417.424245,306.572993,117.779455,-192.25764,-701.480577,saab
869.489505,313.501196,242.487113,-88.334591,-25.980762,-1106.780466,157.616623,-342.94606,-1375.248341,98.726896,150.68842,303.108891,90.066642,-93.530744,-704.944679,bus
696.284425,285.788383,292.716586,-69.282032,6.928203,-919.718979,121.243557,-330.821704,-1091.192009,81.406388,77.942286,316.965298,150.68842,-46.765372,-678.963917,bus
755.174152,270.199926,278.86018,-67.549981,-29.444864,-957.824097,128.17176,-315.233247,-1034.034332,93.530744,-6.928203,289.252485,110.851252,-79.674337,-621.80624,saab
930.111284,368.926822,266.735824,-116.047404,41.569219,-1217.631718,155.884573,-393.175533,-1913.916142,129.903811,580.237021,325.625552,133.367912,-79.674337,-853.901048,bus
892.006166,332.553755,256.34352,-71.014083,12.124356,-1172.598397,154.152522,-355.070416,-1635.055962,112.583302,356.802466,318.697349,107.38715,-86.60254,-788.083117,bus
800.207473,316.965298,247.683265,-67.549981,-15.588457,-1042.694586,147.224319,-337.749907,-1222.82787,100.458947,76.210236,296.180688,103.923048,-60.621778,-723.997238,bus
928.379233,336.017857,330.821704,-67.549981,72.746134,-1257.468886,152.420471,-407.03194,-2068.068664,161.080725,715.336984,311.769145,154.152522,-112.583302,-808.867727,opel
831.384388,265.003774,292.716586,-79.674337,-32.908965,-1058.283043,136.832014,-339.481958,-1423.745764,110.851252,280.592231,303.108891,112.583302,-124.707658,-649.519053,saab
923.18308,290.984536,258.07557,-86.60254,-13.856406,-1162.206092,159.348674,-361.998619,-1688.749537,148.956369,410.496041,290.984536,86.60254,-133.367912,-727.461339,opel
822.724134,287.520434,282.324282,-34.641016,13.856406,-1077.335602,145.492268,-344.678111,-1262.665039,135.099963,67.549981,301.376841,105.655099,-112.583302,-701.480577,van
706.676729,235.55891,268.467875,-45.033321,-34.641016,-886.810013,126.439709,-271.931977,-950.895893,69.282032,-34.641016,301.376841,121.243557,-90.066642,-581.969071,saab
788.083117,304.840942,301.376841,-57.157677,34.641016,-1040.962535,131.635861,-351.606314,-1226.291972,124.707658,98.726896,294.448637,152.420471,-79.674337,-711.872882,van
855.633099,387.979381,337.749907,-128.17176,86.60254,-1189.918905,136.832014,-450.33321,-2364.249352,148.956369,1080.799704,360.266568,226.898656,-55.425626,-938.771538,bus
767.298508,289.252485,289.252485,-58.889727,-19.052559,-1001.125367,131.635861,-337.749907,-1077.335602,96.994845,1.732051,289.252485,107.38715,-62.353829,-668.571612,van
933.575385,271.931977,296.180688,-32.908965,-6.928203,-1215.899667,147.224319,-342.94606,-1844.63411,159.348674,545.596004,313.501196,102.190998,-176.669182,-703.212628,saab
954.359995,377.587076,294.448637,-100.458947,48.497423,-1271.325293,159.348674,-433.012702,-2009.178937,162.812776,620.074189,320.429399,116.047404,-86.60254,-862.561302,saab
772.49466,232.094808,280.592231,-65.817931,-22.51666,-942.235639,133.367912,-285.788383,-1001.125367,86.60254,-32.908965,270.199926,116.047404,-103.923048,-561.184462,opel
864.293353,245.951215,230.362757,-34.641016,-45.033321,-1082.531755,161.080725,-285.788383,-1356.195782,110.851252,145.492268,301.376841,79.674337,-157.616623,-649.519053,bus
827.920286,285.788383,251.147367,-62.353829,-41.569219,-1044.426637,143.760217,-313.501196,-1172.598397,100.458947,38.105118,289.252485,100.458947,-102.190998,-665.10751,bus
871.221556,358.534517,311.769145,-93.530744,57.157677,-1181.258651,142.028166,-413.960143,-1920.844346,140.296115,647.787002,329.089653,166.276878,-71.014083,-841.776692,opel
762.102355,193.98969,278.86018,-3.464102,-77.942286,-931.843334,126.439709,-239.023011,-890.274115,84.87049,-114.315353,282.324282,95.262794,-154.152522,-507.490887,van
819.260032,303.108891,315.233247,-46.765372,27.712813,-1092.92406,145.492268,-368.926822,-1288.645801,131.635861,93.530744,294.448637,122.975607,-91.798693,-691.088272,van
937.039487,355.070416,273.664028,-86.60254,60.621778,-1226.291972,155.884573,-393.175533,-1971.073819,147.224319,627.002392,306.572993,152.420471,-95.262794,-838.312591,saab
867.757455,365.46272,318.697349,-135.099963,41.569219,-1148.349685,135.099963,-434.744753,-1784.012332,157.616623,555.988309,313.501196,178.401233,-72.746134,-812.331829,saab
937.039487,284.056332,270.199926,-39.837169,12.124356,-1210.703514,155.884573,-337.749907,-1804.796941,155.884573,479.778074,310.037095,103.923048,-168.008928,-734.389542,opel
897.202318,361.998619,289.252485,-100.458947,3.464102,-1188.186854,142.028166,-413.960143,-1699.141842,148.956369,433.012702,311.769145,105.655099,-69.282032,-819.260032,saab
937.039487,446.869108,277.128129,-193.98969,79.674337,-1248.808632,162.812776,-479.778074,-2426.603181,133.367912,1018.445875,367.194771,164.544827,-19.052559,-1025.374078,bus
943.96769,313.501196,242.487113,-83.138439,12.124356,-1210.703514,168.008928,-349.874263,-1894.863583,126.439709,533.471649,332.553755,93.530744,-135.099963,-805.403626,bus
817.527981,271.931977,256.34352,-38.105118,-22.51666,-1068.675348,133.367912,-299.64479,-1562.309828,112.583302,419.156295,325.625552,138.564065,-122.975607,-734.389542,bus
897.202318,322.16145,245.951215,-90.066642,-15.588457,-1146.617635,162.812776,-353.338365,-1425.477815,102.190998,154.152522,301.376841,72.746134,-91.798693,-723.997238,bus
