@relation 'vehicle-weka.filters.unsupervised.attribute.RandomProjection-N15-R42-DSparse1-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RandomProjection -N 15 -R 42 -D Sparse1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 60.0 -no-replacement-Fweka.filters.AllFilter'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute Class {opel,saab,bus,van}

@data
876.417709,301.376841,254.611469,-64.08588,-0,-1117.172771,145.492268,-332.553755,-1413.353459,119.511506,199.185843,290.984536,103.923048,-103.923048,-732.657492,opel
843.508743,199.185843,282.324282,-1.732051,-69.282032,-1040.962535,133.367912,-256.34352,-1094.65611,116.047404,0,268.467875,91.798693,-180.133284,-535.2037,van
919.718979,391.443483,268.467875,-135.099963,27.712813,-1188.186854,147.224319,-422.620397,-1657.572623,143.760217,387.979381,282.324282,121.243557,-32.908965,-846.972845,opel
751.71005,235.55891,273.664028,-74.478185,-15.588457,-917.986928,140.296115,-301.376841,-1030.570231,83.138439,-15.588457,284.056332,129.903811,-105.655099,-578.50497,saab
756.906203,282.324282,310.037095,-13.856406,27.712813,-1025.374078,128.17176,-332.553755,-1212.435565,122.975607,109.119201,301.376841,145.492268,-84.87049,-691.088272,van
803.671575,233.826859,242.487113,-29.444864,-64.08588,-997.661265,138.564065,-273.664028,-1157.009939,114.315353,64.08588,294.448637,93.530744,-148.956369,-604.485732,opel
864.293353,296.180688,278.86018,-81.406388,-48.497423,-1089.459958,135.099963,-337.749907,-1219.363769,110.851252,88.334591,270.199926,90.066642,-81.406388,-666.839561,opel
956.092046,356.802466,297.912739,-90.066642,76.210236,-1269.593242,168.008928,-419.156295,-2035.159699,155.884573,632.198545,308.305044,142.028166,-105.655099,-824.456184,opel
834.848489,282.324282,259.807621,-55.425626,-45.033321,-1047.890739,142.028166,-316.965298,-1096.388161,107.38715,-25.980762,270.199926,91.798693,-95.262794,-646.054951,van
751.71005,308.305044,251.147367,-62.353829,-6.928203,-987.26896,143.760217,-330.821704,-1151.813787,95.262794,53.693575,303.108891,124.707658,-51.961524,-715.336984,bus
796.743371,237.290961,251.147367,-8.660254,-77.942286,-995.929214,133.367912,-263.271723,-1009.785621,100.458947,-50.229473,280.592231,76.210236,-124.707658,-581.969071,opel
916.254877,315.233247,268.467875,-84.87049,1.732051,-1177.794549,150.68842,-368.926822,-1754.567468,142.028166,455.529362,327.357603,103.923048,-135.099963,-769.030559,saab
801.939524,259.807621,280.592231,-46.765372,-22.51666,-1034.034332,143.760217,-318.697349,-1217.631718,110.851252,83.138439,296.180688,102.190998,-116.047404,-644.3229,bus
826.188235,228.630707,223.434554,-1.732051,-71.014083,-1032.302281,143.760217,-252.879418,-1224.559921,109.119201,103.923048,290.984536,88.334591,-155.884573,-613.145986,bus
1144.885584,239.023011,152.420471,-6.928203,122.975607,-1314.626563,271.931977,-424.352448,-1725.122604,199.185843,-57.157677,323.893501,-48.497423,-225.166605,-1063.479196,van
879.88181,252.879418,249.415316,-69.282032,-24.248711,-1077.335602,143.760217,-306.572993,-1475.707288,131.635861,301.376841,280.592231,116.047404,-150.68842,-672.035713,saab
788.083117,332.553755,261.539672,-102.190998,8.660254,-1030.570231,154.152522,-372.390924,-1228.024023,100.458947,65.817931,299.64479,117.779455,-45.033321,-730.925441,bus
867.757455,284.056332,265.003774,-55.425626,-19.052559,-1094.65611,148.956369,-332.553755,-1266.12914,135.099963,67.549981,282.324282,105.655099,-131.635861,-659.911358,van
864.293353,209.578148,218.238402,10.392305,-65.817931,-1072.13945,154.152522,-237.290961,-1311.162461,107.38715,121.243557,304.840942,69.282032,-190.525589,-621.80624,bus
845.240794,323.893501,348.142212,-86.60254,45.033321,-1158.74199,142.028166,-417.424245,-1896.595634,133.367912,652.983154,325.625552,171.47303,-91.798693,-749.978,opel
833.116438,296.180688,247.683265,-69.282032,-20.78461,-1049.622789,148.956369,-329.089653,-1160.474041,109.119201,17.320508,266.735824,102.190998,-77.942286,-689.356221,van
775.958762,195.721741,301.376841,-12.124356,-64.08588,-968.216401,129.903811,-270.199926,-1001.125367,91.798693,-45.033321,289.252485,91.798693,-159.348674,-521.347293,van
930.111284,277.128129,289.252485,-69.282032,-15.588457,-1189.918905,152.420471,-356.802466,-1697.409791,157.616623,405.299889,304.840942,84.87049,-166.276878,-687.624171,saab
859.097201,336.017857,304.840942,-93.530744,55.425626,-1139.689431,133.367912,-389.711432,-1823.8495,157.616623,609.681884,306.572993,199.185843,-95.262794,-812.331829,opel
711.872882,285.788383,280.592231,-45.033321,12.124356,-943.96769,128.17176,-320.429399,-1110.244568,90.066642,64.08588,313.501196,145.492268,-55.425626,-691.088272,bus
827.920286,258.07557,244.219164,-27.712813,-17.320508,-1039.230485,161.080725,-339.481958,-1247.076581,121.243557,64.08588,282.324282,86.60254,-110.851252,-685.89212,bus
862.561302,358.534517,310.037095,-71.014083,62.353829,-1186.454803,140.296115,-398.371686,-1924.308447,138.564065,652.983154,330.821704,169.740979,-71.014083,-850.436947,opel
737.853644,209.578148,273.664028,-39.837169,-84.87049,-890.274115,129.903811,-265.003774,-864.293353,72.746134,-116.047404,282.324282,86.60254,-119.511506,-514.41909,saab
867.757455,226.898656,265.003774,3.464102,-55.425626,-1087.727907,145.492268,-271.931977,-1188.186854,124.707658,15.588457,285.788383,76.210236,-176.669182,-588.897275,van
872.953607,336.017857,249.415316,-93.530744,8.660254,-1127.565076,143.760217,-360.266568,-1721.658503,124.707658,504.026785,310.037095,142.028166,-76.210236,-807.135676,bus
928.379233,348.142212,277.128129,-84.87049,17.320508,-1217.631718,147.224319,-387.979381,-1730.318757,155.884573,424.352448,306.572993,103.923048,-98.726896,-798.475422,opel
767.298508,188.793538,259.807621,34.641016,-83.138439,-954.359995,124.707658,-216.506351,-952.627944,98.726896,-65.817931,294.448637,95.262794,-173.205081,-549.060106,van
703.212628,209.578148,259.807621,-1.732051,-50.229473,-876.417709,122.975607,-242.487113,-907.594623,74.478185,-55.425626,294.448637,107.38715,-105.655099,-569.844716,saab
947.431792,311.769145,277.128129,-96.994845,6.928203,-1186.454803,145.492268,-361.998619,-1565.77393,142.028166,310.037095,265.003774,114.315353,-112.583302,-729.19339,opel
722.265187,249.415316,290.984536,-43.30127,3.464102,-909.326674,114.315353,-287.520434,-966.484351,79.674337,-27.712813,301.376841,140.296115,-76.210236,-632.198545,van
890.274115,303.108891,265.003774,-84.87049,-1.732051,-1110.244568,150.68842,-346.410162,-1299.038106,136.832014,79.674337,278.86018,119.511506,-126.439709,-682.428018,van
727.461339,285.788383,285.788383,-64.08588,19.052559,-952.627944,129.903811,-325.625552,-1113.708669,91.798693,57.157677,306.572993,150.68842,-62.353829,-678.963917,bus
872.953607,294.448637,233.826859,-60.621778,-39.837169,-1099.852263,157.616623,-325.625552,-1295.574004,102.190998,88.334591,285.788383,79.674337,-100.458947,-684.160069,bus
846.972845,258.07557,270.199926,-20.78461,-25.980762,-1085.995856,147.224319,-310.037095,-1262.665039,131.635861,74.478185,292.716586,100.458947,-152.420471,-630.466494,van
808.867727,268.467875,259.807621,-25.980762,-43.30127,-1032.302281,143.760217,-304.840942,-1085.995856,98.726896,-34.641016,282.324282,83.138439,-98.726896,-644.3229,van
703.212628,282.324282,296.180688,-72.746134,10.392305,-921.45103,119.511506,-337.749907,-1103.316364,93.530744,95.262794,308.305044,161.080725,-51.961524,-675.499815,bus
959.556147,346.410162,294.448637,-98.726896,24.248711,-1254.004785,155.884573,-408.763991,-1920.844346,155.884573,552.524208,322.16145,102.190998,-121.243557,-796.743371,saab
711.872882,223.434554,268.467875,-12.124356,-48.497423,-893.738217,121.243557,-256.34352,-898.934369,88.334591,-81.406388,299.64479,107.38715,-109.119201,-576.772919,van
708.40878,214.7743,278.86018,-65.817931,-43.30127,-840.044642,128.17176,-261.539672,-829.652337,45.033321,-133.367912,299.64479,114.315353,-95.262794,-528.275496,saab
973.412554,346.410162,318.697349,-124.707658,60.621778,-1260.932988,162.812776,-436.476804,-2028.231496,166.276878,632.198545,313.501196,142.028166,-129.903811,-791.547219,saab
706.676729,242.487113,258.07557,-27.712813,-32.908965,-902.398471,121.243557,-270.199926,-1037.498434,86.60254,69.282032,287.520434,138.564065,-79.674337,-627.002392,saab
864.293353,235.55891,230.362757,-38.105118,-50.229473,-1053.086891,148.956369,-278.86018,-1283.449648,119.511506,112.583302,287.520434,81.406388,-164.544827,-632.198545,saab
692.820323,207.846097,287.520434,-27.712813,-24.248711,-857.36515,119.511506,-252.879418,-859.097201,67.549981,-105.655099,308.305044,128.17176,-114.315353,-542.131903,van
777.690813,290.984536,287.520434,-43.30127,36.373067,-1018.445875,136.832014,-327.357603,-1202.04326,109.119201,86.60254,289.252485,161.080725,-77.942286,-698.016475,van
931.843334,351.606314,318.697349,-157.616623,27.712813,-1191.650956,143.760217,-439.940905,-1829.045653,164.544827,538.667801,311.769145,148.956369,-110.851252,-784.619016,saab
711.872882,230.362757,245.951215,-29.444864,-32.908965,-878.149759,129.903811,-256.34352,-942.235639,72.746134,-46.765372,296.180688,124.707658,-95.262794,-594.093427,saab
749.978,263.271723,235.55891,-57.157677,5.196152,-933.575385,136.832014,-280.592231,-1134.493279,76.210236,69.282032,304.840942,143.760217,-84.87049,-670.303663,saab
826.188235,192.25764,251.147367,20.78461,-77.942286,-1006.321519,136.832014,-225.166605,-1034.034332,96.994845,-43.30127,271.931977,90.066642,-176.669182,-543.863954,van
904.130522,270.199926,254.611469,-41.569219,-22.51666,-1144.885584,147.224319,-315.233247,-1598.682895,143.760217,360.266568,297.912739,98.726896,-157.616623,-698.016475,saab
718.801085,221.702503,240.755062,-19.052559,-34.641016,-883.345912,131.635861,-240.755062,-919.718979,71.014083,-81.406388,296.180688,117.779455,-109.119201,-585.433173,van
950.895893,329.089653,296.180688,-79.674337,41.569219,-1254.004785,166.276878,-405.299889,-2029.963546,159.348674,654.715205,306.572993,121.243557,-122.975607,-784.619016,saab
846.972845,247.683265,284.056332,-58.889727,-39.837169,-1077.335602,143.760217,-322.16145,-1463.582932,112.583302,301.376841,290.984536,95.262794,-136.832014,-633.930596,opel
914.522826,322.16145,263.271723,-112.583302,-6.928203,-1160.474041,152.420471,-386.24733,-1704.337995,152.420471,427.816549,310.037095,103.923048,-117.779455,-770.762609,saab
874.685658,282.324282,263.271723,-62.353829,-31.176915,-1079.067653,140.296115,-313.501196,-1136.22533,117.779455,-15.588457,263.271723,110.851252,-117.779455,-647.787002,van
710.140831,235.55891,254.611469,-17.320508,-29.444864,-909.326674,128.17176,-265.003774,-1027.106129,83.138439,24.248711,297.912739,126.439709,-93.530744,-606.217783,opel
822.724134,261.539672,268.467875,-46.765372,-65.817931,-1014.981773,135.099963,-289.252485,-987.26896,86.60254,-77.942286,259.807621,93.530744,-95.262794,-597.557529,van
902.398471,349.874263,344.678111,-119.511506,57.157677,-1196.847108,136.832014,-439.940905,-1893.131533,168.008928,611.413935,315.233247,171.47303,-100.458947,-801.939524,saab
852.168997,204.381995,268.467875,15.588457,-57.157677,-1065.211247,142.028166,-252.879418,-1155.277889,124.707658,17.320508,277.128129,93.530744,-192.25764,-555.988309,van
864.293353,431.280651,322.16145,-150.68842,96.994845,-1203.775311,138.564065,-465.921667,-2487.22496,142.028166,1181.258651,372.390924,237.290961,-20.78461,-1018.445875,bus
820.992083,192.25764,277.128129,-1.732051,-84.87049,-1004.589468,135.099963,-251.147367,-1032.302281,100.458947,-31.176915,268.467875,86.60254,-169.740979,-516.151141,van
893.738217,296.180688,278.86018,-95.262794,-31.176915,-1122.368923,142.028166,-351.606314,-1371.78424,116.047404,180.133284,280.592231,88.334591,-102.190998,-680.695967,opel
852.168997,263.271723,277.128129,-32.908965,-48.497423,-1082.531755,142.028166,-311.769145,-1170.866346,121.243557,15.588457,285.788383,90.066642,-135.099963,-618.342138,van
801.939524,297.912739,277.128129,-45.033321,-15.588457,-1053.086891,140.296115,-339.481958,-1177.794549,122.975607,41.569219,292.716586,103.923048,-84.87049,-691.088272,van
904.130522,360.266568,315.233247,-98.726896,69.282032,-1212.435565,148.956369,-422.620397,-1877.543075,150.68842,564.648563,310.037095,155.884573,-79.674337,-815.79593,opel
867.757455,356.802466,363.73067,-114.315353,72.746134,-1186.454803,135.099963,-446.869108,-1953.753311,162.812776,706.676729,306.572993,202.649944,-72.746134,-807.135676,opel
862.561302,221.702503,244.219164,5.196152,-53.693575,-1065.211247,142.028166,-252.879418,-1181.258651,124.707658,41.569219,271.931977,95.262794,-173.205081,-601.02163,van
871.221556,237.290961,275.396078,-62.353829,-60.621778,-1080.799704,140.296115,-310.037095,-1422.013713,128.17176,259.807621,297.912739,91.798693,-169.740979,-604.485732,saab
779.422863,249.415316,265.003774,-38.105118,-27.712813,-961.288198,131.635861,-275.396078,-950.895893,90.066642,-107.38715,284.056332,103.923048,-105.655099,-613.145986,van
801.939524,185.329436,280.592231,-36.373067,-112.583302,-959.556147,128.17176,-259.807621,-983.804859,95.262794,-31.176915,278.86018,88.334591,-174.937132,-484.974226,opel
772.49466,310.037095,252.879418,-77.942286,19.052559,-994.197164,143.760217,-332.553755,-1163.938143,98.726896,46.765372,296.180688,142.028166,-60.621778,-722.265187,bus
914.522826,263.271723,266.735824,-27.712813,-13.856406,-1170.866346,143.760217,-310.037095,-1678.357233,150.68842,417.424245,308.305044,110.851252,-181.865335,-696.284425,opel
872.953607,285.788383,259.807621,-34.641016,-24.248711,-1118.904822,145.492268,-320.429399,-1344.071427,114.315353,148.956369,280.592231,71.014083,-96.994845,-706.676729,saab
769.030559,278.86018,258.07557,-64.08588,-39.837169,-961.288198,128.17176,-299.64479,-1006.321519,86.60254,-25.980762,277.128129,109.119201,-67.549981,-637.394697,saab
812.331829,223.434554,230.362757,-3.464102,-51.961524,-1011.517672,135.099963,-252.879418,-1229.756073,122.975607,128.17176,292.716586,98.726896,-161.080725,-633.930596,saab
793.27927,287.520434,259.807621,-71.014083,3.464102,-1013.249722,150.68842,-330.821704,-1202.04326,102.190998,64.08588,285.788383,122.975607,-83.138439,-678.963917,bus
744.781847,287.520434,303.108891,-72.746134,-8.660254,-966.484351,121.243557,-336.017857,-1040.962535,100.458947,-10.392305,310.037095,122.975607,-72.746134,-659.911358,van
793.27927,181.865335,261.539672,10.392305,-105.655099,-963.020249,135.099963,-230.362757,-940.503589,90.066642,-88.334591,273.664028,77.942286,-168.008928,-495.366531,van
871.221556,230.362757,213.042249,-10.392305,-62.353829,-1087.727907,154.152522,-252.879418,-1428.941916,98.726896,223.434554,315.233247,76.210236,-174.937132,-647.787002,bus
902.398471,342.94606,254.611469,-86.60254,-27.712813,-1167.402244,150.68842,-372.390924,-1498.223949,128.17176,245.951215,299.64479,67.549981,-72.746134,-769.030559,saab
872.953607,273.664028,256.34352,-55.425626,-19.052559,-1105.048415,143.760217,-329.089653,-1562.309828,133.367912,360.266568,296.180688,103.923048,-129.903811,-715.336984,opel
862.561302,294.448637,275.396078,-83.138439,-27.712813,-1080.799704,148.956369,-349.874263,-1184.722752,122.975607,8.660254,275.396078,98.726896,-109.119201,-651.251104,van
867.757455,209.578148,235.55891,-19.052559,-83.138439,-1065.211247,154.152522,-259.807621,-1266.12914,105.655099,83.138439,308.305044,62.353829,-195.721741,-585.433173,bus
978.608706,348.142212,325.625552,-129.903811,48.497423,-1273.057344,159.348674,-441.672956,-1964.145616,166.276878,569.844716,310.037095,117.779455,-128.17176,-779.422863,saab
928.379233,329.089653,304.840942,-121.243557,10.392305,-1195.115057,147.224319,-412.228092,-1844.63411,161.080725,545.596004,320.429399,122.975607,-128.17176,-770.762609,saab
737.853644,310.037095,271.931977,-84.87049,20.78461,-959.556147,129.903811,-342.94606,-1124.100974,100.458947,65.817931,299.64479,157.616623,-45.033321,-720.533136,bus
807.135676,258.07557,261.539672,-60.621778,1.732051,-992.465113,129.903811,-290.984536,-1143.153533,109.119201,60.621778,275.396078,133.367912,-110.851252,-654.715205,opel
734.389542,237.290961,259.807621,-32.908965,-48.497423,-921.45103,122.975607,-280.592231,-1023.642027,105.655099,17.320508,297.912739,116.047404,-114.315353,-607.949833,saab
763.834406,304.840942,284.056332,-96.994845,5.196152,-985.53691,138.564065,-358.534517,-1143.153533,103.923048,53.693575,292.716586,135.099963,-55.425626,-694.552374,bus
775.958762,251.147367,284.056332,-15.588457,-31.176915,-987.26896,128.17176,-282.324282,-976.876655,102.190998,-93.530744,299.64479,98.726896,-116.047404,-623.538291,van
736.121593,280.592231,275.396078,-55.425626,13.856406,-963.020249,131.635861,-316.965298,-1153.545838,91.798693,83.138439,311.769145,142.028166,-69.282032,-691.088272,bus
968.216401,341.214009,311.769145,-116.047404,46.765372,-1262.665039,161.080725,-424.352448,-2071.532766,162.812776,689.356221,313.501196,124.707658,-121.243557,-810.599778,opel
812.331829,377.587076,325.625552,-129.903811,64.08588,-1125.833025,126.439709,-420.888346,-2104.441731,131.635861,902.398471,356.802466,232.094808,-50.229473,-907.594623,bus
952.627944,353.338365,284.056332,-124.707658,43.30127,-1212.435565,147.224319,-410.496041,-1903.523838,166.276878,583.701122,304.840942,147.224319,-109.119201,-831.384388,saab
902.398471,360.266568,325.625552,-112.583302,62.353829,-1214.167616,150.68842,-439.940905,-1912.184092,155.884573,597.557529,311.769145,148.956369,-76.210236,-805.403626,opel
699.748526,261.539672,285.788383,-45.033321,8.660254,-895.470268,122.975607,-294.448637,-947.431792,71.014083,-50.229473,299.64479,136.832014,-55.425626,-623.538291,van
888.542064,285.788383,259.807621,-43.30127,3.464102,-1157.009939,155.884573,-320.429399,-1624.663657,109.119201,353.338365,318.697349,102.190998,-129.903811,-722.265187,bus
791.547219,209.578148,299.64479,-58.889727,-83.138439,-968.216401,129.903811,-296.180688,-1027.106129,100.458947,-10.392305,282.324282,91.798693,-150.68842,-509.222937,opel
800.207473,206.114046,259.807621,12.124356,-62.353829,-992.465113,135.099963,-249.415316,-1039.230485,109.119201,-46.765372,294.448637,84.87049,-169.740979,-576.772919,van
886.810013,214.7743,251.147367,6.928203,-64.08588,-1110.244568,142.028166,-261.539672,-1411.621408,128.17176,233.826859,284.056332,81.406388,-187.061487,-604.485732,saab
907.594623,315.233247,265.003774,-86.60254,-1.732051,-1146.617635,145.492268,-351.606314,-1422.013713,126.439709,209.578148,258.07557,103.923048,-83.138439,-722.265187,saab
862.561302,213.042249,249.415316,-12.124356,-50.229473,-1080.799704,152.420471,-263.271723,-1389.104748,96.994845,192.25764,311.769145,84.87049,-185.329436,-609.681884,bus
900.66642,285.788383,254.611469,-76.210236,-8.660254,-1129.297127,155.884573,-323.893501,-1427.209865,96.994845,195.721741,280.592231,103.923048,-112.583302,-680.695967,bus
793.27927,232.094808,301.376841,-55.425626,-41.569219,-1008.05357,133.367912,-310.037095,-1186.454803,105.655099,96.994845,292.716586,100.458947,-136.832014,-575.040868,saab
902.398471,223.434554,258.07557,6.928203,-48.497423,-1139.689431,142.028166,-268.467875,-1515.544457,135.099963,306.572993,290.984536,86.60254,-192.25764,-621.80624,saab
827.920286,290.984536,247.683265,-38.105118,-25.980762,-1065.211247,150.68842,-318.697349,-1176.062498,109.119201,8.660254,284.056332,81.406388,-88.334591,-696.284425,van
963.020249,339.481958,311.769145,-46.765372,64.08588,-1307.69836,164.544827,-400.103737,-2116.566087,164.544827,692.820323,322.16145,114.315353,-124.707658,-822.724134,opel
862.561302,275.396078,278.86018,-24.248711,36.373067,-1101.584314,145.492268,-313.501196,-1316.358614,131.635861,103.923048,280.592231,140.296115,-136.832014,-687.624171,van
897.202318,206.114046,230.362757,-29.444864,-60.621778,-1089.459958,161.080725,-259.807621,-1406.425256,102.190998,174.937132,311.769145,72.746134,-209.578148,-601.02163,bus
848.704896,320.429399,242.487113,-88.334591,-27.712813,-1085.995856,152.420471,-349.874263,-1309.430411,102.190998,114.315353,296.180688,88.334591,-76.210236,-722.265187,bus
867.757455,287.520434,242.487113,-64.08588,-34.641016,-1084.263806,145.492268,-310.037095,-1267.861191,103.923048,96.994845,282.324282,100.458947,-109.119201,-682.428018,bus
769.030559,284.056332,252.879418,-39.837169,-3.464102,-1001.125367,143.760217,-311.769145,-1182.990702,96.994845,71.014083,297.912739,116.047404,-72.746134,-701.480577,bus
820.992083,308.305044,273.664028,-77.942286,3.464102,-1058.283043,131.635861,-337.749907,-1281.717598,119.511506,148.956369,289.252485,124.707658,-81.406388,-718.801085,saab
917.986928,353.338365,299.64479,-50.229473,76.210236,-1250.540683,155.884573,-396.639635,-2045.552004,152.420471,698.016475,304.840942,154.152522,-83.138439,-841.776692,opel
917.986928,268.467875,230.362757,-55.425626,-41.569219,-1148.349685,164.544827,-310.037095,-1519.008558,121.243557,245.951215,296.180688,69.282032,-154.152522,-670.303663,bus
853.901048,200.917894,263.271723,-19.052559,-93.530744,-1042.694586,131.635861,-261.539672,-1214.167616,116.047404,124.707658,275.396078,84.87049,-178.401233,-545.596004,saab
812.331829,268.467875,266.735824,-53.693575,-43.30127,-1006.321519,133.367912,-297.912739,-1009.785621,90.066642,-55.425626,261.539672,105.655099,-86.60254,-623.538291,van
755.174152,297.912739,259.807621,-55.425626,8.660254,-990.733062,140.296115,-329.089653,-1195.115057,98.726896,84.87049,311.769145,128.17176,-64.08588,-723.997238,bus
824.456184,195.721741,273.664028,-6.928203,-72.746134,-1023.642027,136.832014,-261.539672,-1182.990702,105.655099,86.60254,282.324282,86.60254,-176.669182,-535.2037,saab
791.547219,209.578148,256.34352,-3.464102,-45.033321,-978.608706,133.367912,-245.951215,-1063.479196,109.119201,-5.196152,285.788383,110.851252,-162.812776,-592.361376,van
784.619016,308.305044,316.965298,-77.942286,6.928203,-1037.498434,131.635861,-379.319127,-1229.756073,126.439709,103.923048,306.572993,124.707658,-76.210236,-696.284425,van
855.633099,301.376841,292.716586,-72.746134,13.856406,-1094.65611,145.492268,-361.998619,-1290.377852,136.832014,95.262794,282.324282,126.439709,-107.38715,-691.088272,van
879.88181,261.539672,275.396078,-60.621778,-45.033321,-1079.067653,142.028166,-310.037095,-1108.512517,117.779455,-36.373067,258.07557,96.994845,-131.635861,-602.753681,van
885.077963,329.089653,289.252485,-116.047404,5.196152,-1129.297127,140.296115,-384.515279,-1468.779085,133.367912,277.128129,270.199926,121.243557,-69.282032,-743.049796,saab
824.456184,412.228092,318.697349,-150.68842,81.406388,-1144.885584,128.17176,-445.137058,-2223.953237,138.564065,992.465113,363.73067,237.290961,-24.248711,-961.288198,bus
874.685658,244.219164,268.467875,-67.549981,-25.980762,-1079.067653,145.492268,-315.233247,-1420.281662,129.903811,226.898656,294.448637,98.726896,-164.544827,-651.251104,saab
916.254877,455.529362,304.840942,-199.185843,90.066642,-1231.488124,145.492268,-490.170379,-2372.909606,150.68842,1025.374078,351.606314,207.846097,-13.856406,-1013.249722,bus
820.992083,327.357603,290.984536,-110.851252,3.464102,-1060.015094,133.367912,-381.051178,-1292.109902,119.511506,161.080725,284.056332,122.975607,-51.961524,-729.19339,opel
827.920286,240.755062,254.611469,-3.464102,-25.980762,-1056.550993,147.224319,-277.128129,-1214.167616,119.511506,50.229473,292.716586,95.262794,-155.884573,-630.466494,van
760.370305,228.630707,287.520434,-19.052559,-12.124356,-945.699741,121.243557,-270.199926,-982.072808,96.994845,-58.889727,297.912739,121.243557,-126.439709,-606.217783,van
798.475422,280.592231,290.984536,-72.746134,-19.052559,-1018.445875,126.439709,-325.625552,-1153.545838,119.511506,77.942286,277.128129,133.367912,-98.726896,-646.054951,opel
784.619016,301.376841,310.037095,-50.229473,32.908965,-1044.426637,131.635861,-356.802466,-1222.82787,126.439709,90.066642,297.912739,143.760217,-83.138439,-698.016475,van
893.738217,273.664028,261.539672,-57.157677,-13.856406,-1132.761228,147.224319,-323.893501,-1607.343149,129.903811,372.390924,303.108891,103.923048,-147.224319,-708.40878,saab
769.030559,245.951215,277.128129,-64.08588,-20.78461,-957.824097,128.17176,-301.376841,-1115.44072,103.923048,62.353829,296.180688,133.367912,-119.511506,-621.80624,saab
810.599778,303.108891,284.056332,-74.478185,32.908965,-1037.498434,142.028166,-353.338365,-1236.684277,122.975607,100.458947,270.199926,164.544827,-79.674337,-696.284425,van
810.599778,239.023011,252.879418,-29.444864,-45.033321,-1016.713824,142.028166,-280.592231,-1170.866346,103.923048,58.889727,292.716586,100.458947,-136.832014,-628.734443,bus
782.886965,297.912739,251.147367,-98.726896,12.124356,-966.484351,133.367912,-322.16145,-1134.493279,91.798693,64.08588,277.128129,147.224319,-57.157677,-692.820323,saab
949.163843,346.410162,258.07557,-121.243557,6.928203,-1196.847108,154.152522,-398.371686,-1823.8495,161.080725,509.222937,306.572993,119.511506,-112.583302,-803.671575,saab
829.652337,284.056332,268.467875,-95.262794,-1.732051,-1023.642027,140.296115,-327.357603,-1158.74199,116.047404,31.176915,275.396078,124.707658,-105.655099,-654.715205,saab
879.88181,384.515279,313.501196,-119.511506,69.282032,-1202.04326,140.296115,-427.816549,-2135.618646,143.760217,846.972845,339.481958,193.98969,-60.621778,-886.810013,bus
756.906203,247.683265,275.396078,-38.105118,-64.08588,-937.039487,124.707658,-275.396078,-876.417709,79.674337,-122.975607,277.128129,93.530744,-88.334591,-578.50497,van
952.627944,323.893501,315.233247,-86.60254,45.033321,-1245.344531,152.420471,-398.371686,-1981.466124,162.812776,633.930596,311.769145,140.296115,-138.564065,-777.690813,saab
739.585695,214.7743,292.716586,-65.817931,-57.157677,-886.810013,128.17176,-275.396078,-866.025404,69.282032,-117.779455,282.324282,105.655099,-114.315353,-510.954988,saab
817.527981,263.271723,252.879418,-55.425626,-19.052559,-1037.498434,145.492268,-301.376841,-1269.593242,107.38715,124.707658,296.180688,116.047404,-122.975607,-668.571612,bus
840.044642,251.147367,265.003774,-51.961524,-67.549981,-1021.909976,131.635861,-282.324282,-1020.177926,98.726896,-41.569219,252.879418,102.190998,-112.583302,-594.093427,opel
741.317746,310.037095,271.931977,-69.282032,1.732051,-976.876655,133.367912,-346.410162,-1148.349685,102.190998,77.942286,299.64479,140.296115,-45.033321,-715.336984,bus
820.992083,285.788383,242.487113,-55.425626,-31.176915,-1042.694586,154.152522,-316.965298,-1181.258651,102.190998,22.51666,289.252485,91.798693,-98.726896,-670.303663,bus
751.71005,218.238402,277.128129,-43.30127,-69.282032,-921.45103,128.17176,-278.86018,-961.288198,100.458947,-34.641016,275.396078,102.190998,-124.707658,-538.667801,opel
848.704896,233.826859,270.199926,-46.765372,-55.425626,-1065.211247,136.832014,-299.64479,-1392.568849,121.243557,249.415316,296.180688,90.066642,-157.616623,-614.878037,saab
845.240794,226.898656,322.16145,-1.732051,-34.641016,-1096.388161,138.564065,-303.108891,-1189.918905,135.099963,29.444864,284.056332,93.530744,-173.205081,-561.184462,van
788.083117,308.305044,292.716586,-41.569219,22.51666,-1047.890739,135.099963,-353.338365,-1250.540683,126.439709,103.923048,306.572993,128.17176,-76.210236,-730.925441,van
883.345912,244.219164,252.879418,-22.51666,-34.641016,-1094.65611,147.224319,-284.056332,-1260.932988,129.903811,72.746134,275.396078,96.994845,-166.276878,-621.80624,van
872.953607,219.970453,233.826859,-22.51666,-69.282032,-1080.799704,154.152522,-265.003774,-1361.391935,112.583302,180.133284,290.984536,79.674337,-181.865335,-594.093427,bus
917.986928,355.070416,284.056332,-124.707658,20.78461,-1188.186854,147.224319,-417.424245,-1839.437958,155.884573,536.93575,323.893501,128.17176,-100.458947,-822.724134,saab
